fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
2245.png,True,0.474,0,86,255,160,84,256,96,256,0.6198,0.5831,0.9498,0.9843,0.9883,48.47,221.43,466.49,0.9703,0.9423,0.0,0.0,0.8417,0.7266,1.0,1.0,0.0,0.0,0.9071,0.8299
569.png,True,0.4927,0,102,255,199,111,256,128,256,0.8019,0.7798,0.9872,0.9798,0.9798,46.04,302.08,664.35,0.9935,0.987,0.818,0.692,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2322.png,True,0.619,0,123,255,199,86,256,96,256,0.69,0.6083,0.9449,0.7523,0.9727,46.0,223.76,491.58,0.9803,0.9613,0.7484,0.598,0.0,0.0,0.7049,0.5443,0.7065,0.5462,1.0,1.0
16.png,True,0.5346,0,16,253,145,147,256,160,256,0.7522,0.7034,0.9868,0.9728,0.9815,47.66,359.98,645.56,0.9932,0.9865,0.6974,0.5354,1.0,1.0,0.0,0.0,0.8225,0.6985,1.0,1.0
2591.png,True,0.54,0,22,253,149,145,256,160,256,0.7823,0.741,0.9764,0.9675,0.9928,44.88,365.72,629.1,0.9862,0.9729,0.0,0.0,1.0,1.0,0.8945,0.8092,0.9496,0.904,0.8635,0.7598
2526.png,True,0.4708,0,118,256,169,59,256,64,256,0.6701,0.5968,0.9231,0.6597,0.9726,70.29,233.15,630.27,0.9486,0.9022,0.7123,0.5532,1.0,1.0,0.9103,0.8353,0.4496,0.29,0.0,0.0
1326.png,True,0.5271,0,123,255,198,85,256,96,256,0.7894,0.7629,0.985,0.8109,0.9743,70.73,322.6,618.54,0.9923,0.9846,0.7441,0.5925,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2340.png,True,0.6436,0,98,254,190,104,256,128,256,0.9421,0.903,0.9809,0.9815,0.9892,71.77,432.03,717.52,0.9897,0.9796,0.753,0.6039,0.9099,0.8347,1.0,1.0,1.0,1.0,1.0,1.0
243.png,True,0.5425,0,24,256,256,248,256,256,256,0.6219,0.5363,0.9704,0.9655,0.9896,85.15,813.15,1239.13,0.9851,0.9706,0.6723,0.5063,0.4649,0.3029,1.0,1.0,0.0,0.0,0.6091,0.4379
910.png,True,0.5021,0,70,254,130,68,256,96,256,0.9479,0.909,0.9609,0.9842,0.9917,96.03,345.8,679.71,0.9764,0.9539,0.8107,0.6816,0.9002,0.8186,1.0,1.0,1.0,1.0,1.0,1.0
867.png,True,0.5103,0,91,256,144,61,256,64,256,0.8502,0.7803,0.9721,0.938,0.9763,80.01,219.73,579.22,0.9851,0.9706,0.8587,0.7523,1.0,1.0,1.0,1.0,0.7922,0.6559,0.4653,0.3032
1336.png,True,0.444,0,89,256,190,115,256,128,256,0.9682,0.9462,0.9915,0.9773,0.9773,50.41,291.99,551.87,0.9957,0.9913,0.8137,0.6859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945.png,True,0.374,0,125,253,182,65,256,96,256,0.6321,0.5429,0.8312,0.7465,0.9622,45.46,247.09,745.28,0.9346,0.8772,0.6344,0.4646,0.763,0.6169,0.4588,0.2977,0.0017,0.0009,1.0,1.0
1236.png,True,0.4547,0,48,255,140,104,256,128,256,0.8791,0.8241,0.9852,0.9491,0.9723,47.19,285.02,673.47,0.9925,0.9851,0.5407,0.3705,1.0,1.0,1.0,1.0,0.7413,0.5889,1.0,1.0
1040.png,True,0.5132,0,103,256,170,77,256,96,256,0.8576,0.7855,0.9713,0.973,0.9864,48.08,232.09,710.52,0.985,0.9704,0.73,0.5748,1.0,1.0,0.5466,0.3761,0.8837,0.7917,1.0,1.0
711.png,True,0.6501,0,100,254,164,72,256,96,256,0.9096,0.8465,0.9597,0.9607,0.9865,45.67,221.25,443.46,0.978,0.9569,0.8237,0.7003,0.8873,0.7975,0.7687,0.6243,1.0,1.0,1.0,1.0
238.png,True,0.7633,0,94,256,167,83,256,96,256,0.9377,0.8882,0.9502,0.9784,0.988,49.41,235.07,515.96,0.9665,0.9353,0.838,0.7211,1.0,1.0,0.8994,0.8172,0.9221,0.8555,1.0,1.0
3018.png,True,0.5258,0,14,255,141,145,256,160,256,0.4487,0.4205,0.9814,0.6531,0.9814,46.4,364.53,714.36,0.9915,0.9832,0.701,0.5396,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2573.png,True,0.593,0,48,255,156,124,256,128,256,0.9608,0.93,0.9878,0.9688,0.9825,44.35,282.14,587.46,0.9936,0.9873,0.8522,0.7424,1.0,1.0,1.0,1.0,0.9192,0.8506,1.0,1.0
1426.png,True,0.6526,0,109,254,190,93,256,96,256,0.8858,0.8163,0.9618,0.9817,0.9918,62.84,228.36,527.53,0.9782,0.9573,0.6732,0.5074,1.0,1.0,0.8907,0.803,0.773,0.6299,1.0,1.0
420.png,True,0.4968,5,144,256,227,95,256,96,256,0.897,0.8281,0.9752,0.9492,0.9858,45.17,221.2,723.63,0.9873,0.9749,0.7804,0.6399,0.7975,0.6632,0.8171,0.6907,1.0,1.0,1.0,1.0
1979.png,True,0.7709,0,48,255,142,108,256,128,256,0.7097,0.6371,0.9489,0.9549,0.9874,45.67,281.28,889.67,0.9708,0.9433,0.7909,0.6542,0.0,0.0,0.6285,0.4582,0.8682,0.7671,1.0,1.0
151.png,True,0.3698,3,100,256,174,84,256,96,256,0.5704,0.5189,0.9216,0.9553,0.9752,45.89,225.26,544.47,0.9508,0.9062,0.0,0.0,0.8823,0.7893,0.0,0.0,0.5896,0.4181,1.0,1.0
78.png,True,0.4121,0,48,255,103,63,256,64,256,0.764,0.7208,0.9763,0.806,0.9846,45.18,159.34,515.24,0.9875,0.9752,0.7029,0.5419,1.0,1.0,0.0,0.0,0.8938,0.808,1.0,1.0
216.png,True,0.7097,0,93,256,168,85,256,96,256,0.9075,0.8505,0.9417,0.9763,0.9864,46.42,217.43,543.45,0.9602,0.9234,0.6482,0.4795,1.0,1.0,0.896,0.8116,0.9409,0.8884,1.0,1.0
846.png,True,0.5162,1,100,255,156,64,256,64,256,0.8713,0.783,0.9471,0.9075,0.975,45.4,160.77,557.58,0.9683,0.9386,0.8145,0.687,0.8264,0.7041,1.0,1.0,0.8715,0.7722,0.7469,0.5961
1958.png,True,0.4305,0,142,255,195,61,256,64,256,0.6932,0.6102,0.8997,0.9441,0.9741,45.15,169.86,609.87,0.9352,0.8782,0.6562,0.4884,0.8339,0.7151,0.7338,0.5796,0.0,0.0,1.0,1.0
1305.png,True,0.5193,1,73,256,145,82,256,96,256,0.9521,0.9183,0.9859,0.9766,0.9863,76.86,357.06,712.16,0.9924,0.9849,0.7848,0.6458,0.9357,0.8792,1.0,1.0,1.0,1.0,1.0,1.0
1832.png,True,0.8925,0,75,256,198,141,256,160,256,0.9243,0.8696,0.9658,0.9585,0.9901,70.74,503.47,844.13,0.9778,0.9565,0.7754,0.6332,1.0,1.0,0.86,0.7544,0.9327,0.8739,1.0,1.0
1015.png,True,0.5066,0,95,256,198,117,256,128,256,0.6086,0.5785,0.9724,0.9486,0.9486,68.51,426.59,1121.23,0.9859,0.9722,0.0,0.0,0.0,0.0,1.0,1.0,0.6655,0.4987,1.0,1.0
1721.png,True,0.543,0,105,256,196,103,256,128,256,0.8583,0.7761,0.9537,0.9097,0.9763,72.41,419.86,982.91,0.9747,0.9507,0.7246,0.5681,1.0,1.0,0.7257,0.5695,0.7246,0.5682,1.0,1.0
1484.png,True,0.6421,0,100,255,183,95,256,96,256,0.9122,0.86,0.9745,0.9318,0.9788,77.06,253.32,798.05,0.9867,0.9737,0.7033,0.5424,1.0,1.0,1.0,1.0,0.7833,0.6438,1.0,1.0
2736.png,True,0.626,0,85,256,154,79,256,96,256,0.5123,0.4263,0.9402,0.7097,0.9582,52.55,226.62,500.98,0.9703,0.9422,0.6913,0.5282,0.0,0.0,0.6201,0.4494,0.7708,0.6271,0.0212,0.0107
162.png,True,0.5541,2,76,256,173,111,256,128,256,0.7388,0.6783,0.948,0.9779,0.9883,48.26,283.13,566.09,0.971,0.9437,0.0,0.0,0.6883,0.5248,1.0,1.0,0.831,0.7108,0.9423,0.8909
86.png,True,0.6794,0,85,256,172,99,256,128,256,0.8598,0.7689,0.9442,0.9116,0.9838,44.31,283.46,652.14,0.9644,0.9312,0.806,0.675,0.9057,0.8277,0.7169,0.5587,0.7659,0.6206,1.0,1.0
2952.png,True,0.5507,0,83,255,189,120,256,128,256,0.5021,0.4042,0.9644,0.5586,0.9538,45.04,279.23,547.79,0.9822,0.965,0.7399,0.5872,0.2397,0.1362,0.6641,0.4971,0.3869,0.2398,0.0,0.0
2560.png,True,0.3077,0,60,255,118,66,256,96,256,0.6483,0.5637,0.9373,0.7909,0.9791,45.66,219.38,578.26,0.9641,0.9308,0.6641,0.4971,0.7752,0.6329,1.0,1.0,0.0,0.0,0.4865,0.3214
1033.png,True,0.5594,0,48,256,228,206,256,224,256,0.5817,0.5303,0.9843,0.9779,0.9848,44.61,479.18,866.55,0.992,0.9841,1.0,1.0,0.7362,0.5825,0.0,0.0,0.0,0.0,0.7619,0.6154
1954.png,True,0.5626,0,112,253,181,79,256,96,256,0.759,0.6223,0.8804,0.8953,0.9714,46.7,231.6,720.68,0.9327,0.8739,0.7021,0.541,0.6405,0.4711,0.8392,0.7229,0.7328,0.5783,0.7067,0.5464
1091.png,True,0.583,1,70,256,141,81,256,96,256,0.8474,0.8072,0.9814,0.8494,0.9754,45.1,224.51,702.02,0.9905,0.9812,0.8305,0.7101,1.0,1.0,1.0,1.0,0.2636,0.1518,1.0,1.0
1358.png,True,0.5764,0,72,254,136,72,256,96,256,0.9642,0.94,0.9812,0.9854,0.9854,62.24,220.86,528.34,0.9902,0.9805,0.7948,0.6594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703.png,True,0.7095,0,95,254,166,81,256,96,256,0.8897,0.8107,0.947,0.9629,0.9852,46.05,224.09,545.19,0.9706,0.9429,0.8265,0.7043,0.8799,0.7856,0.7628,0.6165,0.8982,0.8152,1.0,1.0
2658.png,True,0.7022,0,100,256,171,81,256,96,256,0.9259,0.8737,0.9674,0.9671,0.989,45.33,221.16,543.74,0.9812,0.9631,0.745,0.5937,1.0,1.0,0.903,0.8231,0.9262,0.8625,1.0,1.0
1877.png,True,0.5529,0,92,254,198,120,256,128,256,0.8512,0.8005,0.9758,0.9355,0.963,45.36,288.92,500.95,0.9879,0.976,0.3686,0.2259,0.7506,0.6008,1.0,1.0,1.0,1.0,1.0,1.0
1603.png,True,0.4191,0,108,243,201,107,256,128,256,0.8989,0.8327,0.9698,0.9491,0.9867,45.76,284.39,542.21,0.984,0.9686,0.7153,0.5568,0.8748,0.7774,0.819,0.6934,1.0,1.0,1.0,1.0
2750.png,True,0.2925,0,121,253,158,43,256,64,256,0.6115,0.5243,0.818,0.7693,0.9172,44.92,154.72,505.51,0.8956,0.811,1.0,1.0,0.5819,0.4103,0.0,0.0,0.3697,0.2268,0.8218,0.6975
817.png,True,0.4899,0,92,255,169,87,256,96,256,0.9574,0.931,0.9804,0.9824,0.9824,45.98,224.92,780.92,0.9898,0.9798,0.7548,0.6061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540.png,True,0.4332,0,110,256,156,52,256,64,256,0.9412,0.8988,0.9489,0.9733,0.9848,45.51,169.49,632.29,0.9683,0.9385,0.7832,0.6436,1.0,1.0,0.8955,0.8107,1.0,1.0,1.0,1.0
1444.png,True,0.4129,0,96,253,178,94,256,96,256,0.972,0.9513,0.9852,0.9876,0.9876,73.58,330.42,1694.57,0.9922,0.9846,0.8396,0.7235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417.png,True,0.3859,2,132,256,227,109,256,128,256,0.9737,0.954,0.9884,0.991,0.991,72.56,407.94,716.97,0.994,0.988,0.848,0.7361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1256.png,True,0.8433,0,92,255,198,120,256,128,256,0.9321,0.8798,0.9541,0.9749,0.9897,75.7,452.57,808.35,0.9678,0.9376,0.8228,0.699,1.0,1.0,0.9304,0.8698,0.8716,0.7724,1.0,1.0
623.png,True,0.5665,0,133,254,199,76,256,96,256,0.9586,0.9274,0.9788,0.9837,0.9902,73.11,341.26,698.24,0.9876,0.9754,0.8201,0.6951,1.0,1.0,0.9439,0.8937,1.0,1.0,1.0,1.0
2410.png,True,0.813,0,104,255,179,85,256,96,256,0.9561,0.9262,0.978,0.9758,0.9921,48.06,221.65,640.14,0.9863,0.9729,0.7744,0.6319,1.0,1.0,1.0,1.0,0.9756,0.9524,1.0,1.0
2089.png,True,0.8334,0,64,255,158,108,256,128,256,0.568,0.5044,0.9332,0.7932,0.9799,45.54,309.36,582.73,0.9596,0.9224,0.7241,0.5676,0.0,0.0,0.0,0.0,0.9498,0.9044,0.7743,0.6317
1563.png,True,0.649,0,63,254,139,86,256,96,256,0.6825,0.603,0.955,0.7482,0.9734,45.25,222.79,486.87,0.9772,0.9554,0.594,0.4225,0.0,0.0,0.8294,0.7086,0.6942,0.5317,1.0,1.0
2787.png,True,0.6667,0,44,255,169,143,256,160,256,0.8299,0.7499,0.9793,0.9253,0.965,48.64,366.49,697.51,0.9893,0.9787,0.8152,0.6881,1.0,1.0,0.6111,0.44,0.564,0.3928,1.0,1.0
875.png,True,0.6249,1,86,256,142,64,256,64,256,0.925,0.8686,0.9688,0.9864,0.993,45.21,159.59,427.87,0.9826,0.9658,0.8263,0.704,1.0,1.0,0.8683,0.7673,0.8729,0.7744,1.0,1.0
2519.png,True,0.3349,0,124,254,165,47,256,64,256,0.9003,0.8361,0.9606,0.9631,0.9875,55.45,182.82,448.44,0.9781,0.9571,0.6834,0.5191,1.0,1.0,0.8626,0.7584,0.8776,0.7819,1.0,1.0
1385.png,True,0.3574,0,40,256,158,134,256,160,256,0.5842,0.5458,0.8892,0.8011,0.9213,46.42,374.56,964.41,0.9415,0.8894,0.5484,0.3778,0.0,0.0,1.0,1.0,0.0153,0.0077,1.0,1.0
2012.png,True,0.5656,0,108,256,185,87,256,96,256,0.6989,0.6331,0.9365,0.9095,0.9831,47.59,229.52,781.29,0.9708,0.9433,0.5,0.3333,0.0,0.0,1.0,1.0,0.8048,0.6734,0.918,0.8485
385.png,True,0.5688,0,88,256,187,113,256,128,256,0.6771,0.6287,0.9793,0.6898,0.9554,47.51,285.78,547.49,0.9914,0.9829,0.7653,0.6199,0.2321,0.1313,1.0,1.0,0.0735,0.0382,1.0,1.0
2225.png,True,0.4446,0,81,255,191,126,256,128,256,0.5728,0.5186,0.9672,0.7992,0.9887,44.88,296.83,600.7,0.9832,0.9669,0.6842,0.52,0.7691,0.6249,1.0,1.0,0.0,0.0,0.0,0.0
2302.png,True,0.4473,0,72,253,186,130,256,160,256,0.5564,0.5007,0.9757,0.742,0.9805,45.51,343.93,700.52,0.9904,0.9811,0.7357,0.5819,0.6125,0.4414,0.0,0.0,0.0,0.0,1.0,1.0
191.png,True,0.4713,0,59,253,111,60,256,64,256,0.7769,0.6623,0.9443,0.9522,0.9882,47.02,158.99,607.34,0.9725,0.9465,0.6772,0.5119,0.6949,0.5324,1.0,1.0,0.6862,0.5223,0.6309,0.4608
2552.png,True,0.3525,48,87,132,118,35,100,64,128,0.6665,0.6156,0.5423,0.8462,0.8486,52.9,117.58,623.24,0.6521,0.4838,0.0,0.0,0.347,0.2099,1.0,1.0,1.0,1.0,1.0,1.0
576.png,True,0.5526,0,119,256,202,95,256,96,256,0.8909,0.8218,0.972,0.9845,0.9945,48.04,228.75,490.84,0.9854,0.9712,0.7324,0.5778,0.8761,0.7796,1.0,1.0,0.7516,0.6021,1.0,1.0
1712.png,True,0.6497,0,97,256,186,101,256,128,256,0.7881,0.7539,0.9788,0.964,0.9852,55.98,308.65,688.56,0.9884,0.977,0.8219,0.6977,1.0,1.0,0.0,0.0,0.9183,0.8489,1.0,1.0
2044.png,True,0.695,0,65,255,192,145,256,160,256,0.7054,0.6606,0.9842,0.9699,0.9862,45.53,339.31,630.24,0.9919,0.984,0.3938,0.2452,0.0,0.0,1.0,1.0,0.8468,0.7343,1.0,1.0
911.png,True,0.4889,0,71,253,130,67,256,96,256,0.8027,0.7434,0.9567,0.8355,0.9878,72.9,339.26,628.75,0.977,0.955,0.7019,0.5407,0.9116,0.8375,0.2256,0.1271,1.0,1.0,1.0,1.0
2478.png,True,0.4968,0,67,255,231,186,256,192,256,0.6858,0.6159,0.9859,0.9657,0.9862,71.29,600.16,934.23,0.9927,0.9856,0.0,0.0,1.0,1.0,0.4783,0.3143,0.8238,0.7004,0.82,0.6949
1558.png,True,0.7011,0,6,254,196,209,256,224,256,0.7829,0.7447,0.9749,0.9813,0.9891,72.71,710.79,1092.39,0.9868,0.9739,0.0,0.0,0.8532,0.744,1.0,1.0,1.0,1.0,0.8574,0.7504
2290.png,True,0.3919,0,96,253,189,107,256,128,256,0.9424,0.9057,0.9833,0.9803,0.9908,70.24,415.2,703.78,0.9911,0.9823,0.7254,0.5691,0.9378,0.8828,1.0,1.0,1.0,1.0,1.0,1.0
550.png,True,0.4898,0,95,254,151,64,256,64,256,0.9707,0.9493,0.9816,0.9955,0.9955,91.6,250.05,552.82,0.9902,0.9807,0.8341,0.7154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005.png,True,0.3159,0,126,254,174,54,256,64,256,0.9361,0.89,0.94,0.948,0.9551,80.92,203.71,790.0,0.9643,0.9311,0.8455,0.7323,1.0,1.0,1.0,1.0,0.8069,0.6763,1.0,1.0
2729.png,True,0.6403,0,73,256,161,100,256,128,256,0.7378,0.6724,0.9664,0.9417,0.984,45.79,313.7,854.26,0.9836,0.9678,0.8291,0.7081,0.8576,0.7506,1.0,1.0,0.7563,0.6081,0.0,0.0
1773.png,True,0.7341,0,134,254,201,77,256,96,256,0.6998,0.6154,0.8771,0.9593,0.9768,45.72,222.28,576.76,0.9215,0.8545,0.0,0.0,0.7411,0.5887,0.8014,0.6686,0.7346,0.5805,1.0,1.0
1873.png,True,0.3508,0,145,253,194,55,256,64,256,0.6053,0.5387,0.8872,0.8047,0.9516,46.12,159.7,442.25,0.9508,0.9062,0.0,0.0,0.766,0.6207,0.7716,0.6282,0.1434,0.0772,1.0,1.0
2779.png,True,0.7124,0,71,253,154,95,256,96,256,0.9452,0.9028,0.9658,0.977,0.9908,46.09,218.4,664.3,0.9799,0.9606,0.8159,0.689,1.0,1.0,0.9148,0.843,0.9606,0.9242,1.0,1.0
1451.png,True,0.5801,0,88,255,192,118,256,128,256,0.9747,0.9556,0.989,0.985,0.985,45.49,299.09,642.4,0.9943,0.9886,0.8539,0.745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302.png,True,0.5514,0,27,256,121,108,256,128,256,0.8938,0.8235,0.9509,0.9306,0.9673,45.32,286.28,646.36,0.9743,0.9499,0.7679,0.6233,0.7628,0.6165,0.8579,0.7511,1.0,1.0,1.0,1.0
2794.png,True,0.6916,0,41,255,165,142,256,160,256,0.7411,0.6788,0.9859,0.7683,0.9733,48.91,344.41,787.1,0.9928,0.9856,0.7775,0.636,0.7809,0.6405,1.0,1.0,0.8953,0.8105,0.0,0.0
476.png,True,0.5326,0,25,255,185,182,256,192,256,0.7051,0.6515,0.9778,0.8956,0.945,45.35,440.16,788.77,0.9886,0.9775,0.4788,0.3148,0.7629,0.6167,0.0,0.0,1.0,1.0,1.0,1.0
2352.png,True,0.5627,0,88,254,199,127,256,128,256,0.7471,0.6922,0.973,0.9704,0.9926,45.07,298.0,807.59,0.986,0.9723,0.6817,0.5171,0.9329,0.8742,0.8823,0.7894,0.0,0.0,1.0,1.0
99.png,True,0.5978,0,96,256,169,83,256,96,256,0.8323,0.732,0.9414,0.9088,0.9854,47.44,221.9,453.85,0.963,0.9287,0.7384,0.5853,0.8814,0.788,0.7055,0.545,0.7055,0.5449,1.0,1.0
745.png,True,0.6546,0,107,256,172,75,256,96,256,0.6864,0.6312,0.9029,0.9623,0.98,45.25,217.78,456.17,0.9462,0.8978,0.8852,0.794,0.0,0.0,0.3478,0.2105,0.939,0.8851,1.0,1.0
2324.png,True,0.6238,0,125,256,200,85,256,96,256,0.8443,0.747,0.956,0.8994,0.9871,48.09,220.21,720.83,0.981,0.9627,0.8294,0.7085,0.7758,0.6337,0.7025,0.5414,0.7771,0.6355,1.0,1.0
1130.png,True,0.6571,0,105,256,184,91,256,96,256,0.863,0.7893,0.9542,0.9202,0.9801,46.11,226.65,753.78,0.9732,0.9478,0.6341,0.4642,1.0,1.0,0.9012,0.8201,0.6697,0.5034,1.0,1.0
461.png,True,0.5837,0,44,255,125,93,256,96,256,0.592,0.5433,0.9723,0.817,0.9837,45.33,221.2,600.25,0.9867,0.9737,0.7837,0.6444,0.0,0.0,0.7817,0.6416,0.0,0.0,1.0,1.0
1927.png,True,0.3811,0,104,254,152,54,256,64,256,0.8055,0.7281,0.9185,0.8882,0.9522,44.85,160.14,534.61,0.9522,0.9088,0.4278,0.2721,1.0,1.0,0.881,0.7872,0.5721,0.4007,1.0,1.0
2039.png,True,0.5822,0,73,256,197,142,256,160,256,0.4267,0.3305,0.9722,0.7268,0.959,68.71,548.71,883.24,0.9896,0.9795,0.2565,0.1471,0.4611,0.2997,0.0,0.0,0.3077,0.1818,0.5455,0.375
2656.png,True,0.685,0,95,255,173,88,256,96,256,0.7443,0.6812,0.957,0.767,0.9771,70.51,322.63,686.17,0.9768,0.9546,0.7781,0.6368,0.0,0.0,0.8679,0.7667,0.8433,0.7291,1.0,1.0
374.png,True,0.6098,0,60,255,155,109,256,128,256,0.9171,0.8673,0.9804,0.9686,0.9847,70.97,423.14,830.5,0.9898,0.9799,0.6955,0.5331,1.0,1.0,1.0,1.0,0.8171,0.6908,1.0,1.0
1104.png,True,0.6095,0,70,256,144,84,256,96,256,0.8244,0.7884,0.9807,0.8299,0.9768,80.85,320.62,657.38,0.9899,0.98,0.7985,0.6646,1.0,1.0,1.0,1.0,0.1579,0.0857,1.0,1.0
12.png,True,0.7171,0,0,256,135,144,256,160,256,0.9154,0.8654,0.9838,0.9674,0.9801,72.9,540.63,848.4,0.9916,0.9834,0.6895,0.5262,0.8115,0.6828,1.0,1.0,1.0,1.0,1.0,1.0
2958.png,True,0.4451,0,81,255,188,121,256,128,256,0.6054,0.5045,0.9603,0.6644,0.966,76.25,310.21,853.85,0.9803,0.9614,0.787,0.6488,0.8133,0.6853,0.6455,0.4765,0.0,0.0,0.4063,0.2549
639.png,True,0.4438,0,118,253,171,61,256,64,256,0.5039,0.4401,0.9045,0.7513,0.9432,45.08,158.68,452.76,0.9512,0.9069,0.5079,0.3404,0.0,0.0,0.5643,0.393,0.0,0.0,1.0,1.0
1715.png,True,0.6735,0,107,256,200,107,256,128,256,0.8861,0.8125,0.957,0.9815,0.9903,45.62,280.75,562.86,0.9763,0.9537,0.7828,0.6431,1.0,1.0,0.7443,0.5927,0.8134,0.6854,1.0,1.0
969.png,True,0.4558,0,139,254,199,68,256,96,256,0.9377,0.8958,0.9788,0.9851,0.9887,45.1,226.85,654.04,0.9887,0.9776,0.886,0.7954,1.0,1.0,0.7515,0.602,1.0,1.0,1.0,1.0
205.png,True,0.3279,0,63,254,118,63,256,64,256,0.636,0.5689,0.9528,0.8904,0.9605,44.95,176.15,498.6,0.977,0.9551,0.0,0.0,0.5558,0.3849,1.0,1.0,0.3631,0.2219,0.92,0.8519
357.png,True,0.5463,0,83,253,140,65,256,96,256,0.9164,0.8551,0.9344,0.9611,0.9808,46.7,226.29,544.75,0.9588,0.9208,0.8508,0.7404,0.7882,0.6504,1.0,1.0,0.9006,0.8192,1.0,1.0
1613.png,True,0.6133,0,39,255,192,175,256,192,256,0.9108,0.8584,0.9864,0.9713,0.9809,45.03,423.24,680.98,0.993,0.9861,0.7221,0.5651,0.7494,0.5993,1.0,1.0,1.0,1.0,1.0,1.0
258.png,True,0.6629,0,14,256,256,256,256,256,256,0.8819,0.8602,0.9853,0.9891,0.9891,47.75,567.52,1014.41,0.9926,0.9853,0.2988,0.1757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635.png,True,0.4206,0,106,254,205,113,256,128,256,0.5662,0.5084,0.9394,0.8025,0.9844,51.4,283.34,805.68,0.9693,0.9405,0.7066,0.5463,0.7211,0.5638,0.0,0.0,0.0,0.0,1.0,1.0
1028.png,True,0.5595,0,49,256,224,199,256,224,256,0.7863,0.6782,0.9654,0.9151,0.9825,45.18,479.51,761.79,0.9815,0.9638,0.541,0.3708,0.7818,0.6418,0.7101,0.5506,1.0,1.0,0.7033,0.5424
1769.png,True,0.5504,0,146,253,197,59,256,64,256,0.7274,0.6535,0.9036,0.9281,0.9707,45.52,162.4,622.3,0.9396,0.8861,0.0,0.0,0.7931,0.6572,0.8135,0.6856,0.8181,0.6922,1.0,1.0
1108.png,True,0.3578,0,128,253,177,55,256,64,256,0.8416,0.7622,0.9317,0.863,0.9773,45.19,154.51,426.04,0.9605,0.9239,0.8298,0.7092,1.0,1.0,0.7464,0.5953,0.5128,0.3448,1.0,1.0
2454.png,True,0.7134,0,113,255,195,94,256,96,256,0.7087,0.6326,0.9539,0.9548,0.985,47.34,230.21,461.06,0.9758,0.9527,0.6804,0.5156,0.7962,0.6615,0.0,0.0,0.7995,0.666,1.0,1.0
55.png,True,0.6381,0,73,255,186,129,256,160,256,0.7388,0.6745,0.9644,0.8018,0.9895,43.96,337.08,743.1,0.9801,0.961,0.7533,0.6043,1.0,1.0,0.8077,0.6774,0.8915,0.8042,0.0,0.0
1190.png,True,0.5876,0,93,255,156,71,256,96,256,0.9455,0.9064,0.9676,0.9861,0.9921,50.91,219.55,482.9,0.9819,0.9645,0.7843,0.6451,1.0,1.0,0.9065,0.829,1.0,1.0,1.0,1.0
554.png,True,0.7727,0,106,254,170,72,256,96,256,0.9399,0.8916,0.9373,0.976,0.9871,47.9,222.83,485.18,0.9553,0.9144,0.8689,0.7682,1.0,1.0,0.8642,0.7608,0.9509,0.9063,1.0,1.0
1455.png,True,0.8289,0,96,255,186,102,256,128,256,0.9517,0.9126,0.9697,0.9664,0.9921,48.31,323.76,549.18,0.9797,0.9603,0.8452,0.732,1.0,1.0,0.9486,0.9022,0.9369,0.8812,1.0,1.0
2123.png,True,0.4029,0,113,256,175,70,256,96,256,0.6849,0.6013,0.9329,0.9161,0.963,70.67,340.84,787.81,0.9628,0.9283,0.6875,0.5238,0.0,0.0,0.7896,0.6524,0.6694,0.503,1.0,1.0
574.png,True,0.5313,0,116,255,203,99,256,128,256,0.5918,0.5427,0.9549,0.9375,0.9844,69.45,414.53,705.52,0.9783,0.9576,0.7512,0.6015,0.8216,0.6972,1.0,1.0,0.0,0.0,0.0,0.0
2158.png,True,0.5891,0,65,255,202,157,256,160,256,0.7227,0.6237,0.9706,0.8698,0.9709,73.19,512.25,810.99,0.985,0.9704,0.2353,0.1333,0.759,0.6115,0.6916,0.5286,0.6654,0.4986,1.0,1.0
387.png,True,0.5684,0,87,255,188,115,256,128,256,0.9354,0.8912,0.9849,0.9875,0.992,109.57,451.62,914.56,0.9921,0.9843,0.8297,0.709,0.7907,0.6539,1.0,1.0,1.0,1.0,1.0,1.0
2138.png,True,0.6761,0,36,255,175,159,256,160,256,0.9112,0.8675,0.9821,0.9567,0.982,79.41,569.5,1027.53,0.9907,0.9815,0.577,0.4055,0.8998,0.8178,1.0,1.0,1.0,1.0,1.0,1.0
