fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
2245.png,True,0.71,104,134,391,231,135,373,96,192,0.9383,0.8936,0.9218,0.9743,0.9806,166.23,287.92,524.64,0.9496,0.9041,1.0,1.0,0.782,0.642,1.0,1.0,1.0,1.0,0.8984,0.8156
569.png,True,0.3833,152,211,568,276,91,480,64,224,0.7844,0.7562,0.977,0.9765,0.9765,238.33,271.91,604.34,0.9881,0.9764,0.7184,0.5605,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2322.png,True,0.6871,0,199,568,282,117,570,96,256,0.7895,0.6806,0.9434,0.8284,0.9797,248.37,373.64,726.02,0.976,0.9532,0.7665,0.6214,0.5566,0.3856,0.6971,0.5351,0.7407,0.5882,1.0,1.0
16.png,True,0.3706,1,93,419,200,149,482,128,224,0.915,0.8639,0.9796,0.9588,0.9741,237.84,461.46,790.55,0.9894,0.979,0.7082,0.5482,1.0,1.0,1.0,1.0,0.7924,0.6562,1.0,1.0
2591.png,True,0.8114,102,39,423,212,243,417,192,192,0.9505,0.9089,0.9625,0.9757,0.9906,253.07,547.84,893.39,0.9768,0.9547,1.0,1.0,1.0,1.0,0.9081,0.8316,0.9065,0.8289,0.9117,0.8378
2526.png,True,0.6036,0,187,568,242,77,570,64,256,0.6732,0.6004,0.9186,0.6632,0.9714,253.88,282.15,630.75,0.9389,0.8848,0.7177,0.5597,1.0,1.0,0.9261,0.8624,0.4562,0.2955,0.0,0.0
1326.png,True,0.686,0,190,567,280,126,570,96,256,0.7837,0.7556,0.9825,0.8083,0.9716,245.25,394.38,758.31,0.991,0.9821,0.7111,0.5517,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2340.png,True,0.4926,3,148,569,233,119,570,96,256,0.9271,0.8843,0.9714,0.9634,0.9826,198.52,245.86,539.76,0.9843,0.9691,0.6679,0.5014,0.9104,0.8355,1.0,1.0,1.0,1.0,1.0,1.0
243.png,True,0.5718,254,46,570,251,287,363,224,192,0.6501,0.5637,0.966,0.9717,0.9898,163.95,428.86,662.93,0.9823,0.9653,0.7113,0.5519,0.6266,0.4563,1.0,1.0,0.0,0.0,0.5802,0.4087
910.png,True,0.8042,0,109,568,184,105,570,96,256,0.9415,0.9,0.9593,0.979,0.9905,162.91,240.78,475.79,0.9755,0.9523,0.7773,0.6357,0.8963,0.8121,1.0,1.0,1.0,1.0,1.0,1.0
867.png,True,0.6113,0,154,567,206,72,570,64,256,0.5976,0.5219,0.9167,0.8484,0.944,176.79,182.73,431.26,0.9539,0.9119,0.8422,0.7273,1.0,1.0,0.0,0.0,0.4118,0.2593,0.3777,0.2328
1336.png,True,0.6604,0,174,570,272,138,570,96,256,0.7952,0.7706,0.9867,0.8145,0.9812,160.31,241.74,477.17,0.9931,0.9864,0.7783,0.637,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1945.png,True,0.7311,28,191,555,269,110,570,96,256,0.631,0.531,0.8326,0.7586,0.9634,175.45,246.17,491.09,0.9372,0.8818,0.5663,0.395,0.7453,0.594,0.3505,0.2125,0.1865,0.1028,1.0,1.0
1236.png,True,0.5368,0,100,370,188,124,426,96,192,0.8684,0.8159,0.9821,0.9579,0.9753,162.05,201.58,433.14,0.9908,0.9818,0.4543,0.2939,1.0,1.0,1.0,1.0,0.7654,0.6199,1.0,1.0
1040.png,False,0.0,0,0,570,380,380,570,256,256,0.871,0.7973,0.9929,0.9589,0.9802,161.06,614.42,847.48,0.9964,0.9929,0.6648,0.4979,1.0,1.0,0.724,0.5674,0.8408,0.7254,1.0,1.0
711.png,True,0.5092,0,151,569,239,124,570,96,256,0.915,0.8543,0.9669,0.9755,0.9909,161.42,262.83,495.89,0.9822,0.965,0.7984,0.6645,0.8932,0.8071,0.8159,0.6891,1.0,1.0,1.0,1.0
238.png,True,0.7228,0,144,570,238,132,570,96,256,0.9312,0.8782,0.9496,0.9713,0.9866,163.15,254.45,491.03,0.9674,0.9368,0.8147,0.6874,1.0,1.0,0.9101,0.8351,0.8949,0.8098,1.0,1.0
3018.png,True,0.6894,0,63,561,198,189,570,128,256,0.4437,0.4143,0.9781,0.6494,0.9749,162.03,368.33,602.71,0.9896,0.9794,0.6723,0.5064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2573.png,True,0.6971,0,102,566,212,154,570,128,256,0.9475,0.9095,0.9808,0.9556,0.9729,162.91,307.14,546.14,0.9898,0.9799,0.7976,0.6634,1.0,1.0,1.0,1.0,0.8973,0.8138,1.0,1.0
1426.png,True,0.7659,17,163,569,275,156,570,128,256,0.8821,0.8097,0.9618,0.9736,0.991,170.65,326.35,573.28,0.9785,0.958,0.7203,0.5628,1.0,1.0,0.8714,0.772,0.7222,0.5651,1.0,1.0
420.png,True,0.7268,27,234,570,333,139,570,96,256,0.8825,0.809,0.9719,0.9399,0.9799,162.35,247.12,483.71,0.9859,0.9722,0.7327,0.5782,0.8234,0.6999,0.7528,0.6036,1.0,1.0,1.0,1.0
1979.png,True,0.8191,12,85,567,185,140,570,96,256,0.7164,0.6498,0.9602,0.962,0.9887,182.65,242.41,501.29,0.977,0.955,0.7644,0.6187,0.0,0.0,0.6288,0.4586,0.9284,0.8664,1.0,1.0
151.png,True,0.5765,163,140,567,247,149,468,128,224,0.4298,0.3875,0.9481,0.9718,0.9853,158.49,278.38,511.88,0.9679,0.9378,0.0,0.0,0.9334,0.8752,0.0,0.0,0.6774,0.5122,0.0,0.0
78.png,True,0.5586,0,66,563,133,93,570,64,256,0.7654,0.7221,0.9768,0.8082,0.9856,175.88,180.68,434.89,0.9877,0.9757,0.7188,0.561,1.0,1.0,0.0,0.0,0.8862,0.7957,1.0,1.0
216.png,True,0.6943,0,147,524,243,134,570,96,256,0.8969,0.8371,0.942,0.9631,0.9849,163.6,243.41,485.78,0.9616,0.926,0.6021,0.4307,1.0,1.0,0.9016,0.8208,0.9159,0.8449,1.0,1.0
846.png,True,0.6474,0,139,563,207,96,570,96,256,0.8258,0.7249,0.9211,0.9108,0.9563,199.85,366.16,638.99,0.9532,0.9106,0.8859,0.7951,0.645,0.4761,1.0,1.0,0.7829,0.6433,0.6879,0.5242
1958.png,True,0.6388,2,217,561,281,90,570,64,256,0.6971,0.6171,0.9017,0.9401,0.9746,247.19,260.15,621.56,0.9382,0.8835,0.6156,0.4446,0.8214,0.697,0.8078,0.6775,0.0,0.0,1.0,1.0
1305.png,True,0.4431,5,112,567,208,134,570,96,256,0.9309,0.8903,0.9821,0.9587,0.9811,236.56,338.42,687.7,0.9904,0.981,0.6766,0.5113,0.9185,0.8493,1.0,1.0,1.0,1.0,1.0,1.0
1832.png,True,0.931,1,123,570,283,224,570,160,256,0.9227,0.8684,0.9678,0.9694,0.9908,269.99,554.29,923.38,0.9795,0.9598,0.7483,0.5978,1.0,1.0,0.8751,0.778,0.9333,0.875,1.0,1.0
1015.png,False,0.0,0,0,570,380,380,570,256,256,0.5903,0.5606,0.9843,0.9876,0.9876,235.17,809.76,1138.69,0.992,0.9842,0.0,0.0,0.0,0.0,1.0,1.0,0.5498,0.3791,1.0,1.0
1721.png,True,0.6262,0,191,491,273,114,565,96,256,0.8973,0.8292,0.9605,0.9309,0.9791,257.49,382.16,731.99,0.9781,0.9571,0.7284,0.5728,1.0,1.0,0.828,0.7065,0.8496,0.7385,1.0,1.0
1484.png,True,0.3705,1,171,568,234,89,570,64,256,0.8971,0.84,0.9579,0.9019,0.9675,233.14,181.39,506.5,0.9775,0.9559,0.6781,0.513,1.0,1.0,1.0,1.0,0.7268,0.5708,1.0,1.0
2736.png,True,0.5193,0,128,559,215,121,570,96,256,0.5406,0.4352,0.9368,0.7271,0.9566,177.97,245.6,499.5,0.9684,0.9387,0.651,0.4826,0.0,0.0,0.5164,0.3481,0.7898,0.6526,0.318,0.1891
162.png,True,0.3193,206,121,379,242,169,225,128,128,0.9254,0.8689,0.9227,0.9703,0.9838,164.83,219.92,458.66,0.9454,0.8965,1.0,1.0,0.8187,0.6931,1.0,1.0,0.8476,0.7354,0.9407,0.8881
86.png,True,0.8943,0,113,567,249,190,570,128,256,0.8688,0.7836,0.9529,0.9404,0.9883,180.07,313.53,564.33,0.9711,0.9438,0.7403,0.5877,0.895,0.81,0.7159,0.5575,0.8904,0.8025,1.0,1.0
2952.png,True,0.7548,0,163,567,274,155,570,128,256,0.525,0.42,0.9567,0.5768,0.9657,159.66,310.2,540.76,0.9794,0.9596,0.7614,0.6148,0.563,0.3918,0.5523,0.3815,0.2936,0.1721,0.0,0.0
2560.png,True,0.464,39,124,569,170,64,570,64,256,0.3869,0.3238,0.8997,0.5972,0.9442,167.25,191.59,436.64,0.9401,0.8869,0.669,0.5026,0.7123,0.5531,0.0,0.0,0.0,0.0,0.0,0.0
1033.png,True,0.4437,164,179,386,260,113,288,96,160,0.9139,0.8598,0.9363,0.9768,0.9811,159.45,207.1,437.08,0.9637,0.9299,1.0,1.0,0.7182,0.5603,1.0,1.0,1.0,1.0,0.8014,0.6686
1954.png,True,0.66,0,166,402,258,128,462,96,224,0.7339,0.6007,0.8792,0.871,0.9692,178.57,262.86,514.53,0.9461,0.8978,0.6783,0.5132,0.5144,0.3462,0.8528,0.7433,0.6233,0.4527,0.7884,0.6507
1091.png,True,0.6282,1,110,564,196,120,570,96,256,0.834,0.7956,0.9798,0.8359,0.9686,159.12,248.37,480.71,0.9897,0.9796,0.8093,0.6797,1.0,1.0,1.0,1.0,0.2053,0.1144,1.0,1.0
1358.png,True,0.4149,0,113,568,190,107,570,96,256,0.952,0.9237,0.9745,0.973,0.973,180.15,256.3,509.54,0.9866,0.9736,0.7251,0.5687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703.png,True,0.8104,0,126,569,242,162,570,128,256,0.8836,0.8006,0.9539,0.9688,0.9902,163.02,307.15,548.33,0.9738,0.9489,0.7904,0.6535,0.88,0.7857,0.8097,0.6802,0.8475,0.7353,1.0,1.0
2658.png,True,0.6774,0,159,570,240,113,570,96,256,0.9208,0.8681,0.9646,0.9553,0.9865,182.13,253.19,505.8,0.9794,0.9597,0.7061,0.5457,1.0,1.0,0.9062,0.8286,0.933,0.8745,1.0,1.0
1877.png,True,0.4666,262,156,569,279,173,354,128,160,0.8256,0.7827,0.9682,0.9283,0.9582,162.25,250.84,483.98,0.9841,0.9687,0.2133,0.1194,0.7563,0.6081,1.0,1.0,1.0,1.0,1.0,1.0
1603.png,True,0.4616,182,162,569,279,163,446,128,224,0.8979,0.8306,0.9652,0.965,0.9904,186.25,288.97,549.48,0.981,0.9627,0.7269,0.571,0.8695,0.7691,0.8102,0.6809,1.0,1.0,1.0,1.0
2750.png,True,0.5162,15,177,564,248,99,570,96,256,0.6787,0.5918,0.8843,0.7113,0.9535,163.88,244.18,502.69,0.9352,0.8783,0.0,0.0,0.7712,0.6276,1.0,1.0,0.6143,0.4433,0.7513,0.6016
817.png,True,0.6087,1,181,570,244,89,570,64,256,0.7821,0.7524,0.9621,0.974,0.9766,169.21,179.22,429.86,0.9802,0.9613,0.7123,0.5531,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
540.png,True,0.5262,8,181,567,225,62,570,64,256,0.955,0.919,0.9506,0.9704,0.983,160.05,181.87,416.67,0.9682,0.9384,0.86,0.7544,1.0,1.0,0.9019,0.8213,1.0,1.0,1.0,1.0
1444.png,True,0.6156,0,162,568,255,131,570,96,256,0.9664,0.9431,0.9815,0.9783,0.9783,182.52,251.44,506.97,0.9903,0.9807,0.8079,0.6778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417.png,True,0.7536,44,233,569,333,140,570,96,256,0.9617,0.9366,0.9801,0.9816,0.9816,159.9,245.48,477.91,0.9896,0.9793,0.7807,0.6403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1256.png,True,0.6564,0,148,567,284,190,570,128,256,0.9338,0.8834,0.9597,0.9772,0.9911,188.64,411.8,675.19,0.9716,0.9448,0.8049,0.6736,1.0,1.0,0.9375,0.8824,0.8886,0.7996,1.0,1.0
623.png,True,0.6122,1,226,570,285,83,570,64,256,0.9384,0.898,0.9607,0.9664,0.9838,245.66,278.06,623.92,0.9755,0.9522,0.7273,0.5714,1.0,1.0,0.9273,0.8645,1.0,1.0,1.0,1.0
2410.png,True,0.8097,0,162,570,263,141,570,96,256,0.9432,0.9105,0.9762,0.9695,0.9922,261.37,346.82,699.03,0.9855,0.9714,0.6935,0.5308,1.0,1.0,1.0,1.0,0.9799,0.9607,1.0,1.0
2089.png,True,0.8828,0,101,569,226,175,570,128,256,0.5624,0.5003,0.942,0.7915,0.9827,259.51,455.19,816.34,0.9656,0.9334,0.6603,0.4929,0.0,0.0,0.0,0.0,0.9625,0.9276,0.7863,0.6479
1563.png,True,0.7111,0,98,568,199,141,570,96,256,0.6761,0.597,0.9564,0.7538,0.9771,260.04,363.94,713.06,0.9782,0.9573,0.5688,0.3974,0.0,0.0,0.839,0.7227,0.6708,0.5047,1.0,1.0
2787.png,True,0.6692,63,90,569,239,209,570,160,256,0.81,0.727,0.9757,0.9102,0.9577,233.9,580.97,905.53,0.9874,0.9751,0.7677,0.6229,1.0,1.0,0.5769,0.4054,0.5282,0.3589,1.0,1.0
875.png,True,0.4987,1,136,568,201,91,570,64,256,0.9171,0.8576,0.9652,0.9462,0.9832,250.81,277.17,627.57,0.9806,0.9619,0.7738,0.6311,1.0,1.0,0.8828,0.7903,0.8654,0.7627,1.0,1.0
2519.png,True,0.3135,0,191,317,242,71,365,64,192,0.9028,0.8355,0.9375,0.9385,0.9765,161.03,188.69,442.64,0.9616,0.926,0.7476,0.5969,1.0,1.0,0.8394,0.7233,0.868,0.7668,1.0,1.0
1385.png,True,0.4506,16,79,424,172,131,485,96,224,0.6375,0.5892,0.9754,0.8919,0.9781,158.79,234.29,468.75,0.9874,0.9751,0.5906,0.4191,0.0,0.0,1.0,1.0,0.247,0.1409,1.0,1.0
2012.png,True,0.7307,104,161,556,257,134,534,96,256,0.7019,0.6382,0.947,0.9293,0.9836,162.29,258.61,493.39,0.9756,0.9523,0.4935,0.3276,0.0,0.0,1.0,1.0,0.8263,0.704,0.916,0.8451
385.png,True,0.6848,3,164,563,266,142,570,96,256,0.8625,0.7853,0.9791,0.8802,0.9779,165.7,257.36,493.34,0.9908,0.9817,0.7351,0.5812,0.6431,0.4739,1.0,1.0,0.8058,0.6748,1.0,1.0
2225.png,True,0.3955,164,180,485,256,106,417,96,192,0.6258,0.5978,0.9357,0.8,0.9765,166.41,246.63,485.87,0.968,0.938,1.0,1.0,0.7868,0.6485,1.0,1.0,0.0,0.0,0.0,0.0
2302.png,True,0.4704,15,186,544,261,105,570,96,256,0.7487,0.6971,0.9639,0.7951,0.979,160.15,251.49,486.36,0.9805,0.9618,0.7011,0.5397,0.8104,0.6812,0.0,0.0,1.0,1.0,1.0,1.0
191.png,True,0.4078,0,87,424,161,104,488,96,224,0.7318,0.6156,0.9279,0.9293,0.9835,162.72,242.55,478.88,0.9625,0.9278,0.6598,0.4924,0.5937,0.4221,1.0,1.0,0.7057,0.5452,0.4691,0.3064
2552.png,True,0.5841,2,118,568,169,71,570,64,256,0.5741,0.5181,0.9169,0.7603,0.9697,164.46,179.85,417.39,0.9477,0.9006,0.6734,0.5076,0.8236,0.7001,0.0,0.0,0.0,0.0,1.0,1.0
576.png,True,0.6377,21,183,569,278,133,570,96,256,0.7066,0.6302,0.9624,0.9696,0.9929,163.91,258.25,520.49,0.9822,0.965,0.7226,0.5657,0.8157,0.6887,1.0,1.0,0.7192,0.5615,0.0,0.0
1712.png,True,0.6429,0,169,568,264,133,570,96,256,0.9504,0.9145,0.975,0.9729,0.989,167.73,255.62,495.67,0.9858,0.9719,0.7929,0.6569,1.0,1.0,1.0,1.0,0.9236,0.8581,1.0,1.0
2044.png,True,0.3414,0,99,284,199,140,327,96,160,0.7048,0.6593,0.9624,0.9496,0.9677,163.91,177.54,413.45,0.9804,0.9615,0.3902,0.2424,0.0,0.0,1.0,1.0,0.8584,0.7519,1.0,1.0
911.png,True,0.8063,0,110,569,186,106,570,96,256,0.813,0.7466,0.9551,0.8373,0.9881,161.58,256.97,492.41,0.9754,0.952,0.6807,0.5159,0.9021,0.8217,0.3196,0.1902,1.0,1.0,1.0,1.0
2478.png,True,0.3293,0,175,288,276,141,331,96,160,0.5809,0.5286,0.9639,0.9249,0.9679,162.22,174.55,408.63,0.9807,0.9621,0.0,0.0,1.0,1.0,0.0,0.0,0.792,0.6557,0.7127,0.5536
1558.png,True,0.3315,133,31,565,274,323,502,224,256,0.7572,0.7093,0.9774,0.92,0.9779,167.5,551.85,798.6,0.9883,0.9768,0.0,0.0,0.833,0.7138,1.0,1.0,1.0,1.0,0.7222,0.5651
2290.png,True,0.5672,0,143,555,281,194,570,160,256,0.9456,0.9091,0.9867,0.9812,0.9912,158.7,390.74,625.56,0.993,0.986,0.7529,0.6038,0.9276,0.8649,1.0,1.0,1.0,1.0,1.0,1.0
550.png,True,0.4084,0,169,568,214,63,570,64,256,0.7994,0.7745,0.9504,0.9717,0.972,162.14,182.05,418.43,0.9729,0.9472,0.8232,0.6996,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2005.png,True,0.3958,77,202,568,255,75,567,64,256,0.9318,0.8846,0.946,0.9425,0.964,181.77,185.12,440.17,0.9673,0.9367,0.7688,0.6245,1.0,1.0,1.0,1.0,0.8546,0.7462,1.0,1.0
2729.png,True,0.6439,0,134,568,219,119,570,96,256,0.7259,0.6574,0.9692,0.9428,0.9858,163.91,251.18,488.06,0.9869,0.9742,0.8126,0.6843,0.8556,0.7476,1.0,1.0,0.7,0.5385,0.0,0.0
1773.png,True,0.7654,65,203,567,288,119,570,96,256,0.6931,0.6065,0.8748,0.9483,0.9751,159.97,264.7,498.48,0.9203,0.8523,0.0,0.0,0.7251,0.5688,0.7775,0.636,0.7356,0.5818,1.0,1.0
1873.png,True,0.3604,16,238,488,277,55,559,64,256,0.5874,0.5359,0.7497,0.5944,0.8879,202.08,267.45,543.7,0.8574,0.7503,1.0,1.0,0.6033,0.4319,0.0641,0.0331,0.0,0.0,1.0,1.0
2779.png,True,0.6624,0,124,569,218,132,570,96,256,0.9409,0.8967,0.9621,0.967,0.9885,259.61,363.01,728.03,0.9779,0.9568,0.7934,0.6576,1.0,1.0,0.9059,0.8279,0.968,0.938,1.0,1.0
1451.png,True,0.5458,0,161,569,241,112,570,96,256,0.9758,0.9571,0.9847,0.9787,0.9787,236.85,353.42,681.11,0.9919,0.984,0.8627,0.7586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302.png,True,0.6354,1,80,559,180,140,570,96,256,0.8925,0.8233,0.9519,0.9368,0.9789,248.3,348.31,692.75,0.9744,0.95,0.6948,0.5323,0.846,0.7331,0.8399,0.7241,1.0,1.0,1.0,1.0
2794.png,True,0.7719,240,99,566,232,187,379,128,192,0.6976,0.6229,0.9787,0.7532,0.9692,266.97,388.67,749.81,0.9903,0.9809,0.7439,0.5923,0.6112,0.4401,1.0,1.0,0.8401,0.7242,0.0,0.0
476.png,True,0.2962,0,46,392,255,293,451,224,224,0.6706,0.6166,0.9753,0.8481,0.9249,245.4,752.16,1087.9,0.9877,0.9757,0.3758,0.2314,0.6599,0.4924,0.0,0.0,1.0,1.0,1.0,1.0
2352.png,True,0.7217,1,134,566,269,189,570,128,256,0.7355,0.6771,0.9723,0.9585,0.9916,253.82,375.54,737.43,0.986,0.9723,0.6454,0.4764,0.9398,0.8864,0.8421,0.7272,0.0,0.0,1.0,1.0
99.png,True,0.8274,0,138,562,247,153,570,128,256,0.8356,0.736,0.9364,0.9305,0.9853,162.29,318.06,553.13,0.9614,0.9257,0.7077,0.5476,0.8371,0.7199,0.6723,0.5064,0.8348,0.7164,1.0,1.0
745.png,True,0.6036,1,177,506,247,98,570,96,256,0.6704,0.6116,0.8902,0.9544,0.9789,179.74,240.9,516.61,0.9391,0.8853,0.8574,0.7503,0.0,0.0,0.3043,0.1794,0.9217,0.8548,1.0,1.0
2324.png,True,0.6452,0,199,569,282,117,570,96,256,0.8641,0.7729,0.9538,0.918,0.9868,163.35,236.83,475.45,0.9763,0.9537,0.84,0.7242,0.8176,0.6915,0.7417,0.5894,0.8088,0.6789,1.0,1.0
1130.png,True,0.6288,1,182,556,256,104,570,96,256,0.8601,0.7843,0.9395,0.9039,0.9763,175.94,241.27,487.21,0.9628,0.9283,0.6275,0.4572,1.0,1.0,0.8961,0.8117,0.6745,0.5089,1.0,1.0
461.png,True,0.5722,0,74,568,174,140,570,96,256,0.5761,0.5225,0.967,0.8042,0.9735,163.59,243.2,480.35,0.9837,0.968,0.7125,0.5534,0.0,0.0,0.7606,0.6137,0.0,0.0,1.0,1.0
1927.png,True,0.5363,51,163,560,212,69,570,64,256,0.783,0.7046,0.8982,0.8626,0.9422,176.08,181.64,434.33,0.939,0.8851,0.4227,0.268,1.0,1.0,0.8709,0.7714,0.4651,0.303,1.0,1.0
2039.png,True,0.4028,0,122,405,241,167,466,128,224,0.3788,0.3012,0.9603,0.7771,0.9633,167.24,316.63,557.26,0.9857,0.9718,0.0,0.0,0.4678,0.3053,0.0,0.0,0.2853,0.1664,0.5337,0.364
2656.png,True,0.6399,0,166,569,243,107,570,96,256,0.7484,0.6872,0.9473,0.7765,0.9765,183.5,244.36,498.86,0.9694,0.9406,0.774,0.6313,0.0,0.0,0.8639,0.7605,0.8832,0.7909,1.0,1.0
374.png,False,0.0,0,0,570,380,380,570,256,256,0.8935,0.8378,0.9889,0.9707,0.9857,159.01,616.63,851.83,0.9944,0.9888,0.6787,0.5137,1.0,1.0,1.0,1.0,0.6878,0.5242,1.0,1.0
1104.png,True,0.6657,0,109,568,209,140,570,96,256,0.7908,0.7642,0.9782,0.8172,0.9781,165.42,243.93,481.26,0.9886,0.9775,0.7562,0.6079,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12.png,True,0.6565,41,4,568,183,219,570,160,256,0.9084,0.8563,0.9829,0.9615,0.978,159.27,387.92,624.47,0.9912,0.9826,0.6716,0.5055,0.7879,0.65,1.0,1.0,1.0,1.0,1.0,1.0
2958.png,True,0.6958,1,154,561,273,167,570,128,256,0.6913,0.5605,0.9532,0.7274,0.9601,158.16,306.45,540.33,0.9771,0.9551,0.7936,0.6579,0.7647,0.6191,0.5931,0.4215,0.6531,0.4848,0.3666,0.2244
639.png,True,0.4232,82,208,563,254,64,560,64,256,0.6729,0.6139,0.9479,0.8026,0.9546,173.49,172.38,421.62,0.9747,0.9507,0.4465,0.2874,1.0,1.0,0.6164,0.4455,0.0,0.0,1.0,1.0
1715.png,True,0.478,0,183,528,275,128,570,96,256,0.8926,0.8255,0.9575,0.9678,0.987,155.48,240.28,468.91,0.9762,0.9534,0.6768,0.5115,1.0,1.0,0.8043,0.6726,0.8984,0.8156,1.0,1.0
969.png,True,0.6285,3,234,570,289,77,570,64,256,0.9287,0.8811,0.9658,0.9765,0.9835,157.2,192.28,422.35,0.9812,0.9632,0.8305,0.7102,1.0,1.0,0.7601,0.6131,1.0,1.0,1.0,1.0
205.png,True,0.281,325,99,570,147,68,282,64,128,0.6236,0.5416,0.8676,0.8713,0.9635,161.84,136.0,371.3,0.9289,0.8672,0.0,0.0,0.4247,0.2696,1.0,1.0,0.5283,0.359,0.8594,0.7535
357.png,True,0.4506,4,128,559,202,104,570,96,256,0.91,0.8469,0.9384,0.9591,0.9836,158.08,251.43,483.14,0.962,0.9267,0.7949,0.6596,0.7834,0.644,1.0,1.0,0.9195,0.851,1.0,1.0
1613.png,True,0.6216,244,217,567,270,75,374,64,192,0.7584,0.7092,0.9629,0.9628,0.9804,166.72,174.62,414.99,0.9801,0.9609,0.7592,0.6118,0.8112,0.6824,1.0,1.0,0.0,0.0,1.0,1.0
258.png,True,0.5013,189,52,570,291,335,438,256,224,0.8971,0.8712,0.9848,0.9929,0.9929,209.22,797.75,1078.54,0.9923,0.9848,0.3905,0.2426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635.png,False,0.0,0,0,570,380,380,570,256,256,0.5691,0.5143,0.9743,0.7934,0.989,241.39,801.43,1132.38,0.9874,0.9751,0.6885,0.525,0.7385,0.5854,0.0,0.0,0.0,0.0,1.0,1.0
1028.png,True,0.5568,124,129,455,259,182,431,128,224,0.6759,0.596,0.9343,0.9625,0.9848,240.7,426.49,758.37,0.9625,0.9277,0.0,0.0,0.8261,0.7038,0.5281,0.3588,1.0,1.0,0.7388,0.5858
1769.png,True,0.664,14,216,568,286,98,570,96,256,0.7051,0.6262,0.8876,0.9625,0.978,236.37,338.36,687.32,0.9282,0.866,0.0,0.0,0.7278,0.572,0.6924,0.5295,0.8825,0.7897,1.0,1.0
1108.png,True,0.4971,2,210,565,255,63,570,64,256,0.8333,0.7537,0.9196,0.882,0.9771,251.27,268.99,618.1,0.9528,0.9099,0.8056,0.6745,1.0,1.0,0.7769,0.6351,0.4646,0.3026,1.0,1.0
2454.png,True,0.8029,0,174,568,261,121,570,96,256,0.7092,0.6352,0.9437,0.946,0.9806,249.24,377.05,717.4,0.9689,0.9397,0.6556,0.4877,0.7595,0.6122,0.0,0.0,0.8712,0.7718,1.0,1.0
55.png,True,0.6072,1,140,557,252,156,570,128,256,0.7355,0.6716,0.9588,0.797,0.9894,158.55,311.95,543.96,0.9763,0.9537,0.7112,0.5518,1.0,1.0,0.8112,0.6824,0.9141,0.8419,0.0,0.0
1190.png,True,0.6585,0,143,570,213,98,570,96,256,0.9414,0.8994,0.9622,0.9827,0.9905,176.82,245.72,492.77,0.9788,0.9584,0.7884,0.6507,1.0,1.0,0.881,0.7874,1.0,1.0,1.0,1.0
554.png,True,0.6245,0,179,568,240,85,570,64,256,0.9292,0.8752,0.9298,0.9528,0.9824,157.8,178.94,406.61,0.9445,0.8949,0.8002,0.667,1.0,1.0,0.8921,0.8053,0.9384,0.884,1.0,1.0
1455.png,True,0.7731,0,150,570,259,153,570,128,256,0.9487,0.908,0.9686,0.9674,0.992,159.36,321.45,550.72,0.9788,0.9585,0.8268,0.7048,1.0,1.0,0.9469,0.8992,0.9394,0.8857,1.0,1.0
2123.png,True,0.5157,140,208,569,255,65,494,64,224,0.8174,0.7329,0.9085,0.8679,0.9462,155.89,193.17,421.64,0.9468,0.8989,0.5961,0.4246,1.0,1.0,0.8356,0.7177,0.5256,0.3565,1.0,1.0
574.png,True,0.5631,135,182,569,279,135,500,96,256,0.5858,0.5341,0.9495,0.9335,0.9853,159.81,258.59,490.29,0.9786,0.9581,0.7764,0.6345,0.7595,0.6123,1.0,1.0,0.0,0.0,0.0,0.0
2158.png,False,0.0,0,0,570,380,380,570,256,256,0.7072,0.6022,0.9812,0.8326,0.9618,160.01,565.78,796.88,0.9905,0.9811,0.2835,0.1652,0.6248,0.4544,0.6712,0.5052,0.6729,0.5071,1.0,1.0
387.png,True,0.4449,0,159,563,259,140,570,96,256,0.9359,0.892,0.9812,0.9813,0.9907,160.09,242.32,480.45,0.9903,0.9808,0.7806,0.6401,0.8446,0.731,1.0,1.0,1.0,1.0,1.0,1.0
2138.png,True,0.5669,150,94,564,249,217,482,160,224,0.9108,0.8661,0.9823,0.9451,0.9801,160.74,390.33,624.06,0.9908,0.9817,0.5831,0.4115,0.8909,0.8032,1.0,1.0,1.0,1.0,1.0,1.0
