fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
1368.png,True,0.5588,87,115,569,217,204,570,160,256,0.9331,0.8858,0.9862,0.9528,0.9923,148.82,349.72,566.48,0.9925,0.9851,0.753,0.6039,1.0,1.0,0.9277,0.8652,0.9251,0.8606,1.0,1.0
1673.png,False,0.0,0,0,570,380,380,570,256,256,0.9187,0.8701,0.9912,0.9274,0.9633,178.25,571.85,824.06,0.9955,0.9911,0.6961,0.5339,1.0,1.0,1.0,1.0,0.8205,0.6957,1.0,1.0
2942.png,True,0.8291,0,131,569,238,215,570,160,256,0.8321,0.75,0.9832,0.8299,0.9884,154.06,385.43,610.7,0.9903,0.9809,0.7851,0.6462,1.0,1.0,0.5057,0.3384,0.976,0.953,0.7354,0.5816
461.png,True,0.5722,0,74,568,174,200,570,160,256,0.6455,0.5803,0.9846,0.8065,0.9628,153.94,357.0,585.14,0.9926,0.9853,0.7684,0.6238,0.0,0.0,0.8284,0.7071,0.2839,0.1654,1.0,1.0
3034.png,True,0.4949,412,139,569,288,297,213,224,96,0.8566,0.7723,0.9169,0.851,0.9446,172.18,247.11,495.78,0.9501,0.905,1.0,1.0,0.7611,0.6143,1.0,1.0,0.756,0.6077,0.6726,0.5067
0.png,True,0.6805,36,0,553,170,255,570,192,256,0.7735,0.7322,0.9847,0.7994,0.921,145.27,542.07,754.66,0.9922,0.9846,0.4817,0.3173,0.1673,0.0913,1.0,1.0,1.0,1.0,1.0,1.0
2379.png,True,0.6977,0,117,569,181,128,570,96,256,0.9409,0.8994,0.9804,0.9657,0.98,233.35,339.36,684.94,0.9896,0.9794,0.7869,0.6487,1.0,1.0,0.8688,0.7681,1.0,1.0,1.0,1.0
2548.png,True,0.661,6,162,516,233,143,570,96,256,0.6617,0.5931,0.941,0.6745,0.9556,242.1,321.45,651.24,0.9682,0.9383,0.8429,0.7285,0.0947,0.0497,0.8297,0.709,0.2349,0.1331,1.0,1.0
619.png,True,0.574,2,222,569,283,121,570,96,256,0.7379,0.6833,0.9758,0.7884,0.9706,229.14,337.04,655.9,0.9874,0.9751,0.723,0.5662,1.0,1.0,0.7168,0.5586,0.0,0.0,1.0,1.0
2679.png,True,0.6949,12,121,570,204,167,570,128,256,0.6846,0.6134,0.9686,0.7363,0.971,233.4,418.98,741.83,0.9857,0.9717,0.6328,0.4628,0.0,0.0,0.9147,0.8427,0.5748,0.4033,1.0,1.0
24.png,True,0.7504,162,120,545,221,201,542,160,256,0.5164,0.4645,0.9285,0.6757,0.9666,233.93,549.22,876.64,0.9781,0.9572,1.0,1.0,0.0,0.0,0.3648,0.2231,0.0,0.0,0.7554,0.6069
1933.png,True,0.5624,2,147,569,209,124,570,96,256,0.6714,0.5962,0.9499,0.8272,0.9587,238.63,367.11,699.74,0.9736,0.9485,0.5593,0.3882,0.0,0.0,0.8968,0.8129,0.599,0.4275,1.0,1.0
61.png,True,0.6618,1,128,569,251,247,570,192,256,0.8877,0.828,0.9786,0.9337,0.9893,182.16,457.0,727.63,0.9884,0.977,0.5621,0.3909,1.0,1.0,0.8525,0.743,0.9231,0.8572,1.0,1.0
2067.png,True,0.9081,0,97,567,267,340,570,256,256,0.6972,0.6353,0.9752,0.7273,0.9882,162.58,625.1,856.08,0.9864,0.9731,0.4364,0.2791,0.887,0.797,0.9395,0.886,0.0,0.0,0.9341,0.8764
2324.png,True,0.6452,0,199,569,282,167,570,128,256,0.735,0.6336,0.9579,0.7374,0.9552,151.15,307.85,528.51,0.9819,0.9645,0.8298,0.7092,0.5648,0.3935,0.6899,0.5266,0.3437,0.2075,1.0,1.0
1439.png,True,0.6009,15,175,568,262,175,570,128,256,0.8855,0.8134,0.9797,0.8846,0.9602,152.72,283.92,509.31,0.9894,0.9791,0.7313,0.5764,1.0,1.0,0.7674,0.6226,0.825,0.7021,1.0,1.0
1823.png,True,0.914,1,140,569,298,316,570,224,256,0.8748,0.793,0.9794,0.9412,0.9925,168.2,522.93,758.24,0.9886,0.9775,0.7772,0.6357,0.7244,0.5679,0.8258,0.7032,0.9327,0.8738,1.0,1.0
641.png,False,0.0,0,0,570,380,380,570,256,256,0.5648,0.5107,0.9977,0.7583,0.9656,147.76,623.17,840.18,0.9989,0.9977,0.7195,0.5619,0.0,0.0,0.6706,0.5044,0.0,0.0,1.0,1.0
1583.png,True,0.6443,1,101,568,211,220,570,160,256,0.8381,0.7447,0.9748,0.8364,0.9658,147.63,362.49,577.82,0.9868,0.9739,0.6576,0.4899,0.67,0.5037,0.8712,0.7718,0.8432,0.729,1.0,1.0
33.png,True,0.8011,140,86,516,221,271,562,192,256,0.6331,0.5781,0.9604,0.6334,0.9844,157.08,438.73,676.06,0.9819,0.9645,1.0,1.0,0.0,0.0,0.7945,0.659,0.16,0.087,0.8622,0.7578
2383.png,True,0.9064,0,72,568,209,273,570,192,256,0.8668,0.7757,0.9755,0.9177,0.988,172.07,447.8,690.17,0.9876,0.9756,0.7052,0.5446,0.8683,0.7673,0.9171,0.8468,0.8093,0.6797,0.9132,0.8402
1099.png,True,0.6545,0,104,570,197,185,570,128,256,0.9694,0.9478,0.9885,0.9819,0.9819,150.61,289.05,510.15,0.9941,0.9882,0.8225,0.6986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1936.png,True,0.4689,12,158,566,216,116,570,96,256,0.7575,0.6879,0.9617,0.7985,0.9443,174.63,229.41,474.81,0.9801,0.961,0.167,0.0911,1.0,1.0,0.7172,0.5591,0.6807,0.516,1.0,1.0
471.png,True,0.4518,0,52,494,262,367,570,256,256,0.9516,0.9172,0.9937,0.96,0.9784,149.39,598.82,817.77,0.9968,0.9936,0.7913,0.6546,1.0,1.0,1.0,1.0,0.9218,0.8549,1.0,1.0
677.png,True,0.7754,135,118,569,230,224,570,160,256,0.6701,0.5902,0.8926,0.8208,0.9264,155.39,353.31,576.84,0.9382,0.8837,0.0,0.0,0.5207,0.352,0.8865,0.7961,0.6752,0.5096,1.0,1.0
1691.png,True,0.5623,38,206,569,292,172,570,128,256,0.7095,0.6348,0.9696,0.6962,0.9591,149.02,309.62,526.86,0.9842,0.969,0.6781,0.513,0.8195,0.6942,1.0,1.0,0.7751,0.6327,0.0,0.0
2805.png,True,0.3866,0,134,569,234,200,570,160,256,0.6311,0.5433,0.9711,0.6762,0.9512,150.61,355.13,601.27,0.988,0.9763,0.5773,0.4058,0.6663,0.4995,1.0,1.0,0.5421,0.3719,0.0127,0.0064
407.png,True,0.8475,64,131,567,272,281,570,192,256,0.7652,0.6934,0.9534,0.771,0.9747,261.65,621.24,962.23,0.9821,0.9648,1.0,1.0,0.8327,0.7133,0.406,0.2547,1.0,1.0,0.3704,0.2273
609.png,True,0.6402,1,218,569,282,128,570,96,256,0.8931,0.8337,0.9766,0.8725,0.9845,249.3,322.0,661.6,0.9865,0.9734,0.8185,0.6928,1.0,1.0,0.9493,0.9035,0.604,0.4327,1.0,1.0
2320.png,True,0.7146,0,201,568,284,167,570,128,256,0.8552,0.7793,0.9777,0.8569,0.9743,220.92,440.09,749.18,0.9884,0.977,0.7911,0.6544,1.0,1.0,0.7919,0.6555,0.56,0.3889,1.0,1.0
986.png,True,0.8339,0,106,569,202,192,570,160,256,0.8609,0.7754,0.9785,0.8471,0.9827,230.86,518.52,840.99,0.9905,0.9811,0.7855,0.6467,0.8767,0.7805,0.8719,0.7729,0.6408,0.4714,1.0,1.0
101.png,True,0.8692,0,129,564,246,233,570,160,256,0.8426,0.7534,0.9767,0.8957,0.9847,230.0,546.44,874.79,0.9875,0.9753,0.6966,0.5345,0.9358,0.8794,0.7962,0.6615,0.6391,0.4697,1.0,1.0
1798.png,False,0.0,0,0,570,380,380,570,256,256,0.7887,0.7542,0.9881,0.9704,0.989,254.8,785.68,1134.05,0.9945,0.9891,0.0,0.0,0.8803,0.7862,1.0,1.0,1.0,1.0,0.8571,0.7499
324.png,True,0.719,0,67,420,218,294,567,224,256,0.8477,0.7566,0.973,0.8967,0.9799,162.57,485.59,717.27,0.9866,0.9736,0.7239,0.5673,0.876,0.7793,0.848,0.7362,1.0,1.0,0.6516,0.4832
181.png,True,0.3921,300,59,444,168,217,244,160,128,0.6851,0.6338,0.8912,0.8652,0.9655,150.75,252.19,471.46,0.98,0.9608,1.0,1.0,0.0,0.0,1.0,1.0,0.3673,0.225,0.7632,0.6171
1612.png,True,0.5072,238,214,569,271,113,448,96,224,0.912,0.8593,0.9724,0.9561,0.9771,149.93,246.04,463.96,0.9854,0.9713,0.716,0.5577,0.7708,0.6271,1.0,1.0,1.0,1.0,1.0,1.0
2333.png,True,0.7388,0,171,568,274,207,570,160,256,0.9342,0.8895,0.9867,0.9692,0.9798,147.68,361.49,576.74,0.9931,0.9863,0.7923,0.6561,0.8196,0.6944,1.0,1.0,1.0,1.0,1.0,1.0
2019.png,True,0.666,8,100,553,186,172,570,128,256,0.6926,0.6082,0.953,0.6979,0.9729,148.22,298.69,516.14,0.9759,0.9529,0.5915,0.4199,0.0,0.0,0.8559,0.7482,0.8678,0.7665,0.8648,0.7618
79.png,True,0.5529,2,76,569,133,113,570,96,256,0.9223,0.8758,0.9831,0.9176,0.9612,147.75,233.52,449.52,0.9912,0.9826,0.6842,0.5199,1.0,1.0,1.0,1.0,0.8585,0.7521,1.0,1.0
656.png,False,0.0,0,0,570,380,380,570,256,256,0.9212,0.8745,0.9933,0.9522,0.9758,154.71,606.8,827.69,0.9966,0.9932,0.6847,0.5205,0.8462,0.7334,1.0,1.0,1.0,1.0,1.0,1.0
2381.png,True,0.8264,0,79,567,195,232,570,160,256,0.8555,0.7578,0.9614,0.9092,0.9795,150.4,358.43,593.11,0.9784,0.9576,0.7645,0.6188,0.7255,0.5693,0.9257,0.8617,0.89,0.8019,0.8487,0.7372
2859.png,True,0.5066,3,125,499,201,152,570,128,256,0.7238,0.6525,0.9786,0.722,0.9627,150.2,308.62,527.24,0.9889,0.978,0.7915,0.655,0.7837,0.6444,0.7788,0.6377,1.0,1.0,0.0,0.0
1872.png,True,0.3126,52,234,525,276,84,570,64,256,0.6014,0.546,0.8992,0.5788,0.9254,159.01,192.0,425.51,0.94,0.8868,0.0,0.0,0.8146,0.6872,0.8086,0.6786,0.0454,0.0232,1.0,1.0
2889.png,True,0.8102,66,114,565,222,216,570,160,256,0.612,0.5203,0.9761,0.6842,0.9864,152.75,369.47,589.89,0.987,0.9743,0.6357,0.466,0.3998,0.2498,0.7189,0.5611,0.9307,0.8704,0.0,0.0
1027.png,True,0.5316,126,127,423,258,263,505,192,256,0.8181,0.715,0.9637,0.8946,0.9834,160.79,444.53,682.91,0.9803,0.9613,1.0,1.0,0.8155,0.6885,0.6883,0.5247,0.6429,0.4737,0.7818,0.6418
1469.png,True,0.904,0,111,570,262,303,570,224,256,0.7829,0.6991,0.9457,0.8129,0.9786,166.81,526.78,778.0,0.9765,0.9541,0.7038,0.5429,0.2975,0.1748,0.787,0.6488,0.9328,0.8741,1.0,1.0
1453.png,True,0.7483,0,182,568,276,188,570,128,256,0.7944,0.7646,0.9774,0.8065,0.9904,145.93,306.57,521.34,0.9866,0.9736,0.829,0.7079,1.0,1.0,0.9509,0.9063,0.0,0.0,1.0,1.0
1763.png,True,0.7591,58,182,569,286,208,570,160,256,0.8666,0.7868,0.9358,0.8807,0.9564,150.91,358.9,582.34,0.9624,0.9275,1.0,1.0,0.6929,0.5301,0.7222,0.5652,0.822,0.6978,1.0,1.0
823.png,True,0.7501,0,175,568,255,160,570,128,256,0.9689,0.9448,0.9891,0.9717,0.9902,148.74,319.17,539.29,0.9939,0.9879,0.8474,0.7352,1.0,1.0,1.0,1.0,0.972,0.9456,1.0,1.0
2499.png,True,0.7477,1,147,564,249,204,570,160,256,0.7979,0.7126,0.9624,0.826,0.9736,246.31,531.17,875.87,0.9809,0.9626,0.5423,0.3721,0.4665,0.3042,0.8612,0.7562,0.9366,0.8807,1.0,1.0
243.png,True,0.5718,254,46,570,251,353,427,256,192,0.6815,0.6042,0.9907,0.8895,0.9736,232.09,697.17,1023.96,0.9954,0.9908,0.5956,0.4241,0.8279,0.7064,1.0,1.0,0.0,0.0,0.6703,0.5041
3023.png,True,0.7704,0,67,550,205,274,570,192,256,0.8562,0.7859,0.9889,0.9013,0.9811,242.86,618.28,958.68,0.9944,0.9888,0.7748,0.6324,0.5091,0.3415,0.8589,0.7527,1.0,1.0,1.0,1.0
2139.png,True,0.4559,0,98,371,260,324,501,224,256,0.9005,0.8509,0.9853,0.9403,0.9801,227.65,681.14,1013.11,0.9924,0.9849,0.5766,0.4051,0.8341,0.7154,1.0,1.0,1.0,1.0,1.0,1.0
2618.png,True,0.8548,0,207,569,319,224,570,160,256,0.7629,0.6354,0.9625,0.7678,0.9823,240.07,533.91,882.78,0.9885,0.9772,0.8268,0.7047,0.6899,0.5266,0.7675,0.6227,0.5642,0.393,0.7405,0.5879
1318.png,True,0.6025,114,107,567,194,175,570,128,256,0.8773,0.8021,0.9753,0.8623,0.9547,172.39,289.17,553.49,0.9875,0.9753,0.7152,0.5567,0.7799,0.6392,1.0,1.0,0.7814,0.6412,1.0,1.0
1790.png,True,0.5151,4,137,531,197,120,570,96,256,0.9323,0.8813,0.9861,0.9476,0.9907,154.16,229.57,451.91,0.9925,0.9852,0.8134,0.6855,0.8847,0.7933,1.0,1.0,0.9034,0.8238,1.0,1.0
1233.png,True,0.7343,170,120,570,236,232,540,160,256,0.8866,0.8171,0.9798,0.88,0.9694,166.44,348.79,584.75,0.9898,0.9799,0.6693,0.5029,0.8377,0.7208,1.0,1.0,0.823,0.6992,1.0,1.0
482.png,True,0.3816,4,141,570,261,240,570,192,256,0.737,0.6711,0.978,0.8866,0.9741,150.82,431.32,650.69,0.9899,0.98,0.8256,0.703,0.0,0.0,0.8248,0.7019,0.7818,0.6418,1.0,1.0
301.png,True,0.6062,5,42,546,141,191,570,160,256,0.6923,0.6104,0.9214,0.6991,0.9504,147.75,352.19,569.67,0.9581,0.9196,0.0,0.0,0.719,0.5612,0.8124,0.6841,0.6643,0.4974,1.0,1.0
2976.png,True,0.6547,0,171,568,253,164,570,128,256,0.9186,0.8693,0.9834,0.9252,0.9639,148.02,297.2,513.99,0.9917,0.9835,0.7033,0.5424,1.0,1.0,0.8166,0.6901,1.0,1.0,1.0,1.0
2482.png,True,0.817,1,142,569,248,212,570,160,256,0.7958,0.7097,0.9597,0.8164,0.9653,150.14,356.38,575.68,0.9764,0.9539,0.7018,0.5405,0.3956,0.2465,0.7328,0.5783,0.9686,0.9391,1.0,1.0
237.png,True,0.6066,0,155,567,242,175,570,128,256,0.9405,0.8943,0.9721,0.9409,0.9801,155.37,298.06,522.03,0.9836,0.9677,0.8225,0.6985,1.0,1.0,0.9378,0.8829,0.8992,0.8168,1.0,1.0
91.png,True,0.8526,0,138,568,250,224,570,160,256,0.807,0.7001,0.9641,0.8711,0.9821,156.7,350.72,578.17,0.9797,0.9601,0.7282,0.5726,0.8802,0.7861,0.8742,0.7765,0.8591,0.753,0.5209,0.3522
1107.png,True,0.3163,1,218,536,263,89,570,64,256,0.754,0.7037,0.9731,0.9444,0.9683,165.66,171.02,410.25,0.9858,0.9719,0.7603,0.6133,0.0,0.0,0.7781,0.6368,1.0,1.0,1.0,1.0
1949.png,True,0.7791,3,188,555,266,156,570,128,256,0.8343,0.7325,0.9271,0.8496,0.9669,176.76,287.41,542.29,0.9644,0.9313,0.7944,0.6589,0.7646,0.6189,0.8055,0.6743,0.6767,0.5114,1.0,1.0
1145.png,True,0.7352,1,192,547,299,215,570,160,256,0.9245,0.8698,0.9854,0.9415,0.9879,164.72,344.57,599.2,0.9925,0.9851,0.8366,0.7191,0.9187,0.8497,0.7989,0.6651,1.0,1.0,1.0,1.0
956.png,True,0.7005,2,221,568,287,132,570,96,256,0.9405,0.8931,0.9721,0.9587,0.9894,153.81,227.54,459.61,0.9842,0.9689,0.8534,0.7443,1.0,1.0,0.9137,0.841,0.8916,0.8045,1.0,1.0
1329.png,True,0.3816,222,223,569,287,128,469,96,224,0.6714,0.5783,0.9645,0.7016,0.9686,167.44,213.3,450.91,0.989,0.9782,0.857,0.7498,0.3617,0.2208,1.0,1.0,0.4828,0.3182,0.3377,0.2031
1593.png,True,0.4786,97,142,486,228,172,570,128,256,0.874,0.7906,0.9783,0.8539,0.9752,149.95,285.68,505.34,0.9882,0.9768,0.7334,0.5791,0.8917,0.8046,1.0,1.0,0.8675,0.766,0.7631,0.6169
2901.png,True,0.6384,0,164,570,251,175,570,128,256,0.8081,0.7544,0.9802,0.8162,0.9635,168.82,283.64,520.51,0.9903,0.9807,0.8212,0.6966,0.8574,0.7505,0.1797,0.0987,1.0,1.0,1.0,1.0
2121.png,True,0.5459,30,204,568,258,108,570,96,256,0.8591,0.7785,0.9573,0.8762,0.967,153.11,228.43,449.24,0.9818,0.9642,0.7448,0.5934,1.0,1.0,0.7501,0.6001,0.6782,0.5131,1.0,1.0
2016.png,True,0.6621,4,111,533,189,156,570,128,256,0.659,0.5928,0.9739,0.8999,0.9884,170.49,287.62,526.6,0.9855,0.9714,0.2943,0.1725,0.0,0.0,0.8727,0.7742,0.9062,0.8285,0.8953,0.8104
334.png,True,0.6673,0,103,568,192,177,570,128,256,0.865,0.7997,0.9756,0.8739,0.988,199.66,445.34,714.66,0.9868,0.9739,0.7198,0.5623,1.0,1.0,0.9428,0.8918,0.5404,0.3702,1.0,1.0
2914.png,True,0.4757,0,185,519,248,127,570,96,256,0.6628,0.5823,0.9579,0.6897,0.9737,233.57,336.94,659.22,0.9781,0.9571,0.4947,0.3286,0.7878,0.6499,0.7163,0.558,0.0,0.0,1.0,1.0
1896.png,False,0.0,0,0,570,380,380,570,256,256,0.8945,0.841,0.9909,0.9463,0.9685,221.68,851.32,1160.19,0.9954,0.9909,0.6041,0.4328,0.7673,0.6224,1.0,1.0,1.0,1.0,1.0,1.0
664.png,False,0.0,0,0,570,380,380,570,256,256,0.6796,0.6328,0.9859,0.8539,0.9688,251.4,810.85,1148.0,0.9945,0.9891,0.7628,0.6166,0.3205,0.1908,1.0,1.0,0.0,0.0,1.0,1.0
1649.png,True,0.3538,0,178,553,229,103,570,96,256,0.8387,0.79,0.984,0.8117,0.9101,259.34,349.93,694.79,0.9918,0.9838,0.7258,0.5696,1.0,1.0,1.0,1.0,0.3146,0.1866,1.0,1.0
3030.png,True,0.6418,139,159,566,276,233,570,160,256,0.9191,0.8628,0.9639,0.9639,0.9848,238.75,485.66,812.74,0.9788,0.9585,1.0,1.0,0.915,0.8433,1.0,1.0,0.8844,0.7928,0.7361,0.5824
1762.png,True,0.7068,76,184,567,289,209,570,160,256,0.895,0.8239,0.941,0.8906,0.9575,151.38,350.8,571.18,0.9664,0.9349,1.0,1.0,0.8394,0.7233,0.7681,0.6235,0.7964,0.6617,1.0,1.0
2567.png,True,0.7696,1,98,568,215,233,570,160,256,0.9452,0.9061,0.9892,0.9442,0.9719,168.93,353.23,592.2,0.9944,0.9889,0.7947,0.6593,1.0,1.0,1.0,1.0,0.8818,0.7886,1.0,1.0
2365.png,True,0.7799,1,148,570,256,216,570,160,256,0.703,0.6303,0.974,0.7187,0.9882,157.94,347.16,573.38,0.9866,0.9735,0.7629,0.6166,0.8591,0.753,0.6097,0.4385,0.0,0.0,1.0,1.0
1219.png,True,0.689,1,112,500,224,224,570,160,256,0.681,0.6245,0.9497,0.8489,0.9609,155.93,340.81,576.76,0.9864,0.9732,0.0,0.0,0.6588,0.4912,1.0,1.0,0.4406,0.2825,1.0,1.0
2719.png,True,0.549,221,118,567,181,127,470,96,224,0.6029,0.5589,0.9772,0.6386,0.9752,150.34,208.55,427.88,0.9892,0.9786,0.8362,0.7185,0.0,0.0,0.0,0.0,0.7923,0.6561,1.0,1.0
1807.png,True,0.5453,154,134,466,223,177,525,128,256,0.5336,0.4756,0.9144,0.8251,0.9316,151.84,284.52,509.21,0.9617,0.9263,0.0,0.0,0.4834,0.3188,0.0,0.0,1.0,1.0,0.7567,0.6086
1845.png,True,0.4111,141,218,568,246,56,570,64,256,0.3757,0.3471,0.9032,0.8519,0.8524,157.01,166.13,388.48,0.9488,0.9025,0.3052,0.1801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
970.png,True,0.6396,0,211,569,274,127,570,96,256,0.9188,0.861,0.9755,0.9287,0.9803,166.14,227.96,483.17,0.9866,0.9736,0.7939,0.6583,1.0,1.0,0.9148,0.8431,0.8173,0.691,1.0,1.0
1070.png,True,0.6105,2,114,429,279,329,570,224,256,0.9676,0.9454,0.9941,0.9916,0.9916,155.04,498.01,720.56,0.997,0.994,0.8086,0.6786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2310.png,True,0.7485,0,203,569,283,160,570,128,256,0.896,0.8214,0.9715,0.9135,0.9791,154.91,304.3,527.69,0.9846,0.9697,0.7713,0.6278,0.8498,0.7389,0.8495,0.7384,0.9209,0.8535,1.0,1.0
1413.png,True,0.6468,34,90,541,205,231,570,160,256,0.5635,0.4484,0.9628,0.7024,0.9438,152.18,369.78,591.84,0.9812,0.9632,0.5639,0.3927,0.0,0.0,0.5636,0.3924,0.7135,0.5546,0.5589,0.3878
540.png,True,0.5262,8,181,567,225,88,570,64,256,0.9469,0.9068,0.9587,0.9412,0.9704,150.94,175.13,395.84,0.9756,0.9524,0.8327,0.7133,1.0,1.0,0.8732,0.7749,1.0,1.0,1.0,1.0
2270.png,True,0.7448,0,30,413,177,251,558,192,256,0.8544,0.774,0.986,0.8841,0.9672,156.75,448.9,677.4,0.9932,0.9864,0.7455,0.5943,0.7135,0.5546,0.6743,0.5086,1.0,1.0,1.0,1.0
1728.png,True,0.7537,0,129,566,220,183,570,128,256,0.8705,0.794,0.9817,0.9178,0.9747,158.91,299.88,527.87,0.9905,0.9812,0.7508,0.601,1.0,1.0,0.7908,0.6539,0.6907,0.5275,1.0,1.0
600.png,True,0.7562,7,218,568,282,128,570,96,256,0.9484,0.9152,0.9808,0.9466,0.9909,169.9,226.94,465.13,0.988,0.9762,0.7393,0.5864,1.0,1.0,0.9629,0.9285,1.0,1.0,1.0,1.0
1795.png,True,0.5917,2,136,438,195,119,570,96,256,0.8843,0.8116,0.9553,0.8945,0.9827,160.57,231.83,461.22,0.9872,0.9748,0.8108,0.6818,0.7155,0.5571,1.0,1.0,0.7924,0.6562,1.0,1.0
691.png,True,0.7397,0,150,569,228,156,570,128,256,0.8944,0.8199,0.975,0.8868,0.975,162.89,301.28,535.09,0.9871,0.9746,0.8033,0.6712,0.8409,0.7255,0.7905,0.6535,0.9444,0.8947,1.0,1.0
1985.png,True,0.7238,3,94,569,188,188,570,128,256,0.7447,0.6813,0.9613,0.9227,0.972,150.94,378.1,600.54,0.979,0.9588,0.7983,0.6643,0.0,0.0,0.8491,0.7378,0.8417,0.7267,1.0,1.0
942.png,True,0.5259,220,193,568,248,111,472,96,224,0.7707,0.7282,0.976,0.7619,0.9583,230.94,316.64,647.58,0.9872,0.9748,0.7582,0.6105,0.8789,0.784,1.0,1.0,0.0,0.0,1.0,1.0
812.png,True,0.773,6,178,568,257,159,570,128,256,0.7968,0.77,0.9865,0.962,0.9874,236.28,441.84,763.1,0.9924,0.9849,0.8169,0.6905,1.0,1.0,0.0,0.0,0.9715,0.9447,1.0,1.0
22.png,True,0.4131,91,60,567,205,277,570,192,256,0.8781,0.8215,0.9881,0.9725,0.9779,229.87,683.46,1002.65,0.9939,0.9879,0.6974,0.5354,0.5774,0.4058,1.0,1.0,1.0,1.0,1.0,1.0
968.png,True,0.6935,0,211,568,280,137,570,96,256,0.9172,0.8594,0.9736,0.9196,0.9799,227.94,325.62,640.74,0.9861,0.9726,0.7819,0.6419,1.0,1.0,0.925,0.8605,0.8104,0.6812,1.0,1.0
2408.png,True,0.8366,0,166,568,263,193,570,160,256,0.788,0.7584,0.9869,0.9594,0.9909,240.25,569.39,895.58,0.9926,0.9853,0.7599,0.6128,1.0,1.0,0.0,0.0,0.9755,0.9521,1.0,1.0
1307.png,True,0.4196,66,106,562,199,185,570,128,256,0.8681,0.7908,0.9764,0.8917,0.9588,256.19,417.58,771.7,0.9887,0.9776,0.7038,0.543,0.7148,0.5562,1.0,1.0,0.8012,0.6683,1.0,1.0
647.png,True,0.7986,0,189,570,287,196,570,160,256,0.7488,0.6218,0.9554,0.8292,0.9765,151.37,362.16,582.77,0.9774,0.9558,0.7186,0.5609,0.8039,0.6721,0.5791,0.4075,0.5585,0.3874,0.8552,0.747
1280.png,True,0.3513,110,180,566,231,103,570,96,256,0.5946,0.565,0.9875,0.9038,0.9038,150.87,228.46,445.13,0.9936,0.9874,0.5738,0.4023,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
683.png,True,0.4409,1,176,374,236,120,505,96,256,0.8152,0.7416,0.9581,0.8938,0.9745,152.15,231.75,451.07,0.9821,0.9648,1.0,1.0,0.3587,0.2185,0.7646,0.619,0.7858,0.6472,1.0,1.0
2668.png,True,0.7118,0,162,570,244,164,570,128,256,0.6611,0.5985,0.9589,0.6621,0.973,154.68,297.91,548.17,0.9838,0.9681,0.8349,0.7165,0.0,0.0,0.8404,0.7247,0.3078,0.1819,1.0,1.0
999.png,True,0.6664,0,118,388,199,161,524,128,256,0.6632,0.5832,0.979,0.7756,0.9739,151.82,296.71,516.8,0.9919,0.984,0.8106,0.6815,0.6035,0.4322,0.5729,0.4015,0.0,0.0,1.0,1.0
3004.png,True,0.6962,0,98,567,172,148,570,128,256,0.763,0.7115,0.9783,0.7752,0.9861,153.2,290.9,513.16,0.9879,0.9762,0.7859,0.6473,1.0,1.0,0.9314,0.8716,0.8724,0.7738,0.0,0.0
1676.png,True,0.3116,111,169,568,246,153,570,128,256,0.6743,0.6219,0.9712,0.8239,0.9109,154.55,313.14,537.34,0.9851,0.9707,0.7042,0.5435,0.0,0.0,1.0,1.0,0.3566,0.217,1.0,1.0
1333.png,True,0.5535,0,178,569,282,208,570,160,256,0.9069,0.8433,0.9915,0.9002,0.9646,151.24,352.57,573.63,0.9957,0.9915,0.7949,0.6596,0.7881,0.6503,1.0,1.0,0.8627,0.7586,1.0,1.0
2627.png,True,0.7445,0,215,570,318,207,570,160,256,0.6239,0.5632,0.9879,0.8138,0.9585,157.02,367.16,591.34,0.9938,0.9877,0.7988,0.665,0.0,0.0,0.7713,0.6277,1.0,1.0,0.1794,0.0986
645.png,True,0.6792,1,209,570,286,153,570,128,256,0.6786,0.5799,0.9467,0.7354,0.9672,155.77,297.56,523.21,0.9746,0.9505,0.7534,0.6044,0.791,0.6542,0.7531,0.6039,0.0,0.0,0.7996,0.6661
2073.png,True,0.756,0,184,569,264,160,570,128,256,0.6578,0.6494,0.9725,0.8256,0.9867,177.21,294.01,548.26,0.9833,0.9671,0.0,0.0,1.0,1.0,0.9635,0.9295,1.0,1.0,0.0,0.0
2849.png,True,0.4352,239,163,566,214,103,445,96,224,0.8866,0.8164,0.9803,0.897,0.9728,154.03,227.36,449.29,0.9902,0.9807,1.0,1.0,0.8664,0.7643,0.7304,0.5754,0.7325,0.578,1.0,1.0
916.png,True,0.6132,33,125,569,191,132,570,96,256,0.6858,0.6124,0.9693,0.8158,0.9642,158.28,239.28,467.78,0.9858,0.9719,0.7962,0.6614,0.8222,0.6981,0.0,0.0,0.5108,0.343,1.0,1.0
