fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
2245.png,True,0.4372,40,92,182,154,100,170,128,192,0.9489,0.9097,0.9419,0.9848,0.9876,37.37,285.33,533.95,0.9637,0.9299,1.0,1.0,0.8252,0.7025,1.0,1.0,1.0,1.0,0.9046,0.8258
569.png,True,0.1055,70,152,256,192,64,205,64,224,0.9586,0.9325,0.9806,0.9955,0.9955,37.05,172.17,372.64,0.9899,0.98,0.7617,0.6152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2322.png,True,0.2277,0,142,256,188,74,256,96,256,0.7787,0.6714,0.9453,0.8141,0.9818,42.22,274.86,514.64,0.9793,0.9595,0.7862,0.6477,0.4902,0.3247,0.7156,0.5571,0.701,0.5397,1.0,1.0
16.png,True,0.0929,0,74,196,138,102,216,128,224,0.9144,0.8627,0.9804,0.972,0.982,40.96,293.24,641.03,0.9898,0.9799,0.7378,0.5845,1.0,1.0,1.0,1.0,0.759,0.6116,1.0,1.0
2591.png,True,0.2735,46,32,254,146,180,231,192,256,0.7782,0.7335,0.973,0.9766,0.993,37.92,450.14,698.56,0.9845,0.9695,0.0,0.0,1.0,1.0,0.8959,0.8115,0.9209,0.8533,0.868,0.7668
2526.png,True,0.5492,0,132,256,166,54,256,64,256,0.6532,0.5875,0.9182,0.6488,0.9695,41.65,270.23,673.18,0.9445,0.8949,0.7573,0.6094,1.0,1.0,0.9145,0.8424,0.3026,0.1783,0.0,0.0
1326.png,True,0.0606,0,136,256,192,90,256,96,256,0.8826,0.8283,0.9859,0.9053,0.9869,63.42,375.02,664.82,0.9927,0.9855,0.7573,0.6094,1.0,1.0,1.0,1.0,0.5455,0.375,1.0,1.0
2340.png,True,0.1377,0,104,256,164,96,256,96,256,0.927,0.8841,0.9747,0.981,0.9861,55.26,378.03,610.27,0.9866,0.9735,0.6692,0.5028,0.9062,0.8285,1.0,1.0,1.0,1.0,1.0,1.0
243.png,True,0.0598,120,46,256,162,186,150,192,160,0.6646,0.5789,0.9685,0.9763,0.9931,62.14,542.09,922.39,0.9838,0.9681,0.6897,0.5263,0.6726,0.5068,1.0,1.0,0.0,0.0,0.6415,0.4722
910.png,True,0.2804,0,80,256,124,70,256,96,256,0.9481,0.9092,0.9608,0.9847,0.9917,62.56,348.83,656.63,0.9764,0.9539,0.8175,0.6913,0.895,0.8099,1.0,1.0,1.0,1.0,1.0,1.0
867.png,True,0.1503,0,112,250,138,42,256,64,256,0.5259,0.4848,0.9274,0.6741,0.94,58.84,267.9,524.75,0.9621,0.927,0.8913,0.8038,1.0,1.0,0.0,0.0,0.3023,0.178,0.0,0.0
1336.png,True,0.0605,0,122,256,184,100,256,128,256,0.964,0.9402,0.9882,0.9822,0.9822,62.42,479.89,743.29,0.994,0.988,0.7902,0.6532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945.png,True,0.3834,0,132,242,180,76,256,96,256,0.5722,0.486,0.799,0.7028,0.9541,51.84,260.26,670.55,0.9353,0.8785,0.6032,0.4318,0.6121,0.4411,0.2825,0.1645,0.0,0.0,1.0,1.0
1236.png,True,0.0516,0,72,256,134,100,256,128,256,0.6859,0.6279,0.9785,0.9117,0.9725,42.82,349.05,681.58,0.99,0.9801,0.5094,0.3418,0.0,0.0,1.0,1.0,0.6162,0.4453,1.0,1.0
1040.png,True,0.0882,0,118,256,164,74,256,96,256,0.8494,0.7757,0.9677,0.967,0.9841,38.73,236.21,587.53,0.983,0.9667,0.7132,0.5543,1.0,1.0,0.5262,0.357,0.874,0.7762,1.0,1.0
711.png,True,0.2572,0,116,256,156,64,256,64,256,0.6745,0.5947,0.9369,0.8826,0.9792,37.46,177.66,387.01,0.9782,0.9574,0.8251,0.7023,0.5575,0.3865,0.686,0.522,0.0,0.0,1.0,1.0
238.png,True,0.3824,0,104,256,162,92,256,96,256,0.9428,0.8976,0.9617,0.9778,0.9901,37.96,238.77,432.19,0.9752,0.9516,0.8291,0.7081,1.0,1.0,0.935,0.8779,0.9176,0.8478,1.0,1.0
3018.png,True,0.0695,0,48,256,132,134,256,160,256,0.4709,0.4363,0.9801,0.6589,0.9783,37.08,381.45,699.56,0.9908,0.9817,0.7392,0.5863,0.0,0.0,1.0,1.0,0.0952,0.05,0.0,0.0
2573.png,True,0.1016,0,74,256,148,118,256,128,256,0.955,0.921,0.9855,0.9633,0.9779,38.14,308.0,570.23,0.9924,0.9849,0.8289,0.7078,1.0,1.0,1.0,1.0,0.9089,0.833,1.0,1.0
1426.png,True,0.2135,0,120,256,182,100,256,128,256,0.8952,0.8252,0.9583,0.9779,0.9917,39.66,320.72,567.13,0.9763,0.9537,0.761,0.6142,1.0,1.0,0.8443,0.7305,0.7897,0.6525,1.0,1.0
420.png,True,0.1286,24,166,256,222,90,255,96,256,0.8879,0.816,0.9722,0.9606,0.9846,44.23,277.16,724.4,0.9856,0.9715,0.7654,0.6199,0.8255,0.7028,0.7513,0.6016,1.0,1.0,1.0,1.0
1979.png,True,0.2303,2,62,254,130,108,256,128,256,0.7089,0.6343,0.9448,0.9566,0.9866,41.94,336.76,805.48,0.9681,0.9382,0.7906,0.6537,0.0,0.0,0.6464,0.4776,0.8482,0.7364,1.0,1.0
151.png,True,0.2756,0,104,216,168,102,238,128,256,0.5835,0.5323,0.9216,0.9752,0.9806,45.08,315.23,600.22,0.9511,0.9067,1.0,1.0,0.8742,0.7766,0.0,0.0,0.676,0.5105,0.0,0.0
78.png,True,0.1066,0,56,254,98,68,256,96,256,0.7794,0.7422,0.9837,0.8154,0.9898,41.85,238.92,577.93,0.9914,0.983,0.7669,0.622,1.0,1.0,0.0,0.0,0.9179,0.8483,1.0,1.0
216.png,True,0.3717,0,98,256,164,106,256,128,256,0.9215,0.8672,0.9547,0.9819,0.9892,41.54,340.28,643.0,0.9711,0.9438,0.7297,0.5745,1.0,1.0,0.893,0.8067,0.9352,0.8783,1.0,1.0
846.png,True,0.3495,0,110,256,146,58,256,64,256,0.8369,0.7356,0.9228,0.8777,0.9618,43.28,213.21,621.84,0.9534,0.911,0.8263,0.704,0.6817,0.5171,1.0,1.0,0.8189,0.6934,0.7409,0.5885
1958.png,True,0.4059,0,154,252,190,58,256,64,256,0.7208,0.6462,0.8982,0.949,0.9747,43.04,195.71,617.53,0.9356,0.8791,0.7089,0.549,0.8291,0.7082,0.8514,0.7412,0.0,0.0,1.0,1.0
1305.png,True,0.135,32,86,242,136,80,245,96,256,0.9479,0.912,0.9836,0.9718,0.9832,48.78,252.64,505.79,0.9911,0.9824,0.7677,0.623,0.9285,0.8665,1.0,1.0,1.0,1.0,1.0,1.0
1832.png,True,0.3353,4,84,256,190,170,256,192,256,0.9266,0.8741,0.9732,0.9567,0.9919,39.46,512.75,781.13,0.9834,0.9674,0.7663,0.6212,1.0,1.0,0.8733,0.7751,0.9367,0.881,1.0,1.0
1015.png,True,0.4541,112,168,168,190,36,68,64,96,0.6556,0.6458,0.8525,0.8265,0.8616,57.12,164.08,653.47,0.9334,0.8751,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1721.png,True,0.1885,0,136,232,186,80,255,96,256,0.8891,0.817,0.9606,0.9384,0.9808,60.92,341.89,904.0,0.9782,0.9574,0.7438,0.5921,1.0,1.0,0.8311,0.711,0.7817,0.6416,1.0,1.0
1484.png,True,0.1417,0,118,256,160,68,256,96,256,0.9154,0.8647,0.9652,0.9234,0.9647,67.05,377.3,1174.6,0.9815,0.9638,0.6843,0.5201,1.0,1.0,1.0,1.0,0.8264,0.7042,1.0,1.0
2736.png,True,0.121,0,96,256,150,86,256,96,256,0.5251,0.4375,0.935,0.7462,0.9608,59.89,382.8,620.23,0.9675,0.937,0.6716,0.5056,0.0,0.0,0.5876,0.416,0.8381,0.7213,0.0859,0.0449
162.png,True,0.5327,86,84,168,160,122,98,128,128,0.9215,0.8633,0.9214,0.9715,0.9838,54.22,287.91,547.25,0.945,0.8958,1.0,1.0,0.8082,0.6782,1.0,1.0,0.8305,0.7101,0.945,0.8957
86.png,True,0.3233,0,86,254,168,132,256,160,256,0.8798,0.7968,0.9467,0.9517,0.9877,40.75,376.07,724.37,0.967,0.9361,0.8039,0.6721,0.8738,0.7759,0.7371,0.5836,0.897,0.8132,1.0,1.0
2952.png,True,0.1174,0,114,256,186,116,256,128,256,0.5667,0.4537,0.9644,0.6237,0.9699,38.42,296.73,509.89,0.9831,0.9667,0.7401,0.5874,0.532,0.3624,0.6243,0.4538,0.5205,0.3519,0.0,0.0
2560.png,True,0.5658,4,92,150,114,36,165,64,192,0.62,0.5521,0.783,0.5936,0.8918,39.68,162.46,487.74,0.8596,0.7538,1.0,1.0,0.5315,0.362,1.0,1.0,0.3291,0.197,0.0,0.0
1033.png,True,0.2022,76,124,194,174,80,142,96,160,0.7497,0.6984,0.9395,0.9635,0.9769,37.41,190.93,410.59,0.968,0.9379,0.0,0.0,0.6854,0.5214,1.0,1.0,1.0,1.0,0.8446,0.731
1954.png,True,0.3276,0,120,252,174,86,256,96,256,0.767,0.6336,0.8871,0.8962,0.9749,37.18,236.0,674.4,0.9388,0.8847,0.7222,0.5652,0.645,0.476,0.8618,0.7571,0.6979,0.536,0.7361,0.5824
1091.png,True,0.09,0,80,256,138,92,256,96,256,0.8586,0.8141,0.9832,0.8564,0.9723,41.62,275.22,740.29,0.9914,0.983,0.8222,0.6981,1.0,1.0,1.0,1.0,0.3378,0.2033,1.0,1.0
1358.png,True,0.1296,0,86,256,130,70,256,96,256,0.9637,0.9394,0.9805,0.9851,0.9851,41.37,267.0,549.75,0.9898,0.9797,0.7927,0.6565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703.png,True,0.2987,0,96,256,158,100,256,128,256,0.8717,0.7845,0.9422,0.9539,0.9879,53.88,335.66,621.68,0.9667,0.9356,0.8311,0.7111,0.8616,0.7569,0.7185,0.5607,0.8523,0.7426,1.0,1.0
2658.png,True,0.2753,0,116,256,162,74,256,96,256,0.9209,0.8669,0.9627,0.961,0.9877,42.51,263.85,533.3,0.9782,0.9574,0.7222,0.5652,1.0,1.0,0.8999,0.818,0.9251,0.8606,1.0,1.0
1877.png,True,0.0683,54,116,256,192,122,222,128,224,0.8591,0.8084,0.9747,0.9441,0.9663,37.86,273.3,478.26,0.9873,0.9748,0.3944,0.2456,0.773,0.63,1.0,1.0,1.0,1.0,1.0,1.0
1603.png,True,0.1281,0,114,252,192,124,256,128,256,0.9093,0.8483,0.9764,0.9677,0.9899,37.91,311.89,546.91,0.9873,0.975,0.7275,0.5717,0.8999,0.818,0.8409,0.7254,1.0,1.0,1.0,1.0
2750.png,True,0.379,42,124,232,168,70,228,96,256,0.6857,0.5994,0.8846,0.8879,0.9583,44.08,265.86,623.33,0.9367,0.8809,0.0,0.0,0.7661,0.6209,1.0,1.0,0.6584,0.4908,0.7531,0.6039
817.png,True,0.1108,0,122,256,166,70,256,96,256,0.7899,0.7608,0.9339,0.9733,0.9797,43.7,283.42,727.32,0.9653,0.9328,0.7744,0.6319,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
540.png,True,0.4468,0,128,256,152,38,256,64,256,0.949,0.9105,0.9481,0.9494,0.9794,40.95,187.58,624.86,0.9655,0.9333,0.8114,0.6827,1.0,1.0,0.917,0.8468,1.0,1.0,1.0,1.0
1444.png,True,0.1174,0,120,256,172,84,256,96,256,0.9769,0.959,0.987,0.9864,0.9864,37.6,234.01,793.55,0.9932,0.9864,0.8684,0.7674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417.png,True,0.1042,30,160,256,220,96,249,96,256,0.9764,0.9583,0.9878,0.9969,0.9969,42.03,282.07,513.62,0.9936,0.9873,0.8651,0.7622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1256.png,True,0.4225,0,100,256,190,144,256,160,256,0.9254,0.8694,0.9553,0.9704,0.9904,42.38,492.48,725.53,0.9697,0.9412,0.8264,0.7042,1.0,1.0,0.9233,0.8575,0.8327,0.7134,1.0,1.0
623.png,True,0.3927,0,160,256,192,52,256,64,256,0.9457,0.9048,0.9497,0.9606,0.9714,70.72,265.85,583.18,0.9684,0.9387,0.8204,0.6955,1.0,1.0,0.8855,0.7946,1.0,1.0,1.0,1.0
2410.png,True,0.3042,0,114,256,176,100,256,128,256,0.9571,0.9278,0.9814,0.9779,0.9935,74.11,461.85,916.42,0.9888,0.9778,0.778,0.6367,1.0,1.0,1.0,1.0,0.9755,0.9522,1.0,1.0
2089.png,True,0.225,0,70,256,152,132,256,160,256,0.5657,0.5025,0.9467,0.7971,0.9837,57.38,555.97,803.97,0.9689,0.9397,0.7203,0.5629,0.0,0.0,0.0,0.0,0.9522,0.9088,0.7527,0.6034
1563.png,True,0.1778,0,76,256,132,90,256,96,256,0.6858,0.6075,0.9561,0.7655,0.9784,55.83,338.48,599.7,0.9777,0.9564,0.5973,0.4258,0.0,0.0,0.8399,0.724,0.7002,0.5386,1.0,1.0
2787.png,True,0.0757,10,66,256,164,156,256,160,256,0.822,0.745,0.9787,0.9259,0.9667,55.38,565.57,834.4,0.989,0.9782,0.8424,0.7277,1.0,1.0,0.6111,0.44,0.4895,0.3241,1.0,1.0
875.png,True,0.2366,0,102,256,136,54,256,64,256,0.922,0.8642,0.9622,0.9777,0.9892,57.42,251.69,541.26,0.9785,0.958,0.8038,0.672,1.0,1.0,0.8728,0.7743,0.8771,0.7811,1.0,1.0
2519.png,True,0.4456,0,138,164,162,38,180,64,192,0.9214,0.8631,0.9436,0.9626,0.9842,36.98,136.19,378.46,0.964,0.9305,0.7872,0.649,1.0,1.0,0.8756,0.7788,0.9014,0.8204,1.0,1.0
1385.png,True,0.0457,0,54,192,114,96,211,96,224,0.6434,0.5978,0.9826,0.8926,0.9838,40.03,275.3,647.59,0.9911,0.9824,0.6495,0.4809,0.0,0.0,1.0,1.0,0.22,0.1236,1.0,1.0
2012.png,True,0.2053,0,112,256,176,102,256,128,256,0.7002,0.6346,0.944,0.9123,0.9859,45.74,327.11,750.5,0.9739,0.9491,0.5113,0.3434,0.0,0.0,1.0,1.0,0.7897,0.6525,0.9261,0.8623
385.png,True,0.0794,0,114,256,182,108,256,128,256,0.8802,0.8107,0.986,0.955,0.9881,40.83,342.13,652.16,0.993,0.9861,0.8375,0.7205,0.827,0.7051,1.0,1.0,0.6234,0.4528,1.0,1.0
2225.png,True,0.1114,2,106,230,180,118,253,128,256,0.7441,0.6916,0.9687,0.8036,0.9906,44.35,324.14,566.14,0.984,0.9684,0.6875,0.5238,0.7934,0.6576,1.0,1.0,0.0,0.0,1.0,1.0
2302.png,True,0.0911,0,102,238,176,118,256,128,256,0.5516,0.4953,0.9717,0.7415,0.9831,42.43,333.9,664.98,0.989,0.9783,0.7296,0.5743,0.5909,0.4194,0.0,0.0,0.0,0.0,1.0,1.0
191.png,True,0.1783,12,66,204,108,68,223,96,224,0.7489,0.6373,0.9186,0.9645,0.9856,37.35,216.87,605.46,0.9565,0.9165,0.7958,0.6608,0.5405,0.3703,1.0,1.0,0.7112,0.5518,0.4898,0.3243
2552.png,True,0.3315,4,86,250,114,44,256,64,256,0.7534,0.6987,0.9022,0.7569,0.9681,37.37,160.49,358.6,0.9375,0.8824,0.7863,0.6478,0.7967,0.6621,1.0,1.0,0.0,0.0,1.0,1.0
576.png,True,0.161,44,130,256,192,100,233,128,256,0.6941,0.611,0.9185,0.9568,0.9845,36.97,298.41,508.71,0.9561,0.9158,0.7388,0.5858,0.7753,0.633,1.0,1.0,0.6942,0.5316,0.0,0.0
1712.png,True,0.1927,0,118,256,180,100,256,128,256,0.9473,0.9081,0.9726,0.9498,0.972,38.35,309.15,767.58,0.9848,0.97,0.8234,0.6998,1.0,1.0,1.0,1.0,0.8757,0.7789,1.0,1.0
2044.png,True,0.0516,0,78,256,172,150,256,160,256,0.8727,0.8288,0.9853,0.964,0.9844,42.7,414.51,647.56,0.9925,0.985,0.389,0.2415,1.0,1.0,1.0,1.0,0.8548,0.7464,1.0,1.0
911.png,True,0.2649,0,78,256,124,74,256,96,256,0.8421,0.7718,0.9599,0.8701,0.9886,40.73,255.43,550.78,0.9778,0.9567,0.6763,0.511,0.9159,0.8448,0.4828,0.3182,1.0,1.0,1.0,1.0
2478.png,True,0.1424,62,96,194,156,96,158,96,160,0.8669,0.7921,0.9717,0.8534,0.9711,41.51,185.98,539.59,0.9847,0.9699,1.0,1.0,1.0,1.0,0.6115,0.4404,0.829,0.7079,0.7761,0.6341
1558.png,True,0.0325,30,18,256,188,239,249,256,256,0.625,0.592,0.981,0.9732,0.9866,39.28,624.73,953.75,0.9901,0.9804,0.0,0.0,0.8679,0.7666,0.0,0.0,1.0,1.0,0.8919,0.8049
2290.png,True,0.1068,0,110,244,186,122,256,128,256,0.9402,0.9044,0.9849,0.9815,0.9913,40.51,327.83,543.04,0.992,0.9841,0.6993,0.5377,0.95,0.9047,1.0,1.0,1.0,1.0,1.0,1.0
550.png,True,0.2674,0,124,256,144,32,256,32,256,0.9609,0.9339,0.9514,0.9905,0.9905,49.07,158.55,405.93,0.9725,0.9464,0.7929,0.6569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005.png,True,0.2768,6,138,256,172,54,256,64,256,0.945,0.9034,0.9495,0.9568,0.9652,62.22,284.53,949.53,0.9698,0.9413,0.8546,0.7462,1.0,1.0,1.0,1.0,0.8459,0.7329,1.0,1.0
2729.png,True,0.1499,0,92,256,150,92,256,96,256,0.73,0.6622,0.9676,0.9547,0.9863,57.98,348.95,827.23,0.9846,0.9696,0.7979,0.6637,0.8642,0.7608,1.0,1.0,0.7335,0.5792,0.0,0.0
1773.png,True,0.4053,0,140,254,194,86,256,96,256,0.6962,0.6122,0.8746,0.9605,0.9767,61.68,367.52,661.13,0.921,0.8536,0.0,0.0,0.7323,0.5777,0.8331,0.7139,0.691,0.5278,1.0,1.0
1873.png,True,0.5225,12,160,214,188,44,234,64,256,0.6698,0.607,0.8152,0.6654,0.9121,62.61,279.78,547.14,0.8945,0.8091,1.0,1.0,0.7712,0.6276,0.3096,0.1831,0.0434,0.0222,1.0,1.0
2779.png,True,0.3292,0,96,256,146,80,256,96,256,0.9469,0.906,0.9639,0.9708,0.9903,53.97,352.6,891.63,0.979,0.9588,0.8145,0.6871,1.0,1.0,0.9156,0.8443,0.9722,0.9459,1.0,1.0
1451.png,True,0.0954,0,112,256,176,102,256,128,256,0.9765,0.9584,0.9885,0.9835,0.9835,57.64,465.99,749.48,0.994,0.9881,0.8653,0.7625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302.png,True,0.2488,0,60,256,120,96,256,96,256,0.8953,0.8258,0.9496,0.9499,0.975,40.82,284.77,624.55,0.9723,0.9461,0.7273,0.5714,0.8215,0.6971,0.8508,0.7403,1.0,1.0,1.0,1.0
2794.png,True,0.0709,2,74,256,156,132,256,160,256,0.7434,0.6825,0.9852,0.7904,0.9755,39.36,379.89,691.0,0.9925,0.9852,0.7766,0.6348,0.7841,0.6448,1.0,1.0,0.9071,0.83,0.0,0.0
476.png,True,0.0411,2,40,256,178,219,256,224,256,0.7237,0.6774,0.9829,0.9388,0.9691,37.28,530.1,849.94,0.9912,0.9826,0.4877,0.3225,0.8633,0.7595,0.0,0.0,1.0,1.0,1.0,1.0
2352.png,True,0.2142,0,92,256,178,138,256,160,256,0.7554,0.7024,0.9774,0.967,0.9922,39.45,386.98,592.23,0.9886,0.9774,0.727,0.5711,0.9338,0.8757,0.8829,0.7904,0.0,0.0,1.0,1.0
99.png,True,0.321,0,102,238,164,100,256,128,256,0.829,0.7251,0.9328,0.9355,0.9851,40.4,334.41,550.29,0.959,0.9212,0.7559,0.6076,0.833,0.7138,0.7088,0.5489,0.7174,0.5593,1.0,1.0
745.png,True,0.2612,0,128,234,168,64,256,64,256,0.6831,0.6276,0.9333,0.9878,0.9886,55.55,189.76,436.77,0.9625,0.9277,0.8844,0.7928,0.0,0.0,0.3373,0.2028,0.9144,0.8422,1.0,1.0
2324.png,True,0.2351,0,142,256,190,76,256,96,256,0.8353,0.7381,0.9483,0.9002,0.9856,40.52,231.41,817.42,0.9799,0.9607,0.8478,0.7358,0.7352,0.5812,0.6361,0.4664,0.8128,0.6847,1.0,1.0
1130.png,True,0.369,0,130,256,172,68,256,96,256,0.8589,0.782,0.9353,0.9082,0.973,44.42,259.93,706.29,0.9597,0.9226,0.6216,0.4509,1.0,1.0,0.8878,0.7982,0.6842,0.52,1.0,1.0
461.png,True,0.0781,0,56,256,122,106,256,128,256,0.6008,0.5559,0.9774,0.8128,0.9839,48.16,333.2,726.48,0.9895,0.9793,0.8348,0.7165,0.0,0.0,0.7801,0.6395,0.0,0.0,1.0,1.0
1927.png,True,0.3539,0,114,256,146,52,256,64,256,0.8085,0.729,0.9151,0.8975,0.9526,41.98,186.47,443.15,0.9499,0.9045,0.4528,0.2926,1.0,1.0,0.8694,0.769,0.5792,0.4077,1.0,1.0
2039.png,True,0.0538,4,90,254,180,144,256,160,256,0.4325,0.3354,0.9728,0.7298,0.9574,39.63,372.21,1668.86,0.9896,0.9795,0.2379,0.135,0.4733,0.3101,0.0,0.0,0.3411,0.2056,0.5528,0.3819
2656.png,True,0.2705,0,114,256,162,76,256,96,256,0.7532,0.6943,0.9532,0.7786,0.9772,40.75,237.1,478.03,0.973,0.9475,0.79,0.6529,0.0,0.0,0.8793,0.7845,0.8771,0.781,1.0,1.0
374.png,True,0.0722,0,72,256,144,116,256,128,256,0.9187,0.87,0.9818,0.9668,0.9839,47.95,331.91,689.39,0.9906,0.9814,0.6914,0.5283,1.0,1.0,1.0,1.0,0.8304,0.71,1.0,1.0
1104.png,True,0.0818,0,82,256,138,90,256,96,256,0.8498,0.8037,0.9803,0.8597,0.9835,41.15,272.26,544.45,0.9897,0.9795,0.7894,0.6521,1.0,1.0,1.0,1.0,0.32,0.1905,1.0,1.0
12.png,True,0.0526,16,14,250,122,154,256,160,256,0.9145,0.8642,0.9844,0.9705,0.9822,37.57,542.98,752.22,0.992,0.9841,0.6873,0.5236,0.8076,0.6773,1.0,1.0,1.0,1.0,1.0,1.0
2958.png,True,0.1279,0,110,254,184,118,256,128,256,0.5961,0.4954,0.9569,0.6716,0.968,61.25,502.1,978.44,0.979,0.9588,0.7984,0.6644,0.8168,0.6904,0.5717,0.4003,0.0,0.0,0.411,0.2586
639.png,True,0.0928,0,142,256,172,48,256,64,256,0.5265,0.4641,0.929,0.8067,0.9633,57.71,263.88,883.67,0.9652,0.9328,0.5709,0.3995,0.0,0.0,0.6227,0.4521,0.0,0.0,1.0,1.0
1715.png,True,0.2171,0,134,232,190,90,255,96,256,0.8864,0.8176,0.9569,0.9822,0.9896,56.38,359.79,638.72,0.9759,0.9529,0.6453,0.4764,1.0,1.0,0.8191,0.6937,0.878,0.7826,1.0,1.0
969.png,True,0.231,0,168,256,194,42,256,64,256,0.9446,0.904,0.9695,0.9806,0.9866,62.0,248.41,721.81,0.983,0.9665,0.8737,0.7758,1.0,1.0,0.8109,0.6819,1.0,1.0,1.0,1.0
205.png,True,0.7938,162,74,192,96,36,36,64,64,0.6409,0.5703,0.7546,0.6478,0.9314,60.21,134.1,385.61,0.8694,0.769,1.0,1.0,0.5672,0.3959,1.0,1.0,0.4088,0.2569,0.0,0.0
357.png,True,0.3728,0,94,256,136,68,256,96,256,0.918,0.8578,0.9415,0.9679,0.9847,37.38,232.86,548.0,0.9636,0.9298,0.8326,0.7132,0.8035,0.6715,1.0,1.0,0.9086,0.8325,1.0,1.0
1613.png,True,0.0439,12,64,256,184,192,256,192,256,0.9223,0.8734,0.9894,0.9849,0.9901,37.12,464.92,715.36,0.9946,0.9892,0.7794,0.6385,0.7597,0.6125,1.0,1.0,1.0,1.0,1.0,1.0
258.png,True,0.0278,60,40,256,196,243,216,256,224,0.893,0.8682,0.986,0.9946,0.9946,38.76,592.94,902.84,0.9929,0.9859,0.3652,0.2234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635.png,True,0.1158,50,120,256,188,108,227,128,256,0.5545,0.4968,0.9415,0.7788,0.9804,42.72,314.82,763.55,0.9734,0.9481,0.6032,0.4318,0.7507,0.6008,0.0,0.0,0.0,0.0,1.0,1.0
1028.png,True,0.1502,0,94,224,198,166,246,192,256,0.7736,0.6663,0.9519,0.9196,0.9827,37.7,447.96,793.61,0.9741,0.9495,0.4528,0.2927,0.7489,0.5986,0.7357,0.5819,1.0,1.0,0.7302,0.5751
1769.png,True,0.3779,0,152,256,192,64,256,64,256,0.7382,0.6697,0.9131,0.9494,0.9772,38.73,164.61,751.6,0.9454,0.8965,0.0,0.0,0.7946,0.6592,0.8283,0.7069,0.8607,0.7555,1.0,1.0
1108.png,True,0.4021,0,150,216,174,38,238,64,256,0.8609,0.7837,0.9377,0.9273,0.9783,41.7,201.3,522.06,0.9625,0.9278,0.7108,0.5514,1.0,1.0,0.8738,0.776,0.6182,0.4474,1.0,1.0
2454.png,True,0.2122,0,126,256,176,80,256,96,256,0.6845,0.6006,0.9335,0.9144,0.9807,42.91,258.15,466.36,0.9681,0.9382,0.7344,0.5803,0.6662,0.4994,0.0,0.0,0.7385,0.5855,1.0,1.0
55.png,True,0.2336,0,98,256,170,116,256,128,256,0.7414,0.6794,0.9641,0.8069,0.9909,49.47,343.95,741.56,0.9797,0.9602,0.7372,0.5838,1.0,1.0,0.8204,0.6954,0.9114,0.8371,0.0,0.0
1190.png,True,0.2157,0,106,256,148,68,256,96,256,0.9555,0.9206,0.9727,0.982,0.9916,42.03,267.35,524.18,0.985,0.9704,0.8538,0.745,1.0,1.0,0.8941,0.8085,1.0,1.0,1.0,1.0
554.png,True,0.5405,0,120,256,162,68,256,96,256,0.9421,0.8959,0.9449,0.9651,0.9881,39.62,237.73,550.73,0.9603,0.9236,0.8475,0.7354,1.0,1.0,0.8857,0.7949,0.9591,0.9214,1.0,1.0
1455.png,True,0.3735,0,96,256,174,124,256,128,256,0.9457,0.9024,0.9711,0.9735,0.9929,40.15,298.82,507.94,0.9821,0.9649,0.8386,0.722,1.0,1.0,0.9418,0.8899,0.9115,0.8373,1.0,1.0
2123.png,True,0.391,56,142,256,172,48,220,64,224,0.8409,0.7549,0.9166,0.9059,0.9566,39.82,179.07,635.51,0.9509,0.9064,0.6561,0.4882,1.0,1.0,0.7986,0.6647,0.6396,0.4701,1.0,1.0
574.png,True,0.1537,48,134,256,192,92,229,96,256,0.5988,0.5519,0.9558,0.9564,0.9883,39.74,235.44,475.41,0.9791,0.9591,0.7983,0.6643,0.8153,0.6882,1.0,1.0,0.0,0.0,0.0,0.0
2158.png,True,0.124,0,80,226,156,122,249,128,256,0.7136,0.6182,0.9586,0.9217,0.9793,37.53,303.52,540.49,0.9784,0.9576,0.1736,0.095,0.6918,0.5288,0.7715,0.628,0.6663,0.4995,1.0,1.0
387.png,True,0.0874,0,112,256,180,108,256,128,256,0.925,0.8778,0.9808,0.9869,0.9911,37.93,324.5,648.8,0.9899,0.9801,0.8388,0.7223,0.7214,0.5642,1.0,1.0,1.0,1.0,1.0,1.0
2138.png,True,0.0652,0,78,244,170,148,256,160,256,0.9101,0.8648,0.9807,0.9519,0.9803,55.39,590.24,1060.89,0.9899,0.9801,0.5831,0.4116,0.8872,0.7973,1.0,1.0,1.0,1.0,1.0,1.0
