fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
3025.png,True,0.8819,0,71,256,164,93,256,96,256,0.933,0.8881,0.9766,0.9642,0.9826,1.56,326.34,1862.11,0.9878,0.9759,0.7584,0.6108,1.0,1.0,0.8517,0.7417,1.0,1.0,1.0,1.0
1071.png,True,0.8024,0,55,256,234,179,256,192,256,0.8711,0.7957,0.9842,0.8922,0.9704,1.49,440.07,2882.16,0.992,0.9842,0.748,0.5974,0.6727,0.5068,0.8136,0.6858,1.0,1.0,1.0,1.0
2245.png,True,0.8229,0,84,256,172,88,256,96,256,0.7826,0.744,0.9491,0.9824,0.9869,1.48,264.98,2789.78,0.97,0.9418,1.0,1.0,0.8205,0.6957,1.0,1.0,0.0,0.0,0.905,0.8265
569.png,True,0.865,0,124,256,193,69,256,96,256,0.8057,0.7851,0.9796,0.9822,0.9822,1.53,255.43,2052.46,0.9895,0.9791,0.8448,0.7314,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2322.png,True,0.8289,0,127,256,200,73,256,96,256,0.7307,0.6336,0.9378,0.7775,0.9786,1.41,225.45,1850.69,0.9779,0.9568,0.805,0.6736,0.234,0.1325,0.6727,0.5068,0.6943,0.5317,1.0,1.0
16.png,True,0.82,0,60,256,161,101,256,128,256,0.7525,0.7032,0.9826,0.9674,0.9771,1.43,298.3,1794.69,0.991,0.9821,0.7088,0.5489,1.0,1.0,0.0,0.0,0.8152,0.6881,1.0,1.0
2591.png,True,0.8267,0,53,256,161,108,256,128,256,0.6296,0.5991,0.96,0.8154,0.987,1.66,430.18,2664.33,0.9754,0.9519,0.0,0.0,1.0,1.0,0.8737,0.7758,0.9287,0.8669,0.0,0.0
2526.png,True,0.7397,0,81,256,194,113,256,128,256,0.7309,0.6654,0.9634,0.7687,0.9846,1.4,287.99,2576.79,0.979,0.9589,0.7507,0.6009,1.0,1.0,0.9177,0.8479,0.7378,0.5846,0.0,0.0
1326.png,True,0.8902,0,135,256,209,74,256,96,256,0.8786,0.8261,0.9857,0.8679,0.9769,1.42,237.74,1505.53,0.9926,0.9854,0.7791,0.6381,1.0,1.0,1.0,1.0,0.5,0.3333,1.0,1.0
2340.png,True,0.7361,0,62,256,168,106,256,128,256,0.9387,0.8988,0.9807,0.978,0.9868,1.51,291.39,1596.11,0.9897,0.9795,0.7308,0.5758,0.9117,0.8378,1.0,1.0,1.0,1.0,1.0,1.0
243.png,True,0.9134,0,46,256,205,159,256,160,256,0.6425,0.5555,0.9699,0.9619,0.989,1.71,388.06,1881.44,0.9845,0.9695,0.5885,0.417,0.5938,0.4222,1.0,1.0,0.0,0.0,0.6882,0.5246
910.png,True,0.6937,0,48,256,169,121,256,128,256,0.9572,0.9248,0.9832,0.9909,0.9962,1.6,346.07,1574.91,0.9907,0.9816,0.8264,0.7042,0.9263,0.8627,1.0,1.0,1.0,1.0,1.0,1.0
867.png,True,0.8325,0,83,256,151,68,256,96,256,0.6115,0.543,0.9539,0.8605,0.9525,1.52,330.76,2615.72,0.9754,0.952,0.8912,0.8038,1.0,1.0,0.0,0.0,0.4239,0.2689,0.3785,0.2334
1336.png,True,0.8455,0,129,256,202,73,256,96,256,0.7934,0.7678,0.9813,0.9781,0.9781,1.91,350.61,2919.8,0.9903,0.9807,0.7703,0.6264,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1945.png,True,0.8902,0,119,256,186,67,256,96,256,0.603,0.514,0.8082,0.7239,0.9571,1.41,229.49,1981.83,0.9344,0.8768,0.6304,0.4603,0.6862,0.5223,0.3653,0.2234,0.0018,0.0009,1.0,1.0
1236.png,True,0.8194,0,56,256,153,97,256,128,256,0.6899,0.6317,0.9781,0.9194,0.975,1.9,292.83,2000.75,0.9897,0.9796,0.522,0.3532,0.0,0.0,1.0,1.0,0.6276,0.4572,1.0,1.0
1040.png,False,0.7363,0,111,256,175,64,256,64,256,0.8516,0.7802,0.9623,0.9732,0.9871,1.56,155.92,2743.06,0.98,0.9608,0.7163,0.558,1.0,1.0,0.5149,0.3467,0.8984,0.8156,1.0,1.0
711.png,True,0.7794,0,75,256,168,93,256,96,256,0.7386,0.673,0.9669,0.9403,0.9909,1.4,221.48,2573.45,0.9865,0.9734,0.8,0.6667,0.8424,0.7278,0.8026,0.6703,0.0,0.0,1.0,1.0
238.png,True,0.7542,0,38,256,197,159,256,160,256,0.9352,0.8868,0.9741,0.9791,0.991,1.62,518.8,2855.87,0.9851,0.9706,0.7938,0.6581,1.0,1.0,0.9373,0.882,0.8949,0.8098,1.0,1.0
3018.png,True,0.8536,0,71,256,154,83,256,96,256,0.4444,0.4146,0.9686,0.6432,0.972,1.44,224.09,2484.15,0.9854,0.9713,0.6809,0.5162,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2573.png,True,0.918,0,67,256,160,93,256,96,256,0.9528,0.9168,0.9818,0.9531,0.9763,1.44,221.53,2693.17,0.9903,0.9807,0.8428,0.7283,1.0,1.0,1.0,1.0,0.8838,0.7917,1.0,1.0
1426.png,True,0.8312,0,107,256,223,116,256,128,256,0.884,0.8151,0.9637,0.9793,0.9927,1.42,297.06,1559.91,0.9797,0.9603,0.8081,0.678,1.0,1.0,0.8802,0.786,0.6363,0.4666,1.0,1.0
420.png,True,0.9409,0,159,256,241,82,256,96,256,0.8824,0.8091,0.9728,0.9515,0.9845,1.53,228.07,1533.39,0.9863,0.9729,0.8145,0.687,0.7807,0.6403,0.7133,0.5543,1.0,1.0,1.0,1.0
1979.png,True,0.7677,0,26,256,152,126,256,128,256,0.7124,0.6386,0.9515,0.9624,0.9882,1.44,295.21,2522.82,0.9727,0.9469,0.799,0.6653,0.0,0.0,0.6642,0.4973,0.8386,0.722,1.0,1.0
151.png,True,0.8507,0,90,256,182,92,256,96,256,0.5568,0.5052,0.9203,0.9589,0.9744,2.01,338.7,2577.46,0.9507,0.906,1.0,1.0,0.8756,0.7787,0.0,0.0,0.5144,0.3463,0.0,0.0
78.png,False,0.8635,0,42,256,106,64,256,64,256,0.7641,0.7205,0.9764,0.8099,0.9865,1.42,155.43,1469.43,0.9875,0.9754,0.7087,0.5489,1.0,1.0,0.0,0.0,0.888,0.7986,1.0,1.0
216.png,True,0.7361,0,47,256,192,145,256,160,256,0.9148,0.8613,0.9684,0.9841,0.9911,1.41,355.38,3001.81,0.9813,0.9633,0.6683,0.5018,1.0,1.0,0.9105,0.8356,0.9289,0.8672,1.0,1.0
846.png,True,0.8155,0,71,256,150,79,256,96,256,0.8577,0.7679,0.954,0.9346,0.9739,1.49,250.51,1773.21,0.9735,0.9483,0.8451,0.7318,0.7898,0.6527,1.0,1.0,0.8785,0.7834,0.6591,0.4916
1958.png,True,0.9039,0,126,256,205,79,256,96,256,0.7311,0.66,0.9136,0.95,0.9799,1.52,236.15,1447.01,0.9507,0.906,0.7778,0.6364,0.8044,0.6728,0.8539,0.745,0.0,0.0,1.0,1.0
1305.png,False,0.9625,0,83,256,147,64,256,64,256,0.9512,0.9164,0.9809,0.9842,0.9877,1.47,158.72,1896.44,0.9895,0.9792,0.786,0.6475,0.9316,0.872,1.0,1.0,1.0,1.0,1.0,1.0
1832.png,True,0.7388,0,50,256,221,171,256,192,256,0.922,0.8673,0.9722,0.9617,0.992,1.61,603.03,2143.94,0.9828,0.9662,0.7565,0.6084,1.0,1.0,0.8581,0.7514,0.9349,0.8778,1.0,1.0
1015.png,True,0.8674,0,114,256,205,91,256,96,256,0.6041,0.5726,0.9596,0.9581,0.9581,2.94,257.45,2464.3,0.9792,0.9592,0.0,0.0,0.0,0.0,1.0,1.0,0.6456,0.4766,1.0,1.0
1721.png,False,0.7983,0,129,256,193,64,256,64,256,0.8956,0.825,0.9542,0.9304,0.9751,1.44,162.38,1417.47,0.9745,0.9502,0.8133,0.6854,1.0,1.0,0.8113,0.6825,0.7746,0.6321,1.0,1.0
1484.png,True,0.6897,0,69,256,180,111,256,128,256,0.9231,0.8755,0.9797,0.9346,0.9751,1.41,298.5,2613.92,0.9895,0.9792,0.7088,0.549,1.0,1.0,1.0,1.0,0.8403,0.7246,1.0,1.0
2736.png,True,0.9281,0,86,256,168,82,256,96,256,0.5131,0.4285,0.9461,0.6731,0.959,1.51,224.1,2569.26,0.9742,0.9497,0.6842,0.52,0.0,0.0,0.7042,0.5435,0.716,0.5577,0.0,0.0
162.png,True,0.6936,0,82,256,190,108,256,128,256,0.7434,0.6824,0.954,0.981,0.9901,1.65,301.5,2719.06,0.9744,0.9501,0.0,0.0,0.7474,0.5967,1.0,1.0,0.8084,0.6784,0.9301,0.8694
86.png,True,0.9139,0,94,256,172,78,256,96,256,0.8181,0.7153,0.9139,0.8441,0.9666,2.0,360.55,2090.32,0.9402,0.8872,0.7912,0.6545,0.8767,0.7805,0.7104,0.5509,0.5902,0.4186,1.0,1.0
2952.png,True,0.8921,0,120,256,198,78,256,96,256,0.5757,0.4638,0.9455,0.6827,0.9687,2.11,273.75,1753.43,0.971,0.9436,0.7507,0.6009,0.5501,0.3794,0.7073,0.5472,0.4749,0.3114,0.0,0.0
2560.png,True,0.7949,0,34,256,137,103,256,128,256,0.5888,0.4791,0.9514,0.8042,0.9854,1.97,289.53,1563.47,0.9734,0.9481,0.6437,0.4746,0.7816,0.6415,0.0,0.0,0.4483,0.2889,0.6857,0.5217
1033.png,True,0.9058,0,96,256,213,117,256,128,256,0.5765,0.5234,0.9725,0.9797,0.9851,1.63,327.54,2546.06,0.9856,0.9716,0.0,0.0,0.7008,0.5394,0.0,0.0,1.0,1.0,0.7726,0.6294
1954.png,True,0.8763,0,111,256,180,69,256,96,256,0.7456,0.6044,0.8542,0.8727,0.9631,2.23,241.42,1526.24,0.9154,0.844,0.7386,0.5856,0.628,0.4577,0.8226,0.6987,0.6851,0.521,0.6839,0.5196
1091.png,False,0.8711,0,83,256,147,64,256,64,256,0.8395,0.8025,0.977,0.8465,0.977,1.53,177.74,1407.57,0.9881,0.9764,0.8375,0.7205,1.0,1.0,1.0,1.0,0.2114,0.1182,1.0,1.0
1358.png,False,0.8489,0,77,256,141,64,256,64,256,0.9584,0.9318,0.9733,0.9931,0.9931,1.61,177.27,2732.63,0.9858,0.9721,0.7645,0.6188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703.png,True,0.8065,0,73,256,170,97,256,128,256,0.8713,0.7842,0.9428,0.9396,0.9861,1.84,372.39,3245.73,0.967,0.9361,0.7944,0.6589,0.8602,0.7547,0.727,0.571,0.879,0.7842,1.0,1.0
2658.png,True,0.8746,0,73,256,176,103,256,128,256,0.7555,0.7023,0.9686,0.9571,0.9866,1.43,323.55,2861.89,0.9825,0.9656,0.723,0.5662,0.0,0.0,0.905,0.8265,0.9222,0.8556,1.0,1.0
1877.png,True,0.7652,0,127,256,228,101,256,128,256,0.8614,0.8078,0.9766,0.9371,0.9669,1.48,298.64,2657.95,0.9883,0.9769,0.4404,0.2824,0.74,0.5873,1.0,1.0,1.0,1.0,1.0,1.0
1603.png,True,0.7905,0,95,256,220,125,256,128,256,0.9087,0.8463,0.975,0.9676,0.9888,1.56,338.26,2593.7,0.9865,0.9734,0.7549,0.6063,0.8886,0.7995,0.8224,0.6984,1.0,1.0,1.0,1.0
2750.png,True,0.7302,0,104,256,190,86,256,96,256,0.8911,0.8188,0.929,0.9244,0.9735,1.62,271.21,1763.32,0.9648,0.932,1.0,1.0,0.7728,0.6297,1.0,1.0,0.7573,0.6094,0.8517,0.7418
817.png,True,0.7604,0,112,256,184,72,256,96,256,0.7934,0.7659,0.9442,0.9819,0.9843,1.99,331.85,1621.08,0.9704,0.9426,0.7898,0.6526,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
540.png,True,0.8499,0,95,256,164,69,256,96,256,0.9359,0.8927,0.9579,0.9773,0.9876,1.88,365.66,1597.16,0.9752,0.9516,0.7429,0.5909,1.0,1.0,0.8974,0.8139,1.0,1.0,1.0,1.0
1444.png,True,0.8193,0,116,256,194,78,256,96,256,0.9797,0.9634,0.9878,0.9883,0.9883,1.59,247.53,1475.35,0.9935,0.9872,0.8846,0.793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417.png,True,0.8767,0,151,256,243,92,256,96,256,0.9721,0.9516,0.9854,0.9914,0.9914,2.0,256.67,1766.25,0.9923,0.9848,0.8404,0.7248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1256.png,True,0.6948,0,25,256,228,203,256,224,256,0.9246,0.8698,0.9714,0.9759,0.9941,1.41,493.53,1976.0,0.9825,0.9656,0.8211,0.6966,1.0,1.0,0.9341,0.8764,0.8098,0.6804,1.0,1.0
623.png,True,0.8523,0,117,256,204,87,256,96,256,0.9502,0.9152,0.9777,0.9863,0.9916,1.5,225.01,2227.41,0.9871,0.9746,0.7778,0.6364,1.0,1.0,0.9362,0.8801,1.0,1.0,1.0,1.0
2410.png,True,0.7878,0,92,256,198,106,256,128,256,0.9579,0.9291,0.9826,0.9803,0.994,1.46,288.39,2454.11,0.9897,0.9795,0.7821,0.6422,1.0,1.0,1.0,1.0,0.9758,0.9528,1.0,1.0
2089.png,True,0.7717,0,62,256,170,108,256,128,256,0.5765,0.5166,0.9389,0.7944,0.9812,1.65,433.47,1658.58,0.9631,0.9289,0.7181,0.5602,0.0,0.0,0.0,0.0,0.9494,0.9037,0.8281,0.7067
1563.png,False,0.806,0,74,256,138,64,256,64,256,0.6816,0.601,0.9399,0.7443,0.9671,1.49,154.64,2652.61,0.9679,0.9378,0.6205,0.4498,0.0,0.0,0.8408,0.7253,0.6605,0.4931,1.0,1.0
2787.png,True,0.7894,0,108,256,182,74,256,96,256,0.8006,0.7189,0.9697,0.9314,0.96,1.41,225.13,2502.47,0.9844,0.9692,0.7421,0.5899,1.0,1.0,0.4231,0.2683,0.6539,0.4858,1.0,1.0
875.png,True,0.8906,0,63,256,149,86,256,96,256,0.9217,0.8644,0.9782,0.9878,0.9934,1.51,222.92,1404.81,0.9882,0.9766,0.8373,0.7202,1.0,1.0,0.8923,0.8056,0.8123,0.6839,1.0,1.0
2519.png,True,0.7895,0,96,256,189,93,256,96,256,0.8834,0.8128,0.976,0.961,0.9883,1.39,228.32,1738.39,0.9876,0.9755,0.6634,0.4964,1.0,1.0,0.8508,0.7404,0.7985,0.6646,1.0,1.0
1385.png,True,0.929,0,47,256,139,92,256,96,256,0.6322,0.5882,0.974,0.9126,0.9732,1.43,235.12,2545.06,0.9867,0.9737,0.6273,0.457,0.0,0.0,1.0,1.0,0.1789,0.0983,1.0,1.0
2012.png,True,0.813,0,113,256,187,74,256,96,256,0.7096,0.6437,0.9345,0.9105,0.9825,2.1,340.01,2626.28,0.9665,0.9351,0.5412,0.371,0.0,0.0,1.0,1.0,0.8541,0.7454,0.8956,0.8109
385.png,True,0.7756,0,123,256,206,83,256,96,256,0.8601,0.7909,0.9808,0.9472,0.9843,1.38,241.78,2879.2,0.9908,0.9817,0.8214,0.6969,0.8433,0.729,1.0,1.0,0.5049,0.3377,1.0,1.0
2225.png,True,0.7981,0,77,256,202,125,256,128,256,0.5662,0.5112,0.9663,0.788,0.9877,1.56,291.09,2730.4,0.9834,0.9674,0.6492,0.4806,0.7647,0.6191,1.0,1.0,0.0,0.0,0.0,0.0
2302.png,True,0.8045,0,100,256,213,113,256,128,256,0.5841,0.5335,0.9771,0.7948,0.983,1.42,305.79,2610.4,0.9885,0.9773,0.719,0.5613,0.7971,0.6626,0.0,0.0,0.0,0.0,1.0,1.0
191.png,True,0.8912,0,51,256,129,78,256,96,256,0.7617,0.6493,0.9421,0.9614,0.9901,1.4,221.22,1513.58,0.9709,0.9434,0.7937,0.6579,0.6546,0.4865,1.0,1.0,0.5691,0.3978,0.5818,0.4103
2552.png,True,0.8555,0,53,256,132,79,256,96,256,0.7992,0.7443,0.9464,0.8589,0.987,1.79,346.79,2595.01,0.9695,0.9407,0.8364,0.7188,0.8419,0.7269,1.0,1.0,0.1477,0.0797,1.0,1.0
576.png,True,0.8504,0,122,256,195,73,256,96,256,0.7038,0.6232,0.9161,0.9556,0.9841,2.3,355.64,1593.69,0.9547,0.9134,0.7266,0.5706,0.7954,0.6603,1.0,1.0,0.746,0.595,0.0,0.0
1712.png,True,0.6067,0,78,256,196,118,256,128,256,0.9541,0.9203,0.9829,0.9651,0.9868,1.6,295.93,1649.82,0.9906,0.9813,0.8066,0.6759,1.0,1.0,1.0,1.0,0.9275,0.8649,1.0,1.0
2044.png,True,0.8683,0,53,256,194,141,256,160,256,0.7029,0.6589,0.9838,0.9568,0.9839,1.51,363.43,3008.27,0.9918,0.9837,0.3766,0.232,0.0,0.0,1.0,1.0,0.849,0.7376,1.0,1.0
911.png,True,0.7332,0,53,256,161,108,256,128,256,0.8501,0.7819,0.9724,0.8597,0.9896,1.5,285.64,2994.4,0.9858,0.9719,0.757,0.609,0.8939,0.8081,0.464,0.3021,1.0,1.0,1.0,1.0
2478.png,True,0.8267,0,63,256,209,146,256,160,256,0.6939,0.6214,0.9824,0.971,0.9863,1.5,350.38,2058.08,0.9909,0.9819,0.0,0.0,1.0,1.0,0.5455,0.375,0.8118,0.6833,0.8153,0.6882
1558.png,False,0.9509,0,141,256,205,64,256,64,256,0.4482,0.4156,0.9165,0.7755,0.9105,2.07,238.55,1532.43,0.9551,0.914,0.0,0.0,0.734,0.5798,0.0,0.0,1.0,1.0,0.0,0.0
2290.png,True,0.7962,0,107,256,219,112,256,128,256,0.9424,0.9057,0.984,0.9817,0.9918,2.02,408.38,1649.32,0.9915,0.9831,0.726,0.5698,0.9371,0.8816,1.0,1.0,1.0,1.0,1.0,1.0
550.png,True,0.7863,0,94,256,162,68,256,96,256,0.6394,0.6189,0.9771,0.9885,0.9886,1.45,231.22,2971.48,0.9879,0.9761,0.8487,0.7371,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2005.png,True,0.8019,0,111,256,179,68,256,96,256,0.9414,0.8985,0.9594,0.9529,0.9671,1.4,228.63,2446.44,0.9766,0.9543,0.823,0.6992,1.0,1.0,1.0,1.0,0.849,0.7375,1.0,1.0
2729.png,True,0.7601,0,59,256,170,111,256,128,256,0.7533,0.6949,0.9732,0.9646,0.9882,1.9,291.74,2746.82,0.9864,0.9733,0.8198,0.6946,0.89,0.8017,1.0,1.0,0.8235,0.7,0.0,0.0
1773.png,True,0.8299,0,116,256,199,83,256,96,256,0.7123,0.6329,0.8983,0.9663,0.9806,1.43,246.48,1561.3,0.9361,0.8799,0.0,0.0,0.7416,0.5893,0.8047,0.6732,0.7916,0.655,1.0,1.0
1873.png,True,0.7668,0,123,256,214,91,256,96,256,0.6301,0.5519,0.9123,0.8539,0.9806,2.08,349.48,2280.27,0.9669,0.9359,0.0,0.0,0.6842,0.52,0.7873,0.6491,0.3422,0.2064,1.0,1.0
2779.png,True,0.808,0,58,256,156,98,256,128,256,0.9448,0.9031,0.9691,0.9653,0.9893,1.64,299.54,2590.65,0.9827,0.966,0.803,0.6708,1.0,1.0,0.9147,0.8429,0.9685,0.9389,1.0,1.0
1451.png,True,0.9202,0,105,256,184,79,256,96,256,0.9757,0.957,0.9848,0.9838,0.9838,1.44,247.46,1513.44,0.9919,0.984,0.8624,0.7581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302.png,True,0.9295,0,55,256,137,82,256,96,256,0.9,0.8311,0.9419,0.9461,0.9745,1.47,230.08,2573.51,0.9676,0.9372,0.7647,0.619,0.827,0.7051,0.8409,0.7255,1.0,1.0,1.0,1.0
2794.png,True,0.8713,0,102,256,175,73,256,96,256,0.7332,0.6688,0.9755,0.797,0.9746,1.5,220.61,1937.61,0.9875,0.9754,0.7993,0.6657,0.7107,0.5513,1.0,1.0,0.9015,0.8207,0.0,0.0
476.png,True,0.8862,0,114,256,205,91,256,96,256,0.7258,0.6698,0.9676,0.9057,0.95,1.44,248.35,1652.46,0.9831,0.9668,0.6173,0.4465,0.7545,0.6057,0.0,0.0,1.0,1.0,1.0,1.0
2352.png,True,0.8133,0,66,256,179,113,256,128,256,0.7582,0.7053,0.9718,0.9747,0.9916,1.44,298.97,1596.22,0.985,0.9705,0.7514,0.6018,0.9313,0.8715,0.8815,0.7881,0.0,0.0,1.0,1.0
99.png,True,0.8482,0,89,256,175,86,256,96,256,0.821,0.719,0.9413,0.9031,0.9855,1.6,323.6,1689.75,0.9632,0.9291,0.7431,0.5912,0.879,0.7841,0.6981,0.5362,0.6426,0.4734,1.0,1.0
745.png,True,0.757,0,103,256,175,72,256,96,256,0.6862,0.631,0.896,0.9664,0.9763,1.49,221.53,1988.74,0.9421,0.8906,0.9124,0.839,0.0,0.0,0.3445,0.2081,0.9179,0.8483,1.0,1.0
2324.png,True,0.8631,0,127,256,201,74,256,96,256,0.8427,0.747,0.9483,0.9001,0.9867,1.48,246.42,2449.55,0.9785,0.9579,0.8579,0.7511,0.7702,0.6263,0.6531,0.4849,0.7966,0.6619,1.0,1.0
1130.png,True,0.8937,0,70,256,186,116,256,128,256,0.8641,0.7916,0.9646,0.9183,0.9817,1.7,307.97,2014.18,0.9802,0.9612,0.6229,0.4523,1.0,1.0,0.9019,0.8213,0.6799,0.515,1.0,1.0
461.png,True,0.8413,0,62,256,141,79,256,96,256,0.6607,0.5866,0.9725,0.8671,0.9827,1.52,228.04,1848.08,0.9863,0.973,0.809,0.6792,0.0,0.0,0.7551,0.6066,0.4138,0.2609,1.0,1.0
1927.png,True,0.8029,0,86,256,168,82,256,96,256,0.8623,0.8032,0.9633,0.9712,0.989,1.53,227.77,2553.33,0.9795,0.9598,0.4207,0.2664,1.0,1.0,0.8917,0.8045,0.8818,0.7885,1.0,1.0
2039.png,True,0.8539,0,53,256,203,150,256,160,256,0.3992,0.3094,0.9724,0.701,0.941,1.91,509.17,3104.76,0.9894,0.9791,0.2731,0.1582,0.2805,0.1631,0.0,0.0,0.3068,0.1812,0.5455,0.375
2656.png,True,0.8274,0,73,256,176,103,256,128,256,0.8642,0.776,0.964,0.9011,0.9825,1.41,287.97,1706.48,0.9799,0.9606,0.7911,0.6544,0.6913,0.5282,0.8669,0.7651,0.8558,0.7479,1.0,1.0
374.png,True,0.86,0,87,256,159,72,256,96,256,0.9218,0.874,0.9756,0.9529,0.9757,1.53,240.3,1551.34,0.9872,0.9747,0.6975,0.5355,1.0,1.0,1.0,1.0,0.8464,0.7337,1.0,1.0
1104.png,False,0.8694,0,84,256,148,64,256,64,256,0.7986,0.7746,0.9742,0.8261,0.9861,1.4,159.49,1761.7,0.9863,0.9729,0.8056,0.6745,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12.png,True,0.8178,0,36,256,139,103,256,128,256,0.9268,0.8801,0.9817,0.9653,0.978,1.75,315.54,2016.08,0.9905,0.9811,0.7297,0.5744,0.8407,0.7252,1.0,1.0,1.0,1.0,1.0,1.0
2958.png,True,0.8463,0,112,256,189,77,256,96,256,0.7149,0.583,0.9372,0.7736,0.9709,1.63,255.18,1553.63,0.9672,0.9365,0.7816,0.6415,0.851,0.7407,0.5485,0.3779,0.619,0.4483,0.5223,0.3535
639.png,True,0.769,0,100,256,191,91,256,96,256,0.5206,0.4584,0.9326,0.7521,0.9831,1.69,273.72,1795.65,0.9681,0.9383,0.567,0.3956,0.0,0.0,0.5882,0.4167,0.0,0.0,1.0,1.0
1715.png,True,0.8408,0,129,256,197,68,256,96,256,0.8844,0.811,0.9412,0.9337,0.9665,1.55,328.31,1750.71,0.9664,0.9349,0.7628,0.6166,1.0,1.0,0.7142,0.5554,0.8632,0.7594,1.0,1.0
969.png,True,0.8046,0,125,256,207,82,256,96,256,0.9416,0.9001,0.9825,0.9846,0.9896,1.45,241.96,2505.92,0.9908,0.9817,0.8583,0.7517,1.0,1.0,0.8005,0.6674,1.0,1.0,1.0,1.0
205.png,True,0.8424,0,55,256,132,77,256,96,256,0.6017,0.5234,0.9405,0.9724,0.9839,1.58,265.98,2842.55,0.9689,0.9396,0.0,0.0,0.5368,0.3668,1.0,1.0,0.3241,0.1934,0.7807,0.6404
357.png,True,0.823,0,77,256,151,74,256,96,256,0.9185,0.8586,0.9446,0.9762,0.9873,1.64,248.83,2603.22,0.966,0.9342,0.8362,0.7185,0.8041,0.6724,1.0,1.0,0.9048,0.8262,1.0,1.0
1613.png,True,0.9152,0,130,256,204,74,256,96,256,0.9143,0.8623,0.9777,0.9643,0.9797,1.65,261.41,1503.37,0.9883,0.977,0.7386,0.5856,0.7589,0.6114,1.0,1.0,1.0,1.0,1.0,1.0
258.png,True,0.9615,0,51,256,232,181,256,192,256,0.886,0.8629,0.9839,0.9894,0.9894,1.98,633.53,3183.95,0.9919,0.9838,0.3243,0.1935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635.png,True,0.8838,0,125,256,211,86,256,96,256,0.5947,0.5145,0.9199,0.9457,0.9785,2.04,325.34,1812.87,0.9578,0.919,0.6214,0.4507,0.7192,0.5615,0.2697,0.1558,0.0,0.0,1.0,1.0
1028.png,True,0.8317,0,31,256,196,165,256,192,256,0.7666,0.6689,0.9613,0.9547,0.9871,1.44,441.79,2856.56,0.9789,0.9586,0.3259,0.1947,0.7997,0.6663,0.7313,0.5765,1.0,1.0,0.7635,0.6175
1769.png,True,0.8176,0,120,256,199,79,256,96,256,0.7386,0.6719,0.9299,0.9625,0.983,1.43,231.47,2424.72,0.9586,0.9205,0.0,0.0,0.7666,0.6215,0.832,0.7123,0.8746,0.7772,1.0,1.0
1108.png,True,0.7462,0,105,256,183,78,256,96,256,0.876,0.8019,0.9583,0.9177,0.985,1.59,241.3,2137.98,0.977,0.9551,0.8464,0.7338,1.0,1.0,0.7743,0.6317,0.6584,0.4907,1.0,1.0
2454.png,True,0.8761,0,96,256,184,88,256,96,256,0.7116,0.6357,0.9523,0.9392,0.9786,1.41,234.52,2047.48,0.9748,0.9508,0.706,0.5456,0.7937,0.658,0.0,0.0,0.7949,0.6596,1.0,1.0
55.png,True,0.6908,0,43,256,193,150,256,160,256,0.7441,0.6844,0.974,0.8076,0.993,2.24,554.56,2218.04,0.9858,0.972,0.7267,0.5707,1.0,1.0,0.8369,0.7195,0.9153,0.8439,0.0,0.0
1190.png,True,0.8304,0,75,256,157,82,256,96,256,0.9607,0.9301,0.9805,0.9901,0.9944,2.0,231.17,2579.95,0.9892,0.9787,0.8423,0.7276,1.0,1.0,0.9329,0.8742,1.0,1.0,1.0,1.0
554.png,True,0.7531,0,61,256,182,121,256,128,256,0.9488,0.9071,0.965,0.9788,0.9923,1.44,316.58,2720.0,0.9787,0.9583,0.8876,0.7979,1.0,1.0,0.8703,0.7704,0.9561,0.9159,1.0,1.0
1455.png,True,0.8506,0,31,256,202,171,256,192,256,0.9501,0.9103,0.9798,0.9694,0.9942,1.76,486.72,2201.99,0.9881,0.9765,0.8386,0.722,1.0,1.0,0.9433,0.8926,0.9307,0.8703,1.0,1.0
2123.png,True,0.8762,0,109,256,195,86,256,96,256,0.6893,0.608,0.9478,0.9459,0.9798,1.43,238.65,1582.68,0.9717,0.9449,0.6572,0.4895,0.0,0.0,0.8005,0.6673,0.7063,0.546,1.0,1.0
574.png,True,0.8343,0,122,256,194,72,256,96,256,0.5971,0.549,0.9392,0.9461,0.9845,1.6,248.52,2540.95,0.9703,0.9423,0.7853,0.6465,0.8273,0.7055,1.0,1.0,0.0,0.0,0.0,0.0
