fname,detected,yolo_conf,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
1071.png,True,0.5633,0,49,256,240,217,256,224,256,0.7619,0.7065,0.9859,0.7572,0.9358,71.97,553.92,974.26,0.9928,0.9856,0.8123,0.6839,0.0716,0.0372,0.695,0.5325,1.0,1.0,1.0,1.0
2245.png,True,0.474,0,86,255,160,84,256,96,256,0.621,0.5865,0.958,0.972,0.9838,51.41,278.47,593.46,0.9761,0.9533,1.0,1.0,0.8136,0.6858,0.0,0.0,0.0,0.0,0.936,0.8798
569.png,True,0.4927,0,102,255,199,111,256,128,256,0.8057,0.7856,0.992,0.9762,0.9762,49.17,323.85,735.03,0.9959,0.9919,0.8385,0.7219,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2322.png,True,0.619,0,123,255,199,86,256,96,256,0.7044,0.6304,0.9535,0.7245,0.9692,57.16,272.86,588.6,0.9841,0.9686,0.8641,0.7607,0.0,0.0,0.7204,0.563,0.6579,0.4902,1.0,1.0
16.png,True,0.5346,0,16,253,145,147,256,160,256,0.8929,0.8375,0.9888,0.883,0.9576,48.99,409.37,866.61,0.9943,0.9887,0.7212,0.564,1.0,1.0,1.0,1.0,0.6419,0.4726,1.0,1.0
2591.png,True,0.54,0,22,253,149,145,256,160,256,0.9464,0.903,0.9748,0.9331,0.9811,51.98,412.25,935.83,0.9856,0.9716,1.0,1.0,1.0,1.0,0.9225,0.8562,0.9158,0.8447,0.8543,0.7457
2526.png,True,0.4708,0,118,256,169,59,256,64,256,0.6066,0.5194,0.8377,0.5747,0.9153,50.38,197.67,585.39,0.8955,0.8108,0.758,0.6103,1.0,1.0,0.6793,0.5143,0.3069,0.1813,0.0,0.0
1326.png,True,0.5271,0,123,255,198,85,256,96,256,0.7954,0.7708,0.9879,0.8061,0.9696,51.52,248.31,581.77,0.9938,0.9877,0.7785,0.6373,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2340.png,True,0.6436,0,98,254,190,104,256,128,256,0.9314,0.8886,0.9804,0.9254,0.9711,50.48,357.39,675.82,0.9895,0.9792,0.7045,0.5439,0.8942,0.8087,1.0,1.0,1.0,1.0,1.0,1.0
243.png,True,0.5425,0,24,256,256,248,256,256,256,0.6592,0.5749,0.9894,0.8661,0.9547,49.59,655.08,991.0,0.9949,0.9899,0.7069,0.5467,0.6208,0.4502,1.0,1.0,0.0,0.0,0.6324,0.4624
910.png,True,0.5021,0,70,254,130,68,256,96,256,0.7934,0.7619,0.9735,0.9567,0.9877,50.38,252.99,596.2,0.9842,0.9689,0.8459,0.733,0.9302,0.8696,1.0,1.0,0.0,0.0,1.0,1.0
867.png,True,0.5103,0,91,256,144,61,256,64,256,0.7959,0.7217,0.9688,0.8519,0.9491,50.46,184.48,751.9,0.9835,0.9674,0.8557,0.7479,1.0,1.0,1.0,1.0,0.4087,0.2568,0.5276,0.3583
1336.png,True,0.444,0,89,256,190,115,256,128,256,0.9715,0.9509,0.9928,0.9718,0.9718,52.17,323.3,658.61,0.9963,0.9927,0.8324,0.7129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945.png,True,0.374,0,125,253,182,65,256,96,256,0.7634,0.6566,0.8785,0.7698,0.9573,48.91,259.16,724.97,0.9366,0.8808,0.7273,0.5714,0.7703,0.6265,0.7758,0.6337,0.3703,0.2272,1.0,1.0
1236.png,True,0.4547,0,48,255,140,104,256,128,256,0.8845,0.8282,0.9904,0.8809,0.9411,100.88,471.04,932.31,0.9951,0.9903,0.6121,0.441,1.0,1.0,1.0,1.0,0.6995,0.5379,1.0,1.0
1040.png,True,0.5132,0,103,256,170,77,256,96,256,0.8816,0.8119,0.9804,0.9329,0.9685,89.06,373.84,861.91,0.9898,0.9798,0.7177,0.5597,1.0,1.0,0.6907,0.5275,0.8916,0.8043,1.0,1.0
711.png,True,0.6501,0,100,254,164,72,256,96,256,0.6045,0.5308,0.9329,0.7226,0.9363,81.45,372.52,793.4,0.9746,0.9505,0.2644,0.1524,0.5918,0.4203,0.7964,0.6617,0.0,0.0,1.0,1.0
238.png,True,0.7633,0,94,256,167,83,256,96,256,0.7194,0.6478,0.9127,0.8583,0.9479,76.07,413.9,862.91,0.9446,0.895,0.8052,0.674,0.0,0.0,0.8992,0.8169,0.6676,0.501,1.0,1.0
3018.png,True,0.5258,0,14,255,141,145,256,160,256,0.463,0.4388,0.9859,0.6495,0.9752,76.44,618.6,1041.62,0.9936,0.9873,0.7844,0.6452,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2573.png,True,0.593,0,48,255,156,124,256,128,256,0.9594,0.9276,0.9887,0.9458,0.9716,52.26,351.38,765.48,0.9941,0.9882,0.8568,0.7495,1.0,1.0,1.0,1.0,0.9058,0.8278,1.0,1.0
1426.png,True,0.6526,0,109,254,190,93,256,96,256,0.9284,0.8754,0.9777,0.943,0.9875,52.43,269.09,669.54,0.9874,0.9752,0.8467,0.7341,1.0,1.0,0.9268,0.8636,0.8093,0.6797,1.0,1.0
420.png,True,0.4968,5,144,256,227,95,256,96,256,0.7577,0.7087,0.9747,0.7431,0.9454,48.48,268.83,793.89,0.9867,0.9738,0.797,0.6625,0.7624,0.616,0.0,0.0,1.0,1.0,1.0,1.0
1979.png,True,0.7709,0,48,255,142,108,256,128,256,0.8767,0.8,0.946,0.8845,0.9328,54.29,334.02,1007.16,0.9701,0.9419,0.813,0.685,1.0,1.0,0.7725,0.6294,0.7045,0.5438,1.0,1.0
151.png,True,0.3698,3,100,256,174,84,256,96,256,0.5568,0.5057,0.9366,0.9535,0.9636,52.08,267.19,613.48,0.9662,0.9346,1.0,1.0,0.8573,0.7502,0.0,0.0,0.5176,0.3491,0.0,0.0
78.png,True,0.4121,0,48,255,103,63,256,64,256,0.7461,0.6944,0.9735,0.7713,0.9674,55.03,183.29,709.97,0.986,0.9725,0.692,0.5291,1.0,1.0,0.0,0.0,0.7986,0.6647,1.0,1.0
216.png,True,0.7097,0,93,256,168,85,256,96,256,0.7711,0.714,0.8694,0.7859,0.9166,57.26,287.99,744.63,0.9193,0.8506,0.8297,0.709,1.0,1.0,0.8199,0.6948,0.0576,0.0297,1.0,1.0
846.png,True,0.5162,1,100,255,156,64,256,64,256,0.5142,0.4384,0.8889,0.699,0.9225,61.37,196.39,840.15,0.9417,0.8899,0.8908,0.8031,0.754,0.6051,0.0,0.0,0.4986,0.3321,0.0,0.0
1958.png,True,0.4305,0,142,255,195,61,256,64,256,0.6943,0.61,0.893,0.8838,0.936,64.77,208.57,757.7,0.9399,0.8867,0.7364,0.5827,0.703,0.542,0.7867,0.6484,0.0,0.0,1.0,1.0
1305.png,True,0.5193,1,73,256,145,82,256,96,256,0.9556,0.9218,0.985,0.9638,0.9871,50.51,276.29,706.32,0.9919,0.984,0.8301,0.7096,0.9116,0.8376,1.0,1.0,1.0,1.0,1.0,1.0
1832.png,True,0.8925,0,75,256,198,141,256,160,256,0.9306,0.8795,0.97,0.9182,0.9887,50.91,403.35,735.41,0.9807,0.9621,0.7878,0.6498,1.0,1.0,0.8765,0.7801,0.9389,0.8849,1.0,1.0
1015.png,True,0.5066,0,95,256,198,117,256,128,256,0.6654,0.6641,0.9845,0.8323,0.8323,51.68,320.1,868.86,0.9922,0.9845,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1721.png,True,0.543,0,105,256,196,103,256,128,256,0.8369,0.7586,0.9642,0.8379,0.9642,52.65,455.45,1042.47,0.9807,0.9622,0.7386,0.5856,1.0,1.0,0.804,0.6722,0.4978,0.3314,1.0,1.0
1484.png,True,0.6421,0,100,255,183,95,256,96,256,0.9084,0.8549,0.9782,0.9092,0.9748,83.39,367.2,978.93,0.9886,0.9775,0.7327,0.5782,1.0,1.0,1.0,1.0,0.729,0.5735,1.0,1.0
2736.png,True,0.626,0,85,256,154,79,256,96,256,0.5124,0.4306,0.9643,0.6744,0.9554,94.33,382.06,797.13,0.9835,0.9675,0.7848,0.6458,0.0,0.0,0.6397,0.4703,0.6667,0.5,0.0,0.0
162.png,True,0.5541,2,76,256,173,111,256,128,256,0.9315,0.8808,0.9689,0.9726,0.989,74.24,503.8,944.22,0.9831,0.9667,1.0,1.0,0.7994,0.6658,1.0,1.0,0.8626,0.7584,0.9441,0.8941
86.png,True,0.6794,0,85,256,172,99,256,128,256,0.74,0.6388,0.8609,0.8398,0.9526,84.55,516.04,1100.85,0.9521,0.9085,0.8338,0.715,0.6288,0.4586,0.7354,0.5815,0.2898,0.1695,1.0,1.0
2952.png,True,0.5507,0,83,255,189,120,256,128,256,0.5217,0.4379,0.9724,0.5414,0.9486,51.17,338.94,865.07,0.9859,0.9722,0.8039,0.6721,0.1834,0.101,0.7974,0.6631,0.3596,0.2193,0.0,0.0
2560.png,True,0.3077,0,60,255,118,66,256,96,256,0.6873,0.608,0.9379,0.7245,0.9718,57.41,264.19,806.47,0.9647,0.9318,0.0,0.0,0.7665,0.6214,1.0,1.0,0.5743,0.4028,0.8182,0.6923
1033.png,True,0.5594,0,48,256,228,206,256,224,256,0.728,0.6733,0.9861,0.9547,0.9681,50.51,556.4,970.5,0.993,0.9861,1.0,1.0,0.7452,0.5938,0.0,0.0,1.0,1.0,0.6297,0.4596
1954.png,True,0.5626,0,112,253,181,79,256,96,256,0.814,0.6934,0.92,0.8393,0.9644,52.64,283.31,929.44,0.9573,0.9182,0.8276,0.7059,0.7275,0.5717,0.8395,0.7234,0.7723,0.629,0.7597,0.6125
1091.png,True,0.583,1,70,256,141,81,256,96,256,0.9159,0.8679,0.9858,0.9082,0.9651,54.6,273.61,829.38,0.9928,0.9856,0.8453,0.7321,1.0,1.0,1.0,1.0,0.6574,0.4897,1.0,1.0
1358.png,True,0.5764,0,72,254,136,72,256,96,256,0.9845,0.9715,0.9934,0.9769,0.9769,75.56,280.07,763.93,0.9966,0.9931,0.9107,0.836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703.png,True,0.7095,0,95,254,166,81,256,96,256,0.8694,0.7807,0.9445,0.8601,0.9671,49.75,254.47,605.55,0.9724,0.9462,0.7429,0.5909,0.796,0.6611,0.8506,0.7401,0.8545,0.746,1.0,1.0
2658.png,True,0.7022,0,100,256,171,81,256,96,256,0.9312,0.8816,0.9719,0.9465,0.9855,50.51,283.23,620.69,0.9839,0.9683,0.7633,0.6172,1.0,1.0,0.9156,0.8443,0.9245,0.8596,1.0,1.0
1877.png,True,0.5529,0,92,254,198,120,256,128,256,0.8546,0.8015,0.98,0.9059,0.9457,54.89,347.82,793.75,0.9897,0.9797,0.4116,0.2591,0.7261,0.57,1.0,1.0,1.0,1.0,1.0,1.0
1603.png,True,0.4191,0,108,243,201,107,256,128,256,0.8968,0.8338,0.9755,0.8827,0.9668,67.55,334.83,652.92,0.9867,0.9738,0.6508,0.4823,0.8973,0.8137,0.846,0.7331,1.0,1.0,1.0,1.0
2750.png,True,0.2925,0,121,253,158,43,256,64,256,0.5934,0.5122,0.8357,0.7336,0.9197,48.53,182.14,571.1,0.9001,0.8183,1.0,1.0,0.7029,0.5419,0.0,0.0,0.2119,0.1185,0.7457,0.5945
817.png,True,0.4899,0,92,255,169,87,256,96,256,0.9637,0.9396,0.9847,0.977,0.977,56.43,269.52,893.2,0.9921,0.9842,0.7904,0.6535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540.png,True,0.4332,0,110,256,156,52,256,64,256,0.9502,0.9115,0.9543,0.9342,0.9658,59.56,215.52,722.11,0.9725,0.9465,0.8662,0.764,1.0,1.0,0.8625,0.7583,1.0,1.0,1.0,1.0
1444.png,True,0.4129,0,96,253,178,94,256,96,256,0.9713,0.9504,0.9856,0.9792,0.9792,83.57,395.98,1052.6,0.9925,0.985,0.8355,0.7174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417.png,True,0.3859,2,132,256,227,109,256,128,256,0.9723,0.952,0.9886,0.9789,0.9789,76.21,488.43,871.34,0.9941,0.9883,0.8397,0.7236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1256.png,True,0.8433,0,92,255,198,120,256,128,256,0.6755,0.5951,0.8067,0.8464,0.8947,78.35,448.51,919.72,0.8795,0.7849,0.8062,0.6754,0.0,0.0,0.4841,0.3193,0.8833,0.791,1.0,1.0
623.png,True,0.5665,0,133,254,199,76,256,96,256,0.9642,0.9353,0.9788,0.9598,0.9883,100.03,382.39,755.49,0.9876,0.9755,0.8623,0.7579,1.0,1.0,0.9353,0.8784,1.0,1.0,1.0,1.0
2410.png,True,0.813,0,104,255,179,85,256,96,256,0.966,0.941,0.9846,0.9679,0.9926,96.88,265.99,941.85,0.9904,0.981,0.8233,0.6997,1.0,1.0,1.0,1.0,0.9822,0.9651,1.0,1.0
2089.png,True,0.8334,0,64,255,158,108,256,128,256,0.5677,0.5016,0.95,0.7596,0.9734,50.6,328.43,650.6,0.9704,0.9424,0.7513,0.6017,0.0,0.0,0.0,0.0,0.9071,0.8301,0.7771,0.6355
1563.png,True,0.649,0,63,254,139,86,256,96,256,0.6566,0.5811,0.9546,0.6698,0.9471,49.42,256.91,545.77,0.976,0.9532,0.6082,0.437,0.0,0.0,0.8787,0.7837,0.4766,0.3128,1.0,1.0
2787.png,True,0.6667,0,44,255,169,143,256,160,256,0.5734,0.5218,0.9841,0.7303,0.953,53.86,423.49,1039.44,0.9918,0.9837,0.8008,0.6677,0.0,0.0,0.0,0.0,0.648,0.4793,1.0,1.0
875.png,True,0.6249,1,86,256,142,64,256,64,256,0.9378,0.8904,0.9799,0.9868,0.9931,53.67,204.54,495.25,0.9889,0.978,0.91,0.8348,1.0,1.0,0.9195,0.851,0.8083,0.6783,1.0,1.0
2519.png,True,0.3349,0,124,254,165,47,256,64,256,0.9163,0.8574,0.9699,0.9278,0.9855,54.52,181.48,1304.67,0.9829,0.9663,0.7611,0.6144,1.0,1.0,0.9055,0.8274,0.8481,0.7363,1.0,1.0
1385.png,True,0.3574,0,40,256,158,134,256,160,256,0.5971,0.568,0.9939,0.747,0.9054,51.3,426.25,856.02,0.9969,0.9939,0.5856,0.414,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2012.png,True,0.5656,0,108,256,185,87,256,96,256,0.8946,0.8382,0.9718,0.9201,0.9848,53.74,269.11,887.33,0.9841,0.9687,0.5663,0.395,1.0,1.0,1.0,1.0,0.8917,0.8045,0.9255,0.8613
385.png,True,0.5688,0,88,256,187,113,256,128,256,0.8632,0.7877,0.9861,0.8884,0.9705,50.22,326.55,639.14,0.9935,0.987,0.8383,0.7216,0.6427,0.4735,1.0,1.0,0.7047,0.544,1.0,1.0
2225.png,True,0.4446,0,81,255,191,126,256,128,256,0.5831,0.5319,0.9745,0.7517,0.9635,72.08,315.48,831.44,0.9872,0.9747,0.7285,0.5729,0.7832,0.6436,1.0,1.0,0.0,0.0,0.0,0.0
2302.png,True,0.4473,0,72,253,186,130,256,160,256,0.6019,0.5575,0.9861,0.7788,0.9728,52.75,424.21,980.6,0.9929,0.9859,0.798,0.6639,0.8203,0.6954,0.0,0.0,0.0,0.0,1.0,1.0
191.png,True,0.4713,0,59,253,111,60,256,64,256,0.8308,0.7307,0.9618,0.8971,0.9694,55.45,184.59,651.32,0.9807,0.9621,0.8357,0.7177,0.6985,0.5367,1.0,1.0,0.7869,0.6486,0.6833,0.519
2552.png,True,0.3525,48,87,132,118,35,100,64,128,0.7958,0.7658,0.8794,0.9596,0.9627,50.31,150.54,698.09,0.8929,0.8065,1.0,1.0,0.8817,0.7884,1.0,1.0,0.0,0.0,1.0,1.0
576.png,True,0.5526,0,119,256,202,95,256,96,256,0.5438,0.4738,0.9708,0.8794,0.97,84.15,401.51,805.57,0.9857,0.9718,0.7571,0.6091,0.8906,0.8028,0.0,0.0,0.6295,0.4593,0.0,0.0
1712.png,True,0.6497,0,97,256,186,101,256,128,256,0.8826,0.8261,0.9365,0.8441,0.9055,77.28,477.28,1005.45,0.9656,0.9335,0.7904,0.6534,1.0,1.0,1.0,1.0,0.5395,0.3694,1.0,1.0
2044.png,True,0.695,0,65,255,192,145,256,160,256,0.6349,0.5873,0.9824,0.8022,0.904,78.11,594.94,948.03,0.9923,0.9848,0.5691,0.3978,0.0,0.0,1.0,1.0,0.248,0.1416,1.0,1.0
911.png,True,0.4889,0,71,253,130,67,256,96,256,0.5953,0.5509,0.9559,0.7482,0.9798,83.8,382.11,889.76,0.9768,0.9546,0.6944,0.5319,0.9005,0.8191,0.0,0.0,0.0,0.0,1.0,1.0
2478.png,True,0.4968,0,67,255,231,186,256,192,256,0.6084,0.5587,0.991,0.761,0.9482,83.15,675.83,1133.59,0.9954,0.9908,1.0,1.0,0.0,0.0,0.0577,0.0297,0.825,0.7021,0.7726,0.6294
1558.png,True,0.7011,0,6,254,196,209,256,224,256,0.7927,0.7605,0.9855,0.975,0.9864,52.53,551.49,901.46,0.9924,0.9849,0.0,0.0,0.8655,0.7628,1.0,1.0,1.0,1.0,0.8984,0.8155
2290.png,True,0.3919,0,96,253,189,107,256,128,256,0.9559,0.9232,0.9872,0.9742,0.9893,51.88,322.4,816.04,0.9932,0.9864,0.8153,0.6882,0.9272,0.8644,1.0,1.0,1.0,1.0,1.0,1.0
550.png,True,0.4898,0,95,254,151,64,256,64,256,0.9868,0.9754,0.9926,0.9942,0.9942,78.2,190.51,708.58,0.9961,0.9923,0.9247,0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005.png,True,0.3159,0,126,254,174,54,256,64,256,0.7887,0.7532,0.9489,0.9605,0.9747,54.3,227.79,838.93,0.9702,0.9421,0.91,0.8348,0.0,0.0,1.0,1.0,0.8521,0.7423,1.0,1.0
2729.png,True,0.6403,0,73,256,161,100,256,128,256,0.9204,0.8625,0.9809,0.9135,0.9789,47.41,310.65,866.37,0.9903,0.9807,0.8288,0.7077,0.8887,0.7997,1.0,1.0,0.8145,0.6871,1.0,1.0
1773.png,True,0.7341,0,134,254,201,77,256,96,256,0.8824,0.8055,0.9176,0.89,0.9588,54.47,245.45,569.55,0.9512,0.9069,1.0,1.0,0.8214,0.697,0.7815,0.6413,0.7405,0.5879,1.0,1.0
1873.png,True,0.3508,0,145,253,194,55,256,64,256,0.7799,0.7117,0.8831,0.7891,0.9256,73.5,183.99,705.03,0.9319,0.8725,1.0,1.0,0.8333,0.7143,0.7411,0.5887,0.1728,0.0946,1.0,1.0
2779.png,True,0.7124,0,71,253,154,95,256,96,256,0.9315,0.8849,0.9644,0.9171,0.9751,50.87,267.38,790.79,0.9791,0.959,0.7275,0.5717,1.0,1.0,0.9279,0.8656,0.9545,0.913,1.0,1.0
1451.png,True,0.5801,0,88,255,192,118,256,128,256,0.9794,0.9631,0.9914,0.9842,0.9842,48.85,333.48,767.63,0.9955,0.9911,0.881,0.7872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302.png,True,0.5514,0,27,256,121,108,256,128,256,0.6768,0.5952,0.9248,0.8256,0.9267,56.72,374.07,1378.61,0.9596,0.9224,0.8293,0.7083,0.7071,0.5469,0.5651,0.3938,0.0,0.0,1.0,1.0
2794.png,True,0.6916,0,41,255,165,142,256,160,256,0.6912,0.6213,0.9859,0.6703,0.9556,50.06,572.79,1854.04,0.9927,0.9856,0.7982,0.6642,0.5057,0.3385,1.0,1.0,0.8503,0.7396,0.0,0.0
476.png,True,0.5326,0,25,255,185,182,256,192,256,0.877,0.8195,0.9854,0.8517,0.9244,75.0,692.31,2457.99,0.9926,0.9852,0.6013,0.4299,0.6682,0.5017,1.0,1.0,1.0,1.0,1.0,1.0
2352.png,True,0.5627,0,88,254,199,127,256,128,256,0.7365,0.6739,0.9624,0.9063,0.966,80.39,495.06,1177.13,0.9796,0.96,0.6881,0.5245,0.8511,0.7408,0.9001,0.8184,0.0,0.0,1.0,1.0
99.png,True,0.5978,0,96,256,169,83,256,96,256,0.8304,0.741,0.9663,0.9028,0.9839,51.16,246.45,533.51,0.9796,0.9599,0.7857,0.6471,0.9442,0.8943,0.7195,0.5619,0.5536,0.3827,1.0,1.0
745.png,True,0.6546,0,107,256,172,75,256,96,256,0.6854,0.6247,0.9593,0.923,0.9662,53.45,257.31,1069.77,0.9781,0.9571,0.893,0.8068,0.0,0.0,0.3889,0.2414,0.8527,0.7432,1.0,1.0
2324.png,True,0.6238,0,125,256,200,85,256,96,256,0.6113,0.544,0.9329,0.6548,0.9411,56.4,257.88,819.03,0.9756,0.9524,0.8514,0.7412,0.0205,0.0104,0.6192,0.4484,0.201,0.1117,1.0,1.0
1130.png,True,0.6571,0,105,256,184,91,256,96,256,0.8275,0.7606,0.9593,0.8517,0.9716,50.75,268.1,856.64,0.9764,0.9539,0.6838,0.5196,1.0,1.0,0.9202,0.8523,0.3842,0.2378,1.0,1.0
461.png,True,0.5837,0,44,255,125,93,256,96,256,0.8708,0.806,0.9856,0.8578,0.9709,55.26,272.78,765.69,0.9925,0.9852,0.818,0.6921,1.0,1.0,0.8929,0.8066,0.521,0.3523,1.0,1.0
1927.png,True,0.3811,0,104,254,152,54,256,64,256,0.8305,0.7578,0.9359,0.8458,0.9465,49.01,177.2,595.52,0.9631,0.9289,0.6326,0.4626,1.0,1.0,0.9183,0.8489,0.4691,0.3064,1.0,1.0
2039.png,True,0.5822,0,73,256,197,142,256,160,256,0.8103,0.7076,0.988,0.8621,0.9692,62.27,384.76,711.69,0.9939,0.9878,0.6282,0.4579,0.8029,0.6707,1.0,1.0,0.7833,0.6438,0.6537,0.4856
2656.png,True,0.685,0,95,255,173,88,256,96,256,0.7349,0.671,0.9587,0.7265,0.9658,51.34,283.45,712.39,0.9765,0.9541,0.8308,0.7106,0.0,0.0,0.9044,0.8255,0.6976,0.5357,1.0,1.0
374.png,True,0.6098,0,60,255,155,109,256,128,256,0.8498,0.8002,0.9794,0.8529,0.9326,49.29,324.85,728.32,0.9894,0.979,0.7555,0.607,1.0,1.0,1.0,1.0,0.3537,0.2149,1.0,1.0
1104.png,True,0.6095,0,70,256,144,84,256,96,256,0.8017,0.7793,0.9838,0.8068,0.9678,54.64,243.91,612.25,0.9915,0.9832,0.8185,0.6928,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12.png,True,0.7171,0,0,256,135,144,256,160,256,0.9043,0.8503,0.9841,0.9299,0.9665,51.49,414.84,738.32,0.9918,0.9838,0.6996,0.538,0.7342,0.58,1.0,1.0,1.0,1.0,1.0,1.0
2958.png,True,0.4451,0,81,255,188,121,256,128,256,0.4728,0.4165,0.9643,0.4587,0.9391,52.28,329.39,1399.64,0.9821,0.9648,0.8051,0.6738,0.8613,0.7564,0.0,0.0,0.0,0.0,0.1883,0.1039
639.png,True,0.4438,0,118,253,171,61,256,64,256,0.7199,0.6629,0.9771,0.747,0.9239,51.47,247.58,568.46,0.9884,0.977,0.6205,0.4498,1.0,1.0,0.7103,0.5507,0.0,0.0,1.0,1.0
1715.png,True,0.6735,0,107,256,200,107,256,128,256,0.9117,0.8496,0.975,0.9223,0.9765,74.26,500.71,860.98,0.9864,0.9733,0.8571,0.75,1.0,1.0,0.8535,0.7445,0.7728,0.6298,1.0,1.0
969.png,True,0.4558,0,139,254,199,68,256,96,256,0.9152,0.8647,0.9725,0.9187,0.9443,75.53,372.07,909.67,0.9855,0.9715,0.6859,0.522,1.0,1.0,0.8198,0.6946,1.0,1.0,1.0,1.0
205.png,True,0.3279,0,63,254,118,63,256,64,256,0.8969,0.8328,0.9861,0.9386,0.9805,78.7,260.8,626.69,0.9931,0.9862,1.0,1.0,0.8085,0.6786,1.0,1.0,0.6811,0.5164,0.8986,0.8158
357.png,True,0.5463,0,83,253,140,65,256,96,256,0.8239,0.755,0.9251,0.824,0.9634,87.33,415.12,933.78,0.9539,0.9118,0.3315,0.1987,0.866,0.7636,1.0,1.0,0.7921,0.6558,1.0,1.0
1613.png,True,0.6133,0,39,255,192,175,256,192,256,0.9189,0.8696,0.9888,0.9492,0.9672,75.88,714.49,1022.56,0.9943,0.9886,0.7148,0.5561,0.8045,0.6729,1.0,1.0,1.0,1.0,1.0,1.0
258.png,True,0.6629,0,14,256,256,256,256,256,256,0.8955,0.8705,0.9894,0.9944,0.9944,54.63,665.57,1145.09,0.9947,0.9894,0.3785,0.2334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635.png,True,0.4206,0,106,254,205,113,256,128,256,0.7327,0.6775,0.9732,0.7758,0.964,51.54,328.73,954.03,0.9859,0.9722,0.6624,0.4952,0.7481,0.5976,0.0,0.0,1.0,1.0,1.0,1.0
1028.png,True,0.5595,0,49,256,224,199,256,224,256,0.7925,0.6887,0.9704,0.9292,0.9746,52.91,612.01,1169.1,0.9856,0.9715,0.7391,0.5862,0.8039,0.6721,0.5027,0.3357,1.0,1.0,0.7236,0.5669
1769.png,True,0.5504,0,146,253,197,59,256,64,256,0.6752,0.5944,0.8984,0.8279,0.9408,85.68,188.73,733.21,0.9373,0.8819,0.0,0.0,0.838,0.7212,0.7669,0.6219,0.5093,0.3416,1.0,1.0
1108.png,True,0.3578,0,128,253,177,55,256,64,256,0.8515,0.7909,0.9706,0.8364,0.9745,63.7,202.17,652.57,0.9835,0.9675,0.8455,0.7324,1.0,1.0,0.8913,0.8039,0.3889,0.2414,1.0,1.0
2454.png,True,0.7134,0,113,255,195,94,256,96,256,0.8461,0.762,0.9529,0.8419,0.9415,49.21,269.06,671.91,0.9756,0.9523,0.7331,0.5787,0.6564,0.4886,1.0,1.0,0.7114,0.5521,1.0,1.0
55.png,True,0.6381,0,73,255,186,129,256,160,256,0.7631,0.7117,0.9781,0.777,0.9834,56.36,397.39,1404.69,0.9878,0.9759,0.7803,0.6398,1.0,1.0,0.9192,0.8504,0.8916,0.8043,0.0,0.0
1190.png,True,0.5876,0,93,255,156,71,256,96,256,0.945,0.9093,0.9771,0.93,0.9733,51.06,271.2,590.92,0.9874,0.9752,0.7367,0.5832,1.0,1.0,0.946,0.8975,1.0,1.0,1.0,1.0
554.png,True,0.7727,0,106,254,170,72,256,96,256,0.9364,0.8883,0.9538,0.9189,0.9814,50.52,247.25,578.75,0.968,0.938,0.7971,0.6627,1.0,1.0,0.897,0.8132,0.9561,0.9159,1.0,1.0
1455.png,True,0.8289,0,96,255,186,102,256,128,256,0.9483,0.9062,0.9612,0.939,0.9828,51.06,354.33,621.8,0.9741,0.9495,0.8497,0.7386,1.0,1.0,0.9264,0.863,0.9397,0.8863,1.0,1.0
2123.png,True,0.4029,0,113,256,175,70,256,96,256,0.882,0.8115,0.9688,0.8687,0.9661,49.63,264.76,825.79,0.983,0.9666,0.6884,0.5248,1.0,1.0,0.8908,0.8031,0.7297,0.5744,1.0,1.0
574.png,True,0.5313,0,116,255,203,99,256,128,256,0.6012,0.5561,0.9613,0.9439,0.9824,47.39,402.44,819.0,0.9794,0.9596,0.7711,0.6275,0.8567,0.7493,1.0,1.0,0.0,0.0,0.0,0.0
2158.png,True,0.5891,0,65,255,202,157,256,160,256,0.7646,0.6656,0.9785,0.89,0.9705,73.63,579.41,1108.71,0.9891,0.9785,0.3438,0.2075,0.7579,0.6102,0.7743,0.6317,0.7223,0.5653,1.0,1.0
387.png,True,0.5684,0,87,255,188,115,256,128,256,0.9568,0.9232,0.9906,0.982,0.9902,79.92,466.9,935.14,0.9951,0.9902,0.8708,0.7712,0.8749,0.7776,1.0,1.0,1.0,1.0,1.0,1.0
