fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
3025.png,True,0.8819,0,71,256,164,93,256,96,256,0.9353,0.8909,0.9809,0.9325,0.9696,1.49,224.25,2927.29,0.99,0.9802,0.7905,0.6535,1.0,1.0,0.8315,0.7116,1.0,1.0,1.0,1.0
1071.png,True,0.8024,0,55,256,234,179,256,192,256,0.7624,0.716,0.9839,0.762,0.9369,1.53,426.38,1961.58,0.9918,0.9836,0.8271,0.7052,0.0,0.0,0.7556,0.6072,1.0,1.0,1.0,1.0
2245.png,True,0.8229,0,84,256,172,88,256,96,256,0.7936,0.7619,0.9673,0.9662,0.9833,2.16,266.35,1777.17,0.9827,0.9659,1.0,1.0,0.8521,0.7423,1.0,1.0,0.0,0.0,0.9266,0.8633
569.png,True,0.865,0,124,256,193,69,256,96,256,0.809,0.7902,0.984,0.9674,0.9675,1.51,236.84,2561.81,0.9918,0.9837,0.8619,0.7574,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2322.png,True,0.8289,0,127,256,200,73,256,96,256,0.6674,0.5836,0.9346,0.6609,0.9397,1.61,244.51,1666.5,0.9721,0.9456,0.5364,0.3665,0.007,0.0035,0.7562,0.608,0.7326,0.578,1.0,1.0
16.png,True,0.82,0,60,256,161,101,256,128,256,0.7619,0.7171,0.9862,0.9219,0.9575,1.92,451.77,3038.82,0.9929,0.9859,0.7138,0.5549,0.0,0.0,1.0,1.0,0.8647,0.7616,1.0,1.0
2591.png,True,0.8267,0,53,256,161,108,256,128,256,0.629,0.5978,0.9603,0.7923,0.9767,1.74,285.31,2121.62,0.9777,0.9564,1.0,1.0,0.0,0.0,0.9045,0.8257,0.8918,0.8046,0.0,0.0
2526.png,True,0.7397,0,81,256,194,113,256,128,256,0.7021,0.6244,0.9422,0.6712,0.9483,1.41,296.74,2204.45,0.967,0.936,0.791,0.6542,1.0,1.0,0.81,0.6806,0.6446,0.4756,0.0,0.0
1326.png,True,0.8902,0,135,256,209,74,256,96,256,0.8662,0.8224,0.991,0.8508,0.9603,1.42,236.2,1730.79,0.9954,0.9908,0.8382,0.7214,1.0,1.0,1.0,1.0,0.3636,0.2222,1.0,1.0
2340.png,True,0.7361,0,62,256,168,106,256,128,256,0.9515,0.9168,0.9856,0.9617,0.9846,1.51,290.53,2838.86,0.9922,0.9846,0.7922,0.6558,0.9248,0.8602,1.0,1.0,1.0,1.0,1.0,1.0
243.png,True,0.9134,0,46,256,205,159,256,160,256,0.8513,0.7717,0.9894,0.8682,0.9479,1.42,366.09,2274.96,0.9946,0.9892,0.7548,0.6062,0.7388,0.5857,1.0,1.0,1.0,1.0,0.6197,0.449
910.png,True,0.6937,0,48,256,169,121,256,128,256,0.9569,0.9233,0.9806,0.9791,0.9908,2.02,432.26,1896.29,0.9893,0.9789,0.8479,0.736,0.904,0.8248,1.0,1.0,1.0,1.0,1.0,1.0
867.png,True,0.8325,0,83,256,151,68,256,96,256,0.7815,0.7097,0.9689,0.8417,0.9401,1.39,225.52,2605.37,0.9836,0.9677,0.8585,0.752,1.0,1.0,1.0,1.0,0.4565,0.2957,0.3907,0.2428
1336.png,True,0.8455,0,129,256,202,73,256,96,256,0.9733,0.9536,0.9907,0.9673,0.9673,1.4,220.73,2400.75,0.9952,0.9904,0.8446,0.7311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945.png,True,0.8902,0,119,256,186,67,256,96,256,0.7221,0.627,0.8752,0.7454,0.9598,1.49,220.45,1976.59,0.9437,0.8934,0.6977,0.5357,0.7618,0.6153,0.7772,0.6356,0.1519,0.0822,1.0,1.0
1236.png,True,0.8194,0,56,256,153,97,256,128,256,0.8874,0.8314,0.9892,0.9015,0.952,1.53,309.52,1967.55,0.9945,0.9891,0.6196,0.4489,1.0,1.0,1.0,1.0,0.7099,0.5503,1.0,1.0
1040.png,False,0.7363,0,111,256,175,64,256,64,256,0.828,0.7626,0.9672,0.8577,0.9522,1.94,246.46,2839.13,0.9828,0.9662,0.7602,0.6132,1.0,1.0,0.3429,0.2069,0.8824,0.7895,1.0,1.0
711.png,True,0.7794,0,75,256,168,93,256,96,256,0.6682,0.6002,0.9548,0.8022,0.9611,1.96,348.03,1674.13,0.9863,0.973,0.848,0.736,0.3827,0.2366,0.792,0.6557,0.0,0.0,1.0,1.0
238.png,True,0.7542,0,38,256,197,159,256,160,256,0.9395,0.8959,0.981,0.9404,0.9856,1.4,368.05,1645.53,0.9892,0.9786,0.7678,0.6231,1.0,1.0,0.9476,0.9005,0.9323,0.8732,1.0,1.0
3018.png,True,0.8536,0,71,256,154,83,256,96,256,0.462,0.4372,0.9792,0.6366,0.9655,1.9,237.82,1656.47,0.991,0.9821,0.7812,0.641,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2573.png,True,0.918,0,67,256,160,93,256,96,256,0.9365,0.8923,0.9795,0.908,0.955,1.51,260.37,2809.5,0.9891,0.9785,0.8199,0.6948,1.0,1.0,1.0,1.0,0.8098,0.6804,1.0,1.0
1426.png,True,0.8312,0,107,256,223,116,256,128,256,0.9446,0.9001,0.9842,0.9464,0.9899,1.56,313.69,1588.24,0.9913,0.9828,0.8673,0.7657,1.0,1.0,0.9235,0.8578,0.8854,0.7943,1.0,1.0
420.png,True,0.9409,0,159,256,241,82,256,96,256,0.8071,0.7376,0.9718,0.7978,0.9532,1.78,263.59,2665.18,0.986,0.9724,0.7547,0.6061,0.8037,0.6719,0.2983,0.1753,1.0,1.0,1.0,1.0
1979.png,True,0.7677,0,26,256,152,126,256,128,256,0.9112,0.8494,0.9746,0.9331,0.969,1.97,428.6,2767.03,0.986,0.9723,0.8363,0.7187,1.0,1.0,0.7639,0.6181,0.881,0.7874,1.0,1.0
151.png,True,0.8507,0,90,256,182,92,256,96,256,0.7387,0.6899,0.9439,0.9535,0.97,1.81,252.48,2622.92,0.9719,0.9453,1.0,1.0,0.879,0.7842,0.0,0.0,0.5815,0.41,1.0,1.0
78.png,False,0.8635,0,42,256,106,64,256,64,256,0.7594,0.712,0.9776,0.7893,0.9766,1.61,193.71,1826.59,0.9882,0.9767,0.7344,0.5803,1.0,1.0,0.0,0.0,0.8339,0.7152,1.0,1.0
216.png,True,0.7361,0,47,256,192,145,256,160,256,0.8599,0.7992,0.9516,0.8706,0.9556,1.44,369.0,3070.01,0.9721,0.9458,0.8156,0.6886,1.0,1.0,0.9383,0.8839,0.4335,0.2767,1.0,1.0
846.png,True,0.8155,0,71,256,150,79,256,96,256,0.8328,0.7351,0.9409,0.8615,0.9534,1.62,249.25,1892.27,0.9706,0.9429,0.8875,0.7978,0.6625,0.4953,1.0,1.0,0.6901,0.5269,0.7863,0.6479
1958.png,True,0.9039,0,126,256,205,79,256,96,256,0.7409,0.6749,0.9318,0.9277,0.9704,1.96,334.69,2718.85,0.9695,0.9408,0.8421,0.7273,0.814,0.6863,0.8199,0.6948,0.0,0.0,1.0,1.0
1305.png,False,0.9625,0,83,256,147,64,256,64,256,0.9637,0.9342,0.9829,0.973,0.9848,1.44,161.21,3181.14,0.9906,0.9814,0.88,0.7857,0.9119,0.838,1.0,1.0,1.0,1.0,1.0,1.0
1832.png,True,0.7388,0,50,256,221,171,256,192,256,0.9313,0.8815,0.976,0.9381,0.9921,1.57,421.16,2002.23,0.9852,0.9709,0.7752,0.6329,1.0,1.0,0.8845,0.7929,0.9431,0.8924,1.0,1.0
1015.png,True,0.8674,0,114,256,205,91,256,96,256,0.6656,0.6646,0.9874,0.8332,0.8332,1.52,245.63,2612.35,0.9937,0.9874,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1721.png,False,0.7983,0,129,256,193,64,256,64,256,0.8233,0.7608,0.954,0.8111,0.949,1.45,169.62,2469.89,0.9744,0.9502,0.8449,0.7314,1.0,1.0,0.8347,0.7163,0.2857,0.1667,1.0,1.0
1484.png,True,0.6897,0,69,256,180,111,256,128,256,0.9207,0.871,0.9835,0.924,0.9696,1.96,342.66,1947.35,0.9915,0.9831,0.7457,0.5945,1.0,1.0,1.0,1.0,0.7869,0.6486,1.0,1.0
2736.png,True,0.9281,0,86,256,168,82,256,96,256,0.5153,0.4337,0.969,0.6754,0.9537,1.82,261.74,3119.73,0.9855,0.9713,0.7763,0.6343,0.0,0.0,0.6854,0.5214,0.6444,0.4754,0.0,0.0
162.png,True,0.6936,0,82,256,190,108,256,128,256,0.7336,0.6657,0.9556,0.9448,0.9789,2.02,296.94,1887.28,0.9773,0.9557,1.0,1.0,0.8135,0.6856,0.0,0.0,0.7623,0.6159,0.8487,0.7372
86.png,True,0.9139,0,94,256,172,78,256,96,256,0.8611,0.765,0.8975,0.8849,0.9531,1.39,231.37,2470.65,0.9306,0.8702,0.8378,0.7209,0.8101,0.6808,0.7723,0.629,0.8158,0.6888,1.0,1.0
2952.png,True,0.8921,0,120,256,198,78,256,96,256,0.5392,0.4476,0.9497,0.5905,0.9521,1.37,225.44,1727.07,0.9734,0.9482,0.7843,0.6452,0.369,0.2262,0.8229,0.699,0.2857,0.1667,0.0,0.0
2560.png,True,0.7949,0,34,256,137,103,256,128,256,0.8145,0.7157,0.9662,0.8937,0.9901,1.46,313.75,1726.49,0.9817,0.964,0.7925,0.6562,0.8004,0.6673,1.0,1.0,0.5217,0.3529,0.7907,0.6538
1033.png,True,0.9058,0,96,256,213,117,256,128,256,0.5582,0.502,0.9693,0.9211,0.9602,1.43,294.67,1618.56,0.9861,0.9727,1.0,1.0,0.6255,0.455,0.0,0.0,0.0,0.0,0.7375,0.5841
1954.png,True,0.8763,0,111,256,180,69,256,96,256,0.7598,0.6269,0.9002,0.7648,0.9632,1.94,323.18,1727.7,0.9523,0.9089,0.6055,0.4342,0.6981,0.5362,0.8475,0.7354,0.6923,0.5294,0.7634,0.6173
1091.png,False,0.8711,0,83,256,147,64,256,64,256,0.8767,0.8324,0.9807,0.8663,0.9681,1.51,163.74,2394.42,0.9898,0.9799,0.8631,0.7592,1.0,1.0,1.0,1.0,0.407,0.2555,1.0,1.0
1358.png,False,0.8489,0,77,256,141,64,256,64,256,0.9818,0.9668,0.9906,0.9849,0.9849,1.52,168.56,2695.08,0.9951,0.9902,0.8955,0.8108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703.png,True,0.8065,0,73,256,170,97,256,128,256,0.8173,0.7387,0.9501,0.8197,0.9718,1.52,296.96,2151.61,0.9733,0.948,0.3405,0.2052,0.8622,0.7578,0.8798,0.7853,0.8479,0.736,1.0,1.0
2658.png,True,0.8746,0,73,256,176,103,256,128,256,0.9373,0.891,0.9806,0.9471,0.9867,1.49,309.02,1779.01,0.9893,0.9788,0.7818,0.6417,1.0,1.0,0.9312,0.8712,0.9215,0.8543,1.0,1.0
1877.png,True,0.7652,0,127,256,228,101,256,128,256,0.8792,0.8251,0.9833,0.9085,0.952,1.41,288.41,1642.0,0.9914,0.983,0.5228,0.3539,0.7608,0.614,1.0,1.0,1.0,1.0,1.0,1.0
1603.png,True,0.7905,0,95,256,220,125,256,128,256,0.891,0.8207,0.9738,0.8842,0.959,2.01,418.39,2912.64,0.9864,0.9732,0.7508,0.601,0.7608,0.6139,0.8479,0.7359,1.0,1.0,1.0,1.0
2750.png,True,0.7302,0,104,256,190,86,256,96,256,0.8333,0.7499,0.9043,0.8294,0.9391,1.49,231.6,2969.07,0.9541,0.9122,1.0,1.0,0.6449,0.4759,1.0,1.0,0.5654,0.3941,0.8354,0.7173
817.png,True,0.7604,0,112,256,184,72,256,96,256,0.7999,0.7762,0.9695,0.9593,0.9651,1.42,230.19,1530.14,0.9847,0.9699,0.8145,0.6871,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
540.png,True,0.8499,0,95,256,164,69,256,96,256,0.9006,0.8568,0.9631,0.8688,0.9591,1.46,233.87,3016.02,0.979,0.9589,0.514,0.3458,1.0,1.0,0.9108,0.8362,1.0,1.0,1.0,1.0
1444.png,True,0.8193,0,116,256,194,78,256,96,256,0.8086,0.7897,0.9863,0.9697,0.9697,1.51,229.03,2881.11,0.9928,0.9857,0.8589,0.7528,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
417.png,True,0.8767,0,151,256,243,92,256,96,256,0.97,0.9485,0.9853,0.9793,0.9793,1.88,333.91,2402.78,0.9923,0.9847,0.828,0.7064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1256.png,True,0.6948,0,25,256,228,203,256,224,256,0.9189,0.8629,0.9723,0.9444,0.9834,2.07,580.68,3666.21,0.9869,0.9741,0.8728,0.7743,1.0,1.0,0.9144,0.8422,0.7393,0.5864,1.0,1.0
623.png,True,0.8523,0,117,256,204,87,256,96,256,0.9619,0.9324,0.9827,0.963,0.9872,1.43,237.38,2336.59,0.9901,0.9803,0.8389,0.7225,1.0,1.0,0.9426,0.8913,1.0,1.0,1.0,1.0
2410.png,True,0.7878,0,92,256,198,106,256,128,256,0.9794,0.9619,0.991,0.9845,0.9962,1.54,322.22,2826.43,0.9946,0.9893,0.8985,0.8157,1.0,1.0,1.0,1.0,0.9831,0.9667,1.0,1.0
2089.png,True,0.7717,0,62,256,170,108,256,128,256,0.7427,0.6817,0.9578,0.768,0.9768,1.5,330.34,1700.65,0.975,0.9513,0.7586,0.6111,1.0,1.0,0.0,0.0,0.9359,0.8794,0.7865,0.6481
1563.png,False,0.806,0,74,256,138,64,256,64,256,0.6518,0.584,0.9414,0.6621,0.939,1.98,256.09,2771.42,0.9679,0.9377,0.7262,0.5702,0.0,0.0,0.8888,0.7998,0.3282,0.1963,1.0,1.0
2787.png,True,0.7894,0,108,256,182,74,256,96,256,0.554,0.4814,0.9559,0.6593,0.9325,1.41,230.54,2796.32,0.9811,0.9628,0.6191,0.4483,0.0,0.0,0.1667,0.0909,0.5575,0.3864,1.0,1.0
875.png,True,0.8906,0,63,256,149,86,256,96,256,0.9336,0.8821,0.9815,0.9634,0.9867,1.65,258.1,2028.88,0.9901,0.9803,0.8693,0.7689,1.0,1.0,0.8741,0.7764,0.8683,0.7672,1.0,1.0
2519.png,True,0.7895,0,96,256,189,93,256,96,256,0.914,0.8525,0.9816,0.9211,0.9699,1.52,231.69,3196.67,0.9902,0.9807,0.8115,0.6828,1.0,1.0,0.8461,0.7332,0.8359,0.7181,1.0,1.0
1385.png,True,0.929,0,47,256,139,92,256,96,256,0.7802,0.7522,0.9924,0.7687,0.9248,1.59,256.28,2653.5,0.9962,0.9924,0.6849,0.5208,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2012.png,True,0.813,0,113,256,187,74,256,96,256,0.7334,0.6685,0.9575,0.9,0.9822,1.62,338.12,2696.81,0.9767,0.9544,0.6909,0.5278,0.0,0.0,1.0,1.0,0.8581,0.7515,0.8747,0.7773
385.png,True,0.7756,0,123,256,206,83,256,96,256,0.879,0.8051,0.9825,0.8992,0.9634,1.49,237.68,3002.66,0.9912,0.9826,0.8152,0.6881,0.7059,0.5455,1.0,1.0,0.7614,0.6148,1.0,1.0
2225.png,True,0.7981,0,77,256,202,125,256,128,256,0.5909,0.543,0.9779,0.7904,0.9791,1.41,280.33,2669.72,0.9884,0.9771,0.7232,0.5664,0.8336,0.7147,1.0,1.0,0.0,0.0,0.0,0.0
2302.png,True,0.8045,0,100,256,213,113,256,128,256,0.5738,0.5217,0.9795,0.7311,0.9741,1.91,306.38,2625.64,0.9927,0.9855,0.7861,0.6476,0.6639,0.4969,0.0,0.0,0.0,0.0,1.0,1.0
191.png,True,0.8912,0,51,256,129,78,256,96,256,0.8325,0.7354,0.9617,0.9341,0.9868,1.39,226.84,1743.96,0.9809,0.9625,0.8408,0.7254,0.6196,0.4488,1.0,1.0,0.8251,0.7023,0.7288,0.5733
2552.png,True,0.8555,0,53,256,132,79,256,96,256,0.8465,0.7722,0.968,0.8528,0.9847,1.54,340.86,2711.32,0.9817,0.964,0.5659,0.3946,0.8914,0.804,1.0,1.0,0.64,0.4706,1.0,1.0
576.png,True,0.8504,0,122,256,195,73,256,96,256,0.4815,0.3938,0.9186,0.8144,0.9582,1.41,222.49,3379.29,0.9647,0.9318,0.7189,0.5612,0.6721,0.5062,0.0,0.0,0.5334,0.3637,0.0,0.0
1712.png,True,0.6067,0,78,256,196,118,256,128,256,0.9227,0.873,0.963,0.8965,0.9384,1.42,304.58,1638.62,0.98,0.9608,0.8188,0.6932,1.0,1.0,1.0,1.0,0.7376,0.5842,1.0,1.0
2044.png,True,0.8683,0,53,256,194,141,256,160,256,0.6968,0.6388,0.9888,0.84,0.9119,1.51,365.23,3281.47,0.9943,0.9887,0.6164,0.4455,0.0,0.0,1.0,1.0,0.5701,0.3987,1.0,1.0
911.png,True,0.7332,0,53,256,161,108,256,128,256,0.7949,0.7526,0.98,0.7905,0.987,1.39,294.36,3060.58,0.9912,0.9826,0.776,0.634,0.9238,0.8584,0.0784,0.0408,1.0,1.0,1.0,1.0
2478.png,True,0.8267,0,63,256,209,146,256,160,256,0.5287,0.4504,0.9851,0.841,0.9437,1.93,552.73,2833.44,0.9923,0.9848,0.0,0.0,0.0,0.0,0.6634,0.4963,0.7644,0.6186,0.7519,0.6024
1558.png,False,0.9509,0,141,256,205,64,256,64,256,0.6223,0.5928,0.9356,0.7801,0.9117,1.41,156.05,1694.44,0.9649,0.9323,0.0,0.0,0.7689,0.6246,1.0,1.0,1.0,1.0,0.0,0.0
2290.png,True,0.7962,0,107,256,219,112,256,128,256,0.7844,0.748,0.9852,0.9665,0.9887,1.39,301.77,1727.28,0.9936,0.9873,0.8234,0.6998,0.8893,0.8006,1.0,1.0,0.0,0.0,1.0,1.0
550.png,True,0.7863,0,94,256,162,68,256,96,256,0.6255,0.5992,0.9748,0.9368,0.9369,1.43,216.9,1820.1,0.9869,0.9741,0.7663,0.6211,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2005.png,True,0.8019,0,111,256,179,68,256,96,256,0.9128,0.8638,0.9591,0.8951,0.9726,1.44,221.95,2489.56,0.9763,0.9537,0.6332,0.4633,1.0,1.0,1.0,1.0,0.8672,0.7656,1.0,1.0
2729.png,True,0.7601,0,59,256,170,111,256,128,256,0.908,0.8462,0.9815,0.9082,0.978,1.43,288.91,1761.05,0.9907,0.9816,0.8309,0.7108,0.8893,0.8007,1.0,1.0,0.7373,0.5839,1.0,1.0
1773.png,True,0.8299,0,116,256,199,83,256,96,256,0.6782,0.6022,0.9019,0.8486,0.9369,1.94,348.32,1714.44,0.9428,0.8918,0.0,0.0,0.8361,0.7183,0.8211,0.6965,0.4692,0.3065,1.0,1.0
1873.png,True,0.7668,0,123,256,214,91,256,96,256,0.814,0.74,0.9347,0.7932,0.9345,1.45,222.72,2840.97,0.967,0.9361,1.0,1.0,0.805,0.6736,0.7661,0.6209,0.3461,0.2092,1.0,1.0
2779.png,True,0.808,0,58,256,156,98,256,128,256,0.9141,0.8629,0.96,0.8944,0.9693,1.5,282.68,1608.56,0.9772,0.9554,0.6397,0.4703,1.0,1.0,0.9343,0.8768,0.9333,0.8749,1.0,1.0
1451.png,True,0.9202,0,105,256,184,79,256,96,256,0.9825,0.9681,0.9897,0.9812,0.9812,1.66,274.08,1783.11,0.9946,0.9892,0.9006,0.8191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302.png,True,0.9295,0,55,256,137,82,256,96,256,0.8494,0.7663,0.9019,0.8305,0.9279,1.68,237.91,1709.27,0.9437,0.8934,0.8384,0.7217,0.7047,0.5441,0.6095,0.4383,1.0,1.0,1.0,1.0
2794.png,True,0.8713,0,102,256,175,73,256,96,256,0.7975,0.6998,0.9782,0.7785,0.9614,2.05,233.9,3314.33,0.9895,0.9792,0.7907,0.6538,0.6939,0.5312,1.0,1.0,0.8441,0.7302,0.4667,0.3043
476.png,True,0.8862,0,114,256,205,91,256,96,256,0.6934,0.6358,0.9703,0.8342,0.9246,1.97,335.01,1705.59,0.9863,0.973,0.6748,0.5092,0.4994,0.3328,1.0,1.0,0.0,0.0,1.0,1.0
2352.png,True,0.8133,0,66,256,179,113,256,128,256,0.745,0.6843,0.9592,0.9064,0.9773,2.17,355.47,2816.44,0.9827,0.9659,0.7393,0.5864,0.8605,0.7552,0.8877,0.7981,0.0,0.0,1.0,1.0
99.png,True,0.8482,0,89,256,175,86,256,96,256,0.8099,0.7218,0.9661,0.8983,0.9873,1.41,220.84,1521.59,0.9791,0.959,0.8018,0.6692,0.9505,0.9057,0.6569,0.4891,0.4709,0.308,1.0,1.0
745.png,True,0.757,0,103,256,175,72,256,96,256,0.6916,0.6374,0.964,0.928,0.9712,1.57,234.22,1841.95,0.9805,0.9618,0.9258,0.8619,0.0,0.0,0.3714,0.228,0.8719,0.7728,1.0,1.0
2324.png,True,0.8631,0,127,256,201,74,256,96,256,0.656,0.5663,0.9331,0.6709,0.9539,1.53,250.11,1473.1,0.9747,0.9506,0.7219,0.5648,0.5682,0.3969,0.6385,0.469,0.033,0.0168,1.0,1.0
1130.png,True,0.8937,0,70,256,186,116,256,128,256,0.8113,0.7538,0.9662,0.8348,0.9722,1.39,298.53,1967.46,0.9811,0.9629,0.7372,0.5838,1.0,1.0,0.915,0.8433,0.2346,0.1329,1.0,1.0
461.png,True,0.8413,0,62,256,141,79,256,96,256,0.8774,0.8091,0.9835,0.8758,0.959,1.46,226.05,2926.98,0.9914,0.9829,0.7879,0.65,1.0,1.0,0.8838,0.7918,0.6013,0.4299,1.0,1.0
1927.png,True,0.8029,0,86,256,168,82,256,96,256,0.7161,0.6533,0.9697,0.927,0.9795,1.72,345.99,3176.77,0.9832,0.9669,0.5611,0.39,0.0,0.0,0.9121,0.8384,0.8402,0.7245,1.0,1.0
2039.png,True,0.8539,0,53,256,203,150,256,160,256,0.804,0.6986,0.9878,0.866,0.9581,1.38,356.48,3038.28,0.9937,0.9876,0.6667,0.5,0.7702,0.6262,1.0,1.0,0.7671,0.6222,0.6261,0.4557
2656.png,True,0.8274,0,73,256,176,103,256,128,256,0.8072,0.7101,0.962,0.7735,0.9617,1.4,296.66,1630.32,0.9789,0.9587,0.7724,0.6291,0.6076,0.4364,0.9081,0.8317,0.5764,0.4049,1.0,1.0
374.png,True,0.86,0,87,256,159,72,256,96,256,0.8412,0.7914,0.9717,0.8167,0.9106,1.5,227.76,2551.35,0.9853,0.9711,0.7371,0.5837,1.0,1.0,1.0,1.0,0.3246,0.1937,1.0,1.0
1104.png,False,0.8694,0,84,256,148,64,256,64,256,0.8002,0.7769,0.9767,0.8178,0.9782,1.39,158.75,1774.47,0.9876,0.9756,0.8135,0.6857,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12.png,True,0.8178,0,36,256,139,103,256,128,256,0.9136,0.8617,0.983,0.9092,0.9532,1.92,429.8,2024.82,0.9912,0.9826,0.735,0.581,0.7552,0.6067,1.0,1.0,1.0,1.0,1.0,1.0
2958.png,True,0.8463,0,112,256,189,77,256,96,256,0.5179,0.4362,0.9388,0.4937,0.9366,1.63,355.0,1943.37,0.9664,0.935,0.7978,0.6636,0.8467,0.7342,0.2838,0.1654,0.0,0.0,0.2129,0.1191
639.png,True,0.769,0,100,256,191,91,256,96,256,0.5783,0.525,0.9595,0.7585,0.9552,1.4,234.89,1532.19,0.9809,0.9624,0.7164,0.5581,0.0,0.0,0.7725,0.6294,0.0,0.0,1.0,1.0
1715.png,True,0.8408,0,129,256,197,68,256,96,256,0.8576,0.7914,0.9384,0.8388,0.9259,1.4,225.44,2659.09,0.966,0.9342,0.8371,0.7198,1.0,1.0,0.4517,0.2917,0.8907,0.8029,1.0,1.0
969.png,True,0.8046,0,125,256,207,82,256,96,256,0.9577,0.9246,0.9875,0.97,0.9796,1.62,256.25,2616.75,0.9934,0.987,0.8626,0.7584,1.0,1.0,0.8902,0.8021,1.0,1.0,1.0,1.0
205.png,True,0.8424,0,55,256,132,77,256,96,256,0.7175,0.6695,0.9712,0.8115,0.9836,1.66,261.54,1884.11,0.9882,0.9767,1.0,1.0,0.4724,0.3092,1.0,1.0,0.0,0.0,0.8447,0.7312
357.png,True,0.823,0,77,256,151,74,256,96,256,0.9007,0.832,0.9429,0.8935,0.9684,1.98,325.98,2921.98,0.9659,0.934,0.7816,0.6415,0.8591,0.7529,1.0,1.0,0.7978,0.6636,1.0,1.0
1613.png,True,0.9152,0,130,256,204,74,256,96,256,0.9243,0.8756,0.9818,0.9535,0.9747,1.46,227.02,2536.46,0.9905,0.9812,0.7731,0.6301,0.7824,0.6426,1.0,1.0,1.0,1.0,1.0,1.0
258.png,True,0.9615,0,51,256,232,181,256,192,256,0.8941,0.8692,0.9872,0.9864,0.9864,2.15,518.66,3339.7,0.9935,0.9872,0.3712,0.2279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635.png,True,0.8838,0,125,256,211,86,256,96,256,0.6178,0.5826,0.9606,0.6103,0.9353,1.67,285.23,1788.94,0.9791,0.959,0.0526,0.027,0.6751,0.5096,0.0,0.0,1.0,1.0,1.0,1.0
1028.png,True,0.8317,0,31,256,196,165,256,192,256,0.7678,0.6972,0.9758,0.8176,0.9873,1.59,499.42,2883.1,0.9871,0.9745,0.1212,0.0645,0.869,0.7683,0.8299,0.7092,1.0,1.0,0.7998,0.6663
1769.png,True,0.8176,0,120,256,199,79,256,96,256,0.8646,0.7865,0.9286,0.8725,0.956,1.93,328.31,2622.56,0.9584,0.9201,1.0,1.0,0.8487,0.7371,0.7564,0.6083,0.624,0.4535,1.0,1.0
1108.png,True,0.7462,0,105,256,183,78,256,96,256,0.6994,0.6281,0.9665,0.8617,0.9762,1.37,227.08,2425.15,0.9817,0.964,0.8534,0.7444,0.0,0.0,0.8088,0.679,0.5522,0.3814,1.0,1.0
2454.png,True,0.8761,0,96,256,184,88,256,96,256,0.8729,0.7953,0.9566,0.8815,0.9587,1.55,253.51,2551.47,0.9773,0.9555,0.7642,0.6184,0.7867,0.6484,1.0,1.0,0.7091,0.5493,1.0,1.0
55.png,True,0.6908,0,43,256,193,150,256,160,256,0.7397,0.678,0.9743,0.7548,0.9716,1.7,412.52,2092.06,0.986,0.9724,0.7235,0.5668,1.0,1.0,0.9133,0.8405,0.8155,0.6885,0.0,0.0
1190.png,True,0.8304,0,75,256,157,82,256,96,256,0.9778,0.9586,0.9901,0.9765,0.9902,1.51,242.16,1852.16,0.9946,0.9892,0.9109,0.8364,1.0,1.0,0.9615,0.9258,1.0,1.0,1.0,1.0
554.png,True,0.7531,0,61,256,182,121,256,128,256,0.9545,0.9169,0.9762,0.9588,0.9908,1.48,295.74,2575.85,0.9856,0.9717,0.8688,0.7681,1.0,1.0,0.9212,0.8539,0.9515,0.9075,1.0,1.0
1455.png,True,0.8506,0,31,256,202,171,256,192,256,0.9589,0.9242,0.9818,0.9608,0.9905,1.9,631.27,1950.6,0.9893,0.9788,0.8795,0.7849,1.0,1.0,0.946,0.8976,0.9384,0.884,1.0,1.0
2123.png,True,0.8762,0,109,256,195,86,256,96,256,0.8856,0.8153,0.972,0.8934,0.963,1.5,247.54,2720.28,0.9851,0.9707,0.7766,0.6347,1.0,1.0,0.8669,0.7651,0.6851,0.521,1.0,1.0
574.png,True,0.8343,0,122,256,194,72,256,96,256,0.5643,0.5105,0.9194,0.8629,0.9725,2.12,378.9,3715.6,0.9713,0.9442,0.8219,0.6976,0.5928,0.4213,1.0,1.0,0.0,0.0,0.0,0.0
