fname,detected,roi_confidence,box_x1,box_y1,box_x2,box_y2,crop_h,crop_w,seg_input_h,seg_input_w,dice,iou,pixel_accuracy,sensitivity,specificity,t_detect_ms,t_seg_ms,t_total_ms,dice_Background,iou_Background,dice_Retinal Layer,iou_Retinal Layer,dice_PED,iou_PED,dice_SRF,iou_SRF,dice_IRF,iou_IRF,dice_RPE,iou_RPE
1071.png,True,0.0744,0,80,222,198,188,244,192,256,0.784,0.7469,0.9859,0.7918,0.9458,39.04,445.16,1020.81,0.9927,0.9856,0.8384,0.7218,0.0,0.0,0.8726,0.774,1.0,1.0,1.0,1.0
2245.png,True,0.4372,40,92,182,154,100,170,128,192,0.7753,0.7335,0.9142,0.9479,0.9785,38.3,402.21,940.91,0.9548,0.9136,1.0,1.0,0.7751,0.6328,1.0,1.0,0.0,0.0,0.9217,0.8548
569.png,True,0.1055,70,152,256,192,64,205,64,224,0.9854,0.9729,0.9943,0.997,0.997,53.66,246.23,753.1,0.997,0.9941,0.9151,0.8434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2322.png,True,0.2277,0,142,256,188,74,256,96,256,0.6928,0.6124,0.9425,0.6752,0.942,62.22,354.74,899.86,0.9739,0.9491,0.7374,0.5841,0.0,0.0,0.792,0.6556,0.6536,0.4854,1.0,1.0
16.png,True,0.0929,0,74,196,138,102,216,128,224,0.5963,0.5503,0.9842,0.9151,0.9595,52.66,412.09,954.63,0.9918,0.9838,0.7543,0.6055,1.0,1.0,0.0,0.0,0.832,0.7123,0.0,0.0
2591.png,True,0.2735,46,32,254,146,180,231,192,256,0.9483,0.9067,0.9798,0.9494,0.99,57.18,547.3,1106.54,0.9887,0.9776,1.0,1.0,1.0,1.0,0.9119,0.838,0.938,0.8833,0.8515,0.7414
2526.png,True,0.5492,0,132,256,166,54,256,64,256,0.628,0.547,0.8389,0.5953,0.9245,40.39,163.91,969.13,0.8939,0.8082,0.8418,0.7268,1.0,1.0,0.7187,0.561,0.3134,0.1858,0.0,0.0
1326.png,True,0.0606,0,136,256,192,90,256,96,256,0.8642,0.8155,0.9888,0.8579,0.9804,36.52,220.69,790.17,0.9942,0.9885,0.791,0.6542,1.0,1.0,1.0,1.0,0.4,0.25,1.0,1.0
2340.png,True,0.1377,0,104,256,164,96,256,96,256,0.938,0.8942,0.9746,0.9442,0.9592,35.05,226.63,772.65,0.9863,0.973,0.8192,0.6937,0.8226,0.6987,1.0,1.0,1.0,1.0,1.0,1.0
243.png,True,0.0598,120,46,256,162,186,150,192,160,0.679,0.6008,0.98,0.8843,0.9328,37.21,305.88,816.91,0.9907,0.9816,0.7157,0.5572,0.561,0.3898,1.0,1.0,0.0,0.0,0.8068,0.6762
910.png,True,0.2804,0,80,256,124,70,256,96,256,0.7911,0.7573,0.966,0.9611,0.9858,35.21,225.48,799.83,0.9798,0.9604,0.8637,0.7601,0.9032,0.8235,1.0,1.0,0.0,0.0,1.0,1.0
867.png,True,0.1503,0,112,250,138,42,256,64,256,0.7423,0.6556,0.9339,0.7605,0.8866,35.66,162.55,616.8,0.9648,0.932,0.4122,0.2596,1.0,1.0,1.0,1.0,0.4734,0.3101,0.6036,0.4323
1336.png,True,0.0605,0,122,256,184,100,256,128,256,0.9798,0.9638,0.9941,0.9835,0.9835,34.77,285.57,791.73,0.997,0.9939,0.882,0.7889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945.png,True,0.3834,0,132,242,180,76,256,96,256,0.7529,0.6503,0.9057,0.7815,0.9578,34.56,228.06,974.43,0.9517,0.9079,0.6795,0.5146,0.8036,0.6717,0.7636,0.6176,0.3191,0.1899,1.0,1.0
1236.png,True,0.0516,0,72,256,134,100,256,128,256,0.8837,0.8293,0.9898,0.8902,0.9466,34.68,282.44,835.8,0.9948,0.9897,0.5579,0.3868,1.0,1.0,1.0,1.0,0.7494,0.5993,1.0,1.0
1040.png,True,0.0882,0,118,256,164,74,256,96,256,0.8784,0.807,0.9799,0.913,0.9616,35.12,222.77,897.84,0.9896,0.9793,0.7019,0.5408,1.0,1.0,0.7026,0.5415,0.8766,0.7803,1.0,1.0
711.png,True,0.2572,0,116,256,156,64,256,64,256,0.7143,0.6423,0.9494,0.8455,0.9639,35.58,169.02,1099.14,0.981,0.9628,0.8566,0.7492,0.6657,0.4989,0.7827,0.643,0.0,0.0,1.0,1.0
238.png,True,0.3824,0,104,256,162,92,256,96,256,0.8994,0.8331,0.9344,0.8736,0.9564,58.42,333.39,973.87,0.9593,0.9217,0.7895,0.6522,1.0,1.0,0.9228,0.8567,0.7246,0.5682,1.0,1.0
3018.png,True,0.0695,0,48,256,132,134,256,160,256,0.462,0.4374,0.9849,0.6395,0.9683,51.81,533.26,1156.74,0.9933,0.9867,0.7789,0.6379,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2573.png,True,0.1016,0,74,256,148,118,256,128,256,0.9432,0.9023,0.9852,0.9165,0.9601,49.37,416.17,1150.91,0.9923,0.9846,0.8386,0.7221,1.0,1.0,1.0,1.0,0.8282,0.7068,1.0,1.0
1426.png,True,0.2135,0,120,256,182,100,256,128,256,0.9335,0.8842,0.9817,0.9297,0.9895,56.77,407.75,1000.02,0.9898,0.9798,0.7929,0.6569,1.0,1.0,0.9296,0.8685,0.8889,0.8,1.0,1.0
420.png,True,0.1286,24,166,256,222,90,255,96,256,0.5503,0.4952,0.9676,0.695,0.9448,35.29,222.14,1027.71,0.9861,0.9726,0.762,0.6155,0.5539,0.383,0.0,0.0,0.0,0.0,1.0,1.0
1979.png,True,0.2303,2,62,254,130,108,256,128,256,0.6983,0.6216,0.9345,0.8593,0.9162,36.76,286.34,1078.45,0.964,0.9304,0.8247,0.7017,0.0,0.0,0.8018,0.6692,0.5996,0.4282,1.0,1.0
151.png,True,0.2756,0,104,216,168,102,238,128,256,0.4909,0.4515,0.8563,0.9511,0.9692,40.06,293.14,895.47,0.916,0.8451,1.0,1.0,0.8778,0.7823,0.0,0.0,0.1513,0.0818,0.0,0.0
78.png,True,0.1066,0,56,254,98,68,256,96,256,0.6867,0.6397,0.9717,0.6965,0.9316,36.17,240.75,660.85,0.9853,0.9711,0.3362,0.2021,1.0,1.0,0.0,0.0,0.7987,0.6649,1.0,1.0
216.png,True,0.3717,0,98,256,164,106,256,128,256,0.8623,0.8041,0.9264,0.8461,0.946,36.59,279.91,819.84,0.9555,0.9147,0.9101,0.835,1.0,1.0,0.9004,0.8188,0.4081,0.2564,1.0,1.0
846.png,True,0.3495,0,110,256,146,58,256,64,256,0.457,0.399,0.8591,0.6413,0.8878,35.63,162.07,726.59,0.9245,0.8596,0.8862,0.7957,0.8019,0.6693,0.0,0.0,0.0,0.0,0.1296,0.0693
1958.png,True,0.4059,0,154,252,190,58,256,64,256,0.7252,0.6532,0.8924,0.8969,0.9598,36.33,166.22,902.63,0.9514,0.9072,0.7431,0.5912,0.7745,0.632,0.8819,0.7887,0.0,0.0,1.0,1.0
1305.png,True,0.135,32,86,242,136,80,245,96,256,0.9554,0.9217,0.9847,0.9586,0.9851,56.55,226.21,790.59,0.9917,0.9836,0.825,0.7021,0.9156,0.8444,1.0,1.0,1.0,1.0,1.0,1.0
1832.png,True,0.3353,4,84,256,190,170,256,192,256,0.9318,0.8811,0.9759,0.9201,0.9914,35.27,430.24,1042.7,0.9851,0.9707,0.812,0.6835,1.0,1.0,0.8525,0.7429,0.9414,0.8892,1.0,1.0
1015.png,True,0.4541,112,168,168,190,36,68,64,96,0.8581,0.8341,0.8905,0.8524,0.8524,39.26,130.05,872.99,0.9412,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,0.2071,0.1155,1.0,1.0
1721.png,True,0.1885,0,136,232,186,80,255,96,256,0.8521,0.7753,0.9621,0.8216,0.9477,35.27,245.44,975.98,0.9794,0.9596,0.7781,0.6367,1.0,1.0,0.8103,0.6811,0.5447,0.3743,1.0,1.0
1484.png,True,0.1417,0,118,256,160,68,256,96,256,0.9199,0.8695,0.9756,0.9135,0.9578,51.27,355.53,1123.33,0.9872,0.9747,0.7479,0.5974,1.0,1.0,1.0,1.0,0.784,0.6447,1.0,1.0
2736.png,True,0.121,0,96,256,150,86,256,96,256,0.4725,0.3896,0.9646,0.6365,0.9548,51.23,333.73,914.5,0.9834,0.9673,0.7532,0.6041,0.0,0.0,0.6324,0.4624,0.4658,0.3036,0.0,0.0
162.png,True,0.5327,86,84,168,160,122,98,128,128,0.7062,0.6308,0.8855,0.9475,0.9749,53.26,279.15,833.82,0.9264,0.8629,1.0,1.0,0.7304,0.5753,0.0,0.0,0.6572,0.4895,0.9231,0.8571
86.png,True,0.3233,0,86,254,168,132,256,160,256,0.751,0.6518,0.9026,0.8733,0.9622,34.96,374.54,1433.25,0.9728,0.947,0.8241,0.7009,0.6473,0.4785,0.7494,0.5992,0.3123,0.185,1.0,1.0
2952.png,True,0.1174,0,114,256,186,116,256,128,256,0.4663,0.3964,0.9703,0.5093,0.9486,35.26,281.01,838.58,0.9856,0.9716,0.7912,0.6545,0.0,0.0,0.7421,0.59,0.2791,0.1622,0.0,0.0
2560.png,True,0.5658,4,92,150,114,36,165,64,192,0.7652,0.6853,0.8192,0.7579,0.9403,34.38,165.13,640.85,0.8762,0.7796,1.0,1.0,0.7111,0.5518,1.0,1.0,0.2038,0.1135,0.8,0.6667
1033.png,True,0.2022,76,124,194,174,80,142,96,160,0.5627,0.5051,0.9414,0.9227,0.9544,35.36,187.87,752.8,0.972,0.9455,1.0,1.0,0.6595,0.492,0.0,0.0,0.0,0.0,0.7448,0.5934
1954.png,True,0.3276,0,120,252,174,86,256,96,256,0.787,0.6611,0.9201,0.8357,0.9607,36.36,227.54,1004.4,0.9575,0.9186,0.8322,0.7126,0.6893,0.5259,0.8349,0.7165,0.7626,0.6162,0.6456,0.4766
1091.png,True,0.09,0,80,256,138,92,256,96,256,0.8577,0.816,0.985,0.8468,0.9654,48.62,222.71,981.61,0.9923,0.9847,0.841,0.7256,1.0,1.0,1.0,1.0,0.3129,0.1855,1.0,1.0
1358.png,True,0.1296,0,86,256,130,70,256,96,256,0.9753,0.9565,0.9893,0.9654,0.9654,36.65,243.74,844.07,0.9945,0.989,0.8571,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703.png,True,0.2987,0,96,256,158,100,256,128,256,0.8699,0.7906,0.9595,0.8605,0.9722,35.98,285.87,872.04,0.9783,0.9575,0.6032,0.4319,0.8643,0.761,0.8949,0.8098,0.8785,0.7833,1.0,1.0
2658.png,True,0.2753,0,116,256,162,74,256,96,256,0.9281,0.8755,0.9662,0.9376,0.9837,34.71,224.89,811.46,0.9803,0.9614,0.7754,0.6332,1.0,1.0,0.8913,0.8038,0.9216,0.8545,1.0,1.0
1877.png,True,0.0683,54,116,256,192,122,222,128,224,0.6784,0.6222,0.9775,0.8784,0.9414,35.54,256.12,1002.12,0.9894,0.979,0.4395,0.2816,0.6418,0.4725,1.0,1.0,0.0,0.0,1.0,1.0
1603.png,True,0.1281,0,114,252,192,124,256,128,256,0.9046,0.8406,0.9773,0.9096,0.9691,35.71,293.02,803.01,0.9878,0.976,0.73,0.5748,0.8543,0.7457,0.8555,0.7474,1.0,1.0,1.0,1.0
2750.png,True,0.379,42,124,232,168,70,228,96,256,0.6828,0.5976,0.8888,0.856,0.9467,42.98,306.88,823.43,0.9377,0.8828,1.0,1.0,0.7691,0.6248,0.0,0.0,0.611,0.4399,0.779,0.638
817.png,True,0.1108,0,122,256,166,70,256,96,256,0.7996,0.7761,0.9762,0.9594,0.9639,71.28,420.85,1316.21,0.9881,0.9765,0.8097,0.6802,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
540.png,True,0.4468,0,128,256,152,38,256,64,256,0.6052,0.5675,0.8528,0.7552,0.9228,52.32,227.11,976.22,0.9326,0.8738,0.0079,0.004,1.0,1.0,0.6905,0.5273,0.0,0.0,1.0,1.0
1444.png,True,0.1174,0,120,256,172,84,256,96,256,0.9776,0.96,0.9881,0.978,0.978,53.34,330.68,1115.69,0.9938,0.9876,0.8717,0.7726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417.png,True,0.1042,30,160,256,220,96,249,96,256,0.9779,0.9606,0.9894,0.9859,0.9859,35.52,231.28,705.16,0.9945,0.989,0.8731,0.7747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1256.png,True,0.4225,0,100,256,190,144,256,160,256,0.8817,0.805,0.902,0.8994,0.9404,37.46,370.45,933.78,0.9436,0.8932,0.8578,0.751,1.0,1.0,0.7344,0.5803,0.7544,0.6057,1.0,1.0
623.png,True,0.3927,0,160,256,192,52,256,64,256,0.9546,0.9197,0.9647,0.9432,0.9784,37.4,158.08,642.68,0.9778,0.9566,0.8259,0.7034,1.0,1.0,0.9237,0.8582,1.0,1.0,1.0,1.0
2410.png,True,0.3042,0,114,256,176,100,256,128,256,0.8007,0.7764,0.9873,0.9557,0.9919,36.28,286.25,1008.93,0.9924,0.985,0.8303,0.7098,1.0,1.0,0.0,0.0,0.9815,0.9637,1.0,1.0
2089.png,True,0.225,0,70,256,152,132,256,160,256,0.7408,0.6799,0.9629,0.7816,0.9818,36.5,343.83,1132.97,0.9786,0.9582,0.7468,0.596,1.0,1.0,0.0,0.0,0.9399,0.8866,0.7796,0.6388
1563.png,True,0.1778,0,76,256,132,90,256,96,256,0.6617,0.586,0.9561,0.686,0.9505,36.51,225.59,780.49,0.9769,0.9548,0.6368,0.4672,0.0,0.0,0.8736,0.7755,0.483,0.3184,1.0,1.0
2787.png,True,0.0757,10,66,256,164,156,256,160,256,0.7282,0.6777,0.982,0.753,0.9638,36.45,352.55,953.74,0.9907,0.9816,0.825,0.7021,1.0,1.0,0.0,0.0,0.5536,0.3827,1.0,1.0
875.png,True,0.2366,0,102,256,136,54,256,64,256,0.8996,0.8353,0.9651,0.8883,0.964,35.65,160.93,707.27,0.9806,0.9619,0.7104,0.5509,1.0,1.0,0.9169,0.8466,0.7896,0.6523,1.0,1.0
2519.png,True,0.4456,0,138,164,162,38,180,64,192,0.7686,0.7232,0.9234,0.8005,0.9641,35.52,142.41,646.1,0.9534,0.9109,0.0,0.0,1.0,1.0,0.8977,0.8145,0.7605,0.6135,1.0,1.0
1385.png,True,0.0457,0,54,192,114,96,211,96,224,0.6141,0.586,0.988,0.7695,0.9261,36.84,240.37,945.84,0.9939,0.988,0.6909,0.5278,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2012.png,True,0.2053,0,112,256,176,102,256,128,256,0.7154,0.6492,0.9511,0.8773,0.9829,36.25,279.91,1017.82,0.9834,0.9674,0.6312,0.4612,0.0,0.0,1.0,1.0,0.7458,0.5947,0.9317,0.872
385.png,True,0.0794,0,114,256,182,108,256,128,256,0.8965,0.8297,0.9882,0.918,0.9747,35.32,390.29,984.02,0.9939,0.9878,0.872,0.773,0.7672,0.6223,1.0,1.0,0.7459,0.5948,1.0,1.0
2225.png,True,0.1114,2,106,230,180,118,253,128,256,0.5788,0.5221,0.9642,0.8217,0.9693,50.6,409.64,1014.19,0.9869,0.974,0.7083,0.5484,0.7452,0.5938,1.0,1.0,0.0322,0.0164,0.0,0.0
2302.png,True,0.0911,0,102,238,176,118,256,128,256,0.7691,0.7255,0.9853,0.7706,0.9679,52.37,429.02,889.68,0.9923,0.9848,0.7755,0.6333,0.847,0.7347,0.0,0.0,1.0,1.0,1.0,1.0
191.png,True,0.1783,12,66,204,108,68,223,96,224,0.5947,0.4933,0.9355,0.8359,0.9785,55.45,312.73,1082.21,0.9685,0.9388,0.8896,0.8011,0.5282,0.3589,0.0,0.0,0.715,0.5565,0.4667,0.3043
2552.png,True,0.3315,4,86,250,114,44,256,64,256,0.6425,0.6034,0.9066,0.6373,0.9501,34.44,162.5,998.63,0.9414,0.8893,0.0,0.0,0.8047,0.6733,1.0,1.0,0.1091,0.0577,1.0,1.0
576.png,True,0.161,44,130,256,192,100,233,128,256,0.7067,0.6291,0.9121,0.9185,0.9791,34.92,283.75,848.5,0.955,0.9139,0.8182,0.6923,0.8041,0.6724,1.0,1.0,0.6628,0.4957,0.0,0.0
1712.png,True,0.1927,0,118,256,180,100,256,128,256,0.8816,0.8248,0.9359,0.8443,0.905,35.97,282.85,781.74,0.9653,0.9329,0.787,0.6489,1.0,1.0,1.0,1.0,0.537,0.3671,1.0,1.0
2044.png,True,0.0516,0,78,256,172,150,256,160,256,0.9001,0.8482,0.9908,0.9398,0.9709,35.27,351.63,1100.58,0.9953,0.9906,0.6106,0.4394,1.0,1.0,1.0,1.0,0.7945,0.659,1.0,1.0
911.png,True,0.2649,0,78,256,124,74,256,96,256,0.7698,0.7245,0.9616,0.7738,0.9806,35.76,239.09,693.25,0.9802,0.9611,0.7227,0.5658,0.8947,0.8095,0.0211,0.0106,1.0,1.0,1.0,1.0
2478.png,True,0.1424,62,96,194,156,96,158,96,160,0.7656,0.7137,0.9692,0.736,0.9331,36.75,170.71,648.74,0.9837,0.9679,1.0,1.0,1.0,1.0,0.0381,0.0194,0.7734,0.6306,0.7984,0.6645
1558.png,True,0.0325,30,18,256,188,239,249,256,256,0.7854,0.7491,0.9862,0.9691,0.9845,37.82,596.9,1170.32,0.9928,0.9857,0.0,0.0,0.8415,0.7263,1.0,1.0,1.0,1.0,0.8781,0.7827
2290.png,True,0.1068,0,110,244,186,122,256,128,256,0.9523,0.9188,0.9881,0.9763,0.9873,34.37,286.91,835.49,0.9937,0.9875,0.7809,0.6406,0.9389,0.8849,1.0,1.0,1.0,1.0,1.0,1.0
550.png,True,0.2674,0,124,256,144,32,256,32,256,0.9843,0.9708,0.9832,0.9926,0.9926,35.18,124.07,687.86,0.9907,0.9815,0.915,0.8434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005.png,True,0.2768,6,138,256,172,54,256,64,256,0.9335,0.8864,0.9327,0.9163,0.9493,35.08,163.48,935.78,0.9601,0.9232,0.8624,0.7581,1.0,1.0,1.0,1.0,0.7783,0.6371,1.0,1.0
2729.png,True,0.1499,0,92,256,150,92,256,96,256,0.896,0.8265,0.9701,0.899,0.9641,34.88,222.01,1017.27,0.9848,0.9701,0.8102,0.6809,0.7766,0.6348,1.0,1.0,0.8045,0.673,1.0,1.0
1773.png,True,0.4053,0,140,254,194,86,256,96,256,0.6799,0.6033,0.905,0.8351,0.9352,70.41,350.65,1119.34,0.9475,0.9002,0.0,0.0,0.7898,0.6526,0.8516,0.7415,0.4908,0.3252,1.0,1.0
1873.png,True,0.5225,12,160,214,188,44,234,64,256,0.8239,0.7382,0.8611,0.7883,0.9373,54.26,238.11,715.0,0.9239,0.8586,1.0,1.0,0.7977,0.6634,0.7459,0.5948,0.4758,0.3122,1.0,1.0
2779.png,True,0.3292,0,96,256,146,80,256,96,256,0.9262,0.8795,0.9595,0.9144,0.9768,51.54,344.17,1191.36,0.9768,0.9546,0.6876,0.5239,1.0,1.0,0.9239,0.8585,0.9691,0.9401,1.0,1.0
1451.png,True,0.0954,0,112,256,176,102,256,128,256,0.8182,0.8054,0.9929,0.9835,0.9835,55.35,447.55,1045.77,0.9963,0.9926,0.913,0.8399,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
302.png,True,0.2488,0,60,256,120,96,256,96,256,0.6835,0.6003,0.9188,0.8438,0.928,38.66,230.1,736.82,0.9575,0.9184,0.8142,0.6866,0.6365,0.4668,0.6927,0.5298,0.0,0.0,1.0,1.0
2794.png,True,0.0709,2,74,256,156,132,256,160,256,0.5794,0.5148,0.9867,0.7446,0.9637,36.78,360.26,842.78,0.9933,0.9866,0.796,0.6611,0.7799,0.6392,0.0,0.0,0.8822,0.7893,0.025,0.0127
476.png,True,0.0411,2,40,256,178,219,256,224,256,0.8825,0.8265,0.9872,0.8726,0.9346,43.42,540.44,1033.57,0.9935,0.987,0.5845,0.4129,0.7173,0.5593,1.0,1.0,1.0,1.0,1.0,1.0
2352.png,True,0.2142,0,92,256,178,138,256,160,256,0.7366,0.6741,0.9652,0.9042,0.9812,35.62,349.97,1149.04,0.9869,0.9742,0.6924,0.5296,0.8563,0.7488,0.8841,0.7923,0.0,0.0,1.0,1.0
99.png,True,0.321,0,102,238,164,100,256,128,256,0.7646,0.6757,0.9583,0.9254,0.9812,34.77,283.58,832.15,0.9811,0.9629,0.8255,0.7028,0.9049,0.8263,0.4029,0.2523,0.4731,0.3098,1.0,1.0
745.png,True,0.2612,0,128,234,168,64,256,64,256,0.7142,0.6618,0.9678,0.8886,0.9773,34.41,154.82,897.72,0.9827,0.966,0.9158,0.8447,0.0,0.0,0.4626,0.3009,0.9243,0.8593,1.0,1.0
2324.png,True,0.2351,0,142,256,190,76,256,96,256,0.5712,0.5079,0.9219,0.6238,0.9485,35.26,223.31,1077.0,0.9765,0.9541,0.79,0.6528,0.0263,0.0133,0.5592,0.3881,0.0753,0.0391,1.0,1.0
1130.png,True,0.369,0,130,256,172,68,256,96,256,0.7852,0.7161,0.9355,0.747,0.9535,35.06,222.6,1171.39,0.9611,0.9251,0.252,0.1441,1.0,1.0,0.8692,0.7686,0.6291,0.4588,1.0,1.0
461.png,True,0.0781,0,56,256,122,106,256,128,256,0.8893,0.8247,0.9892,0.8791,0.9695,35.39,286.12,786.6,0.9944,0.9889,0.8485,0.7369,1.0,1.0,0.8707,0.771,0.6222,0.4516,1.0,1.0
1927.png,True,0.3539,0,114,256,146,52,256,64,256,0.8084,0.7356,0.9337,0.7859,0.9433,37.7,160.88,847.25,0.9618,0.9264,0.4929,0.327,1.0,1.0,0.9152,0.8437,0.4807,0.3164,1.0,1.0
2039.png,True,0.0538,4,90,254,180,144,256,160,256,0.7538,0.6428,0.9849,0.8551,0.971,35.71,420.27,985.25,0.9929,0.9858,0.5965,0.425,0.7681,0.6235,1.0,1.0,0.5668,0.3954,0.5986,0.4272
2656.png,True,0.2705,0,114,256,162,76,256,96,256,0.7422,0.6746,0.9527,0.728,0.967,59.28,342.35,929.01,0.9728,0.9471,0.7439,0.5922,0.0292,0.0148,0.8951,0.81,0.812,0.6834,1.0,1.0
374.png,True,0.0722,0,72,256,144,116,256,128,256,0.8572,0.8055,0.9807,0.8616,0.9367,54.84,421.46,936.9,0.9901,0.9804,0.7506,0.6008,1.0,1.0,1.0,1.0,0.4025,0.252,1.0,1.0
1104.png,True,0.0818,0,82,256,138,90,256,96,256,0.8017,0.7793,0.9833,0.8222,0.9825,51.75,341.77,971.47,0.9913,0.9827,0.8189,0.6933,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12.png,True,0.0526,16,14,250,122,154,256,160,256,0.9021,0.848,0.9832,0.9475,0.9733,55.35,406.1,979.17,0.9914,0.9829,0.6726,0.5067,0.7488,0.5984,1.0,1.0,1.0,1.0,1.0,1.0
2958.png,True,0.1279,0,110,254,184,118,256,128,256,0.5227,0.433,0.9581,0.5269,0.9605,35.27,297.28,1326.5,0.9812,0.9632,0.8325,0.713,0.7196,0.5621,0.3752,0.2309,0.0,0.0,0.2278,0.1286
639.png,True,0.0928,0,142,256,172,48,256,64,256,0.5851,0.5329,0.9486,0.7618,0.9284,35.41,160.63,757.54,0.9737,0.9488,0.7903,0.6533,0.0,0.0,0.7464,0.5954,0.0,0.0,1.0,1.0
1715.png,True,0.2171,0,134,232,190,90,255,96,256,0.9199,0.8609,0.9726,0.9471,0.9823,34.55,228.84,788.8,0.9849,0.9702,0.8296,0.7089,1.0,1.0,0.8644,0.7612,0.8406,0.725,1.0,1.0
969.png,True,0.231,0,168,256,194,42,256,64,256,0.8596,0.8186,0.9403,0.8356,0.896,34.57,162.44,920.56,0.9681,0.9381,0.3043,0.1795,1.0,1.0,0.885,0.7937,1.0,1.0,1.0,1.0
205.png,True,0.7938,162,74,192,96,36,36,64,64,0.6158,0.5686,0.8002,0.6336,0.9178,35.01,94.88,658.46,0.874,0.7762,1.0,1.0,0.7487,0.5983,1.0,1.0,0.0719,0.0373,0.0,0.0
357.png,True,0.3728,0,94,256,136,68,256,96,256,0.8349,0.7579,0.9235,0.8239,0.9584,34.37,223.29,650.66,0.9537,0.9115,0.4472,0.288,0.8382,0.7215,1.0,1.0,0.7701,0.6262,1.0,1.0
1613.png,True,0.0439,12,64,256,184,192,256,192,256,0.935,0.8913,0.9917,0.9657,0.9779,35.94,464.75,1048.18,0.9958,0.9916,0.774,0.6313,0.8405,0.7248,1.0,1.0,1.0,1.0,1.0,1.0
258.png,True,0.0278,60,40,256,196,243,216,256,224,0.8926,0.8679,0.9862,0.99,0.99,35.14,513.59,994.9,0.993,0.9861,0.3624,0.2213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635.png,True,0.1158,50,120,256,188,108,227,128,256,0.5809,0.529,0.9721,0.7613,0.9667,35.51,284.49,1093.38,0.9854,0.9713,0.7132,0.5542,0.7868,0.6485,0.0,0.0,0.0,0.0,1.0,1.0
1028.png,True,0.1502,0,94,224,198,166,246,192,256,0.8043,0.709,0.9638,0.9528,0.9881,35.62,410.01,996.57,0.9811,0.9629,0.8046,0.6731,0.8486,0.7371,0.4466,0.2875,1.0,1.0,0.7449,0.5936
1769.png,True,0.3779,0,152,256,192,64,256,64,256,0.8793,0.802,0.9172,0.8828,0.9604,52.67,231.07,978.48,0.9492,0.9034,1.0,1.0,0.8407,0.7251,0.77,0.626,0.7157,0.5573,1.0,1.0
1108.png,True,0.4021,0,150,216,174,38,238,64,256,0.7661,0.716,0.9347,0.7894,0.9497,51.12,223.81,809.66,0.9613,0.9254,0.0254,0.0129,1.0,1.0,0.8716,0.7724,0.7383,0.5852,1.0,1.0
2454.png,True,0.2122,0,126,256,176,80,256,96,256,0.8594,0.7791,0.9507,0.8455,0.9542,51.34,333.59,913.74,0.9765,0.9541,0.8005,0.6673,0.7045,0.5438,1.0,1.0,0.6748,0.5092,1.0,1.0
55.png,True,0.2336,0,98,256,170,116,256,128,256,0.7541,0.6974,0.9712,0.7719,0.9779,54.53,420.02,1159.32,0.9838,0.9681,0.7728,0.6297,1.0,1.0,0.9088,0.8328,0.8595,0.7536,0.0,0.0
1190.png,True,0.2157,0,106,256,148,68,256,96,256,0.7086,0.6735,0.9592,0.8649,0.95,40.12,222.31,765.8,0.978,0.957,0.3366,0.2023,1.0,1.0,0.9371,0.8816,0.0,0.0,1.0,1.0
554.png,True,0.5405,0,120,256,162,68,256,96,256,0.9149,0.8624,0.9512,0.8903,0.9808,36.01,221.7,1029.0,0.9655,0.9332,0.6612,0.4939,1.0,1.0,0.8982,0.8152,0.9648,0.932,1.0,1.0
1455.png,True,0.3735,0,96,256,174,124,256,128,256,0.9604,0.9266,0.9768,0.9717,0.9916,54.3,290.63,946.14,0.9856,0.9716,0.8867,0.7964,1.0,1.0,0.9498,0.9045,0.9402,0.8872,1.0,1.0
2123.png,True,0.391,56,142,256,172,48,220,64,224,0.9002,0.8344,0.9489,0.907,0.9725,46.94,179.69,938.96,0.9701,0.942,0.7801,0.6395,1.0,1.0,0.9131,0.8401,0.738,0.5848,1.0,1.0
574.png,True,0.1537,48,134,256,192,92,229,96,256,0.5225,0.4695,0.9056,0.84,0.9574,35.03,244.54,862.73,0.9648,0.9321,0.7857,0.6471,0.3843,0.2379,1.0,1.0,0.0,0.0,0.0,0.0
2158.png,True,0.124,0,80,226,156,122,249,128,256,0.8269,0.7254,0.9767,0.8717,0.9685,34.88,279.48,800.94,0.9878,0.9759,0.6562,0.4884,0.7644,0.6186,0.7633,0.6173,0.7897,0.6525,1.0,1.0
387.png,True,0.0874,0,112,256,180,108,256,128,256,0.947,0.9082,0.9879,0.9734,0.9863,35.64,282.28,743.01,0.9937,0.9875,0.8657,0.7632,0.8226,0.6987,1.0,1.0,1.0,1.0,1.0,1.0
